Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	quality_aot	quality_wvp	quality_cloud_confidence	quality_snow_confidence	quality_scene_classification	view_zenith_mean	view_azimuth_mean	sun_zenith	sun_azimuth	view_zenith_B1	view_azimuth_B1	view_zenith_B2	view_azimuth_B2	view_zenith_B3	view_azimuth_B3	view_zenith_B4	view_azimuth_B4	view_zenith_B5	view_azimuth_B5	view_zenith_B6	view_azimuth_B6	view_zenith_B7	view_azimuth_B7	view_zenith_B8	view_azimuth_B8	view_zenith_B8A	view_azimuth_B8A	view_zenith_B9	view_azimuth_B9	view_zenith_B10	view_azimuth_B10	view_zenith_B11	view_azimuth_B11	view_zenith_B12	view_azimuth_B12	tco3	tcwv	msl	NDWI	NDVI
118.5	147.5	78.18360834684495	29.966014252275773	0.063	0.0797	0.0975	0.048	0.0342	0.0178	0.0206	0.0149	0.0133	0.0049	0.0073	0.0048	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.64636	0.005536932	101352.305	0.73487544	-0.5262321
119.5	147.5	78.18370051382848	29.966014252275773	0.063	0.0799	0.0959	0.0477	0.0342	0.0178	0.0206	0.0149	0.0133	0.0049	0.0073	0.0048	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.645697	0.0055369176	101352.32	0.7310469	-0.52396166
120.5	147.5	78.18379268081202	29.966014252275773	0.0561	0.0794	0.0965	0.0479	0.037	0.0177	0.0208	0.0151	0.0125	0.0056	0.0072	0.0057	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.645033	0.005536903	101352.33	0.7293907	-0.5206349
121.5	147.5	78.18388484779555	29.966014252275773	0.0561	0.074	0.0874	0.0495	0.037	0.0177	0.0208	0.0163	0.0125	0.0056	0.0072	0.0057	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.64437	0.0055368883	101352.34	0.68563163	-0.5045593
122.5	147.5	78.18397701477909	29.966014252275773	0.0561	0.0708	0.0828	0.0501	0.037	0.0177	0.0208	0.0166	0.0125	0.0056	0.0072	0.0057	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.643705	0.005536874	101352.36	0.66599596	-0.5022489
123.5	147.5	78.18406918176262	29.966014252275773	0.0561	0.0649	0.0839	0.0504	0.037	0.0177	0.0208	0.0167	0.0125	0.0056	0.0072	0.0057	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.643042	0.0055368594	101352.37	0.66799206	-0.5022355
124.5	147.5	78.18416134874614	29.966014252275773	0.0561	0.0649	0.0828	0.0496	0.0402	0.0175	0.0194	0.0159	0.0149	0.0056	0.0076	0.0059	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.642378	0.0055368445	101352.38	0.67781156	-0.5145038
125.5	147.5	78.18425351572968	29.966014252275773	0.0561	0.0671	0.0808	0.0499	0.0402	0.0175	0.0194	0.0171	0.0149	0.0056	0.0076	0.0059	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.641714	0.00553683	101352.4	0.6506639	-0.48955223
126.5	147.5	78.18434568271321	29.966014252275773	0.0611	0.0671	0.0808	0.0499	0.0407	0.0169	0.0193	0.0171	0.0122	0.0204	0.0075	0.0057	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.641714	0.00553683	101352.4	0.6506639	-0.48955223
127.5	147.5	78.18443784969675	29.966014252275773	0.0611	0.0664	0.0811	0.0518	0.0407	0.0169	0.0193	0.0178	0.0122	0.0204	0.0075	0.0057	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.64105	0.0055368156	101352.41	0.64004046	-0.48850578
128.5	147.5	78.18453001668028	29.966014252275773	0.0611	0.0663	0.0819	0.0548	0.0469	0.0193	0.0198	0.0178	0.0147	0.0204	0.008	0.0063	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.640387	0.005536801	101352.42	0.6429288	-0.5096419
104.5	148.5	78.18231800907547	29.965922085292238	0.0559	0.0825	0.1013	0.0443	0.0347	0.018	0.0209	0.0174	0.019	0.0397	0.0094	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.654327	0.0055371067	101352.15	0.70682395	-0.43598056
105.5	148.5	78.18241017605901	29.965922085292238	0.0559	0.0855	0.1042	0.0455	0.0347	0.018	0.0209	0.0177	0.019	0.0397	0.0094	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.653664	0.005537092	101352.164	0.709598	-0.43987343
106.5	148.5	78.18250234304254	29.965922085292238	0.0559	0.0855	0.1026	0.0457	0.033	0.0176	0.0209	0.0163	0.0129	0.0397	0.0081	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.653	0.005537078	101352.18	0.72582	-0.47419354
107.5	148.5	78.18259451002608	29.965922085292238	0.0559	0.0839	0.1044	0.0446	0.033	0.0176	0.0209	0.0158	0.0129	0.0397	0.0081	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.652964	0.0055370727	101352.164	0.73710483	-0.4768212
108.5	148.5	78.18268667700961	29.965922085292238	0.0629	0.0818	0.104	0.0455	0.0348	0.0181	0.02	0.0156	0.0156	0.0082	0.008	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.6523	0.005537058	101352.18	0.73913044	-0.4893617
109.5	148.5	78.18277884399315	29.965922085292238	0.0629	0.0855	0.1058	0.046	0.0348	0.0181	0.02	0.0168	0.0156	0.0082	0.008	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.651636	0.005537044	101352.19	0.725938	-0.46496817
110.5	148.5	78.18287101097668	29.965922085292238	0.0629	0.0832	0.1058	0.0479	0.0344	0.0186	0.0188	0.0162	0.0148	0.0082	0.0075	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.650972	0.005537029	101352.2	0.7344262	-0.49453977
111.5	148.5	78.18296317796022	29.965922085292238	0.0629	0.0854	0.1044	0.0487	0.0344	0.0186	0.0188	0.0152	0.0148	0.0082	0.0075	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.650309	0.0055370145	101352.22	0.7458194	-0.52425665
112.5	148.5	78.18305534494375	29.965922085292238	0.0629	0.0858	0.1058	0.0476	0.0343	0.018	0.0187	0.0158	0.0147	0.0082	0.0078	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.649645	0.005537	101352.23	0.7401316	-0.5015773
113.5	148.5	78.18314751192729	29.965922085292238	0.0629	0.0825	0.104	0.0478	0.0343	0.018	0.0187	0.0155	0.0147	0.0082	0.0078	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.648981	0.005536985	101352.24	0.7405858	-0.51026857
114.5	148.5	78.18323967891081	29.965922085292238	0.063	0.0833	0.1026	0.0482	0.0343	0.0179	0.0187	0.0147	0.0147	0.0049	0.0075	0.0031	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.648317	0.0055369707	101352.26	0.7493606	-0.5325914
115.5	148.5	78.18333184589434	29.965922085292238	0.063	0.0848	0.1014	0.047	0.0343	0.0179	0.0187	0.0157	0.0147	0.0049	0.0075	0.0031	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.647654	0.0055369562	101352.266	0.7318531	-0.49920255
116.5	148.5	78.18342401287788	29.965922085292238	0.063	0.0848	0.1014	0.047	0.0345	0.0179	0.0204	0.0157	0.0137	0.0049	0.0078	0.0042	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.647654	0.0055369562	101352.266	0.7318531	-0.49920255
117.5	148.5	78.18351617986141	29.965922085292238	0.063	0.0841	0.1	0.0498	0.0345	0.0179	0.0204	0.0156	0.0137	0.0049	0.0078	0.0042	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.646992	0.005536942	101352.28	0.7301038	-0.5229358
118.5	148.5	78.18360834684495	29.965922085292238	0.063	0.0785	0.0985	0.047	0.0353	0.0178	0.0196	0.015	0.0139	0.0049	0.0076	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.646328	0.005536927	101352.29	0.73568285	-0.516129
119.5	148.5	78.18370051382848	29.965922085292238	0.063	0.077	0.0959	0.0489	0.0353	0.0178	0.0196	0.0149	0.0139	0.0049	0.0076	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.645664	0.0055369125	101352.305	0.7310469	-0.53291535
120.5	148.5	78.18379268081202	29.965922085292238	0.0561	0.0756	0.0935	0.0471	0.0353	0.0178	0.0196	0.0155	0.0139	0.0056	0.0076	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.645	0.005536898	101352.32	0.7155963	-0.50479233
121.5	148.5	78.18388484779555	29.965922085292238	0.0561	0.0702	0.0845	0.0489	0.0353	0.0178	0.0196	0.0158	0.0139	0.0056	0.0076	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.644337	0.0055368836	101352.33	0.68494517	-0.511592
122.5	148.5	78.18397701477909	29.965922085292238	0.0561	0.0675	0.0836	0.0515	0.039	0.0181	0.0217	0.0158	0.0142	0.0056	0.0073	0.0054	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.643673	0.0055368687	101352.34	0.68209255	-0.53046066
123.5	148.5	78.18406918176262	29.965922085292238	0.0561	0.0666	0.0842	0.051	0.039	0.0181	0.0217	0.0158	0.0142	0.0056	0.0073	0.0054	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.64301	0.0055368543	101352.36	0.684	-0.5269461
124.5	148.5	78.18416134874614	29.965922085292238	0.0561	0.0655	0.0836	0.0516	0.042	0.019	0.0207	0.016	0.0145	0.0056	0.007	0.0061	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.642345	0.00553684	101352.37	0.6787149	-0.52662724
125.5	148.5	78.18425351572968	29.965922085292238	0.0561	0.0655	0.0836	0.0516	0.042	0.019	0.0207	0.016	0.0145	0.0056	0.007	0.0061	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.642345	0.00553684	101352.37	0.6787149	-0.52662724
126.5	148.5	78.18434568271321	29.965922085292238	0.0611	0.0668	0.0817	0.05	0.042	0.0174	0.0211	0.0163	0.0119	0.0204	0.0078	0.0049	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.641682	0.005536825	101352.38	0.66734695	-0.50829566
127.5	148.5	78.18443784969675	29.965922085292238	0.0611	0.066	0.0818	0.0533	0.042	0.0174	0.0211	0.0177	0.0119	0.0204	0.0078	0.0049	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.641018	0.0055368105	101352.4	0.6442211	-0.50140846
103.5	149.5	78.18222584209195	29.965829918308703	0.0559	0.0832	0.101	0.0454	0.0301	0.0197	0.0162	0.0177	0.012	0.0397	0.012	0.0101	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.654955	0.0055371164	101352.125	0.7017692	-0.43898576
104.5	149.5	78.18231800907547	29.965829918308703	0.0559	0.0837	0.1036	0.0478	0.0347	0.018	0.0209	0.0175	0.019	0.0397	0.0094	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.654291	0.005537102	101352.14	0.7109827	-0.46401227
105.5	149.5	78.18241017605901	29.965829918308703	0.0559	0.0844	0.1042	0.0458	0.0347	0.018	0.0209	0.0175	0.019	0.0397	0.0094	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.653627	0.005537087	101352.15	0.7124075	-0.44707742
106.5	149.5	78.18250234304254	29.965829918308703	0.0559	0.0868	0.1058	0.0463	0.033	0.0176	0.0209	0.0169	0.0129	0.0397	0.0081	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.65293	0.0055370675	101352.15	0.7245314	-0.4651899
107.5	149.5	78.18259451002608	29.965829918308703	0.0559	0.0868	0.1058	0.0463	0.033	0.0176	0.0209	0.0169	0.0129	0.0397	0.0081	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.65293	0.0055370675	101352.15	0.7245314	-0.4651899
108.5	149.5	78.18268667700961	29.965829918308703	0.0629	0.0844	0.104	0.0482	0.0348	0.0181	0.02	0.0174	0.0156	0.0082	0.008	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.652266	0.005537053	101352.164	0.71334434	-0.4695122
109.5	149.5	78.18277884399315	29.965829918308703	0.0629	0.0844	0.1036	0.0476	0.0348	0.0181	0.02	0.0168	0.0156	0.0082	0.008	0.005	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.651602	0.0055370387	101352.18	0.7209302	-0.4782609
110.5	149.5	78.18287101097668	29.965829918308703	0.0629	0.0835	0.1032	0.0475	0.0344	0.0186	0.0188	0.0158	0.0148	0.0082	0.0075	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.650938	0.0055370242	101352.19	0.7344538	-0.5007899
111.5	149.5	78.18296317796022	29.965829918308703	0.0629	0.0825	0.1044	0.0478	0.0344	0.0186	0.0188	0.0152	0.0148	0.0082	0.0075	0.0055	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.650274	0.0055370093	101352.2	0.7458194	-0.51746035
112.5	149.5	78.18305534494375	29.965829918308703	0.0629	0.083	0.1048	0.0482	0.0343	0.018	0.0187	0.016	0.0147	0.0082	0.0078	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.64961	0.005536995	101352.22	0.7350993	-0.5015576
113.5	149.5	78.18314751192729	29.965829918308703	0.0629	0.0833	0.1014	0.0484	0.0343	0.018	0.0187	0.0152	0.0147	0.0082	0.0078	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.648947	0.0055369805	101352.23	0.73927957	-0.5220126
114.5	149.5	78.18323967891081	29.965829918308703	0.063	0.0824	0.1009	0.047	0.0343	0.0179	0.0187	0.015	0.0147	0.0049	0.0075	0.0031	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.648285	0.0055369656	101352.24	0.74115616	-0.516129
115.5	149.5	78.18333184589434	29.965829918308703	0.063	0.0847	0.1011	0.0456	0.0343	0.0179	0.0187	0.016	0.0147	0.0049	0.0075	0.0031	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.647621	0.005536951	101352.26	0.7267293	-0.48051947
116.5	149.5	78.18342401287788	29.965829918308703	0.063	0.0847	0.1011	0.0456	0.0345	0.0179	0.0204	0.016	0.0137	0.0049	0.0078	0.0042	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.647621	0.005536951	101352.26	0.7267293	-0.48051947
117.5	149.5	78.18351617986141	29.965829918308703	0.063	0.0824	0.0987	0.0466	0.0345	0.0179	0.0204	0.0154	0.0137	0.0049	0.0078	0.0042	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.646957	0.0055369367	101352.266	0.73006135	-0.5032258
118.5	149.5	78.18360834684495	29.965829918308703	0.063	0.08	0.0962	0.0475	0.0353	0.0178	0.0196	0.0151	0.0139	0.0049	0.0076	0.0047	0.092	1.265	NaN	NaN	6	6.503149	295.00412	50.1932	164.083	6.60979	299.423	6.38606	288.506	6.41589	291.028	6.45442	293.338	6.47955	294.575	6.508	295.816	6.53934	297.041	6.3994	289.767	6.57393	298.264	6.65118	300.65	6.44065	292.586	6.50221	295.575	6.58052	298.485	21.646294	0.0055369223	101352.28	0.72866124	-0.51757187
