Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	quality_aot	quality_wvp	quality_cloud_confidence	quality_snow_confidence	quality_scene_classification	view_zenith_mean	view_azimuth_mean	sun_zenith	sun_azimuth	view_zenith_B1	view_azimuth_B1	view_zenith_B2	view_azimuth_B2	view_zenith_B3	view_azimuth_B3	view_zenith_B4	view_azimuth_B4	view_zenith_B5	view_azimuth_B5	view_zenith_B6	view_azimuth_B6	view_zenith_B7	view_azimuth_B7	view_zenith_B8	view_azimuth_B8	view_zenith_B8A	view_azimuth_B8A	view_zenith_B9	view_azimuth_B9	view_zenith_B10	view_azimuth_B10	view_zenith_B11	view_azimuth_B11	view_zenith_B12	view_azimuth_B12	tco3	tcwv	msl	NDWI	NDVI
126.5	114.5	78.18434568271321	29.969055762732378	0.0516	0.0699	0.0832	0.0366	0.0266	0.0183	0.0186	0.017	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.939091	0.005540931	101972.25	0.6606786	-0.36567163
127.5	114.5	78.18443784969675	29.969055762732378	0.0516	0.0709	0.0822	0.0374	0.0266	0.0183	0.0186	0.0174	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.938315	0.0055409153	101972.25	0.6506024	-0.3649635
128.5	114.5	78.18453001668028	29.969055762732378	0.0516	0.0738	0.0824	0.0374	0.0266	0.0183	0.0186	0.0168	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.93754	0.005540899	101972.25	0.66129035	-0.38007382
129.5	114.5	78.18462218366382	29.969055762732378	0.0516	0.0759	0.0868	0.0367	0.0266	0.0183	0.0186	0.0163	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.936764	0.005540883	101972.26	0.6838021	-0.38490564
130.5	114.5	78.18471435064735	29.969055762732378	0.0516	0.0734	0.0845	0.0379	0.0265	0.018	0.0191	0.0156	0.0146	0.0058	0.0103	0.0072	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.935988	0.0055408673	101972.26	0.6883117	-0.41682246
131.5	114.5	78.18480651763089	29.969055762732378	0.0516	0.0724	0.0855	0.0375	0.0265	0.018	0.0191	0.0159	0.0146	0.0058	0.0103	0.0072	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.935212	0.0055408515	101972.26	0.6863905	-0.40449437
132.5	114.5	78.18489868461442	29.969055762732378	0.0541	0.0694	0.0835	0.0366	0.0273	0.0168	0.0175	0.0176	0.0139	0.025	0.0094	0.0078	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.934437	0.0055408357	101972.26	0.65182984	-0.3505535
133.5	114.5	78.18499085159795	29.969055762732378	0.0541	0.0694	0.0835	0.0366	0.0273	0.0168	0.0175	0.0176	0.0139	0.025	0.0094	0.0078	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.934437	0.0055408357	101972.26	0.65182984	-0.3505535
134.5	114.5	78.18508301858148	29.969055762732378	0.0541	0.0725	0.0815	0.0383	0.0295	0.0172	0.0183	0.0179	0.0149	0.025	0.0109	0.0073	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.933661	0.00554082	101972.26	0.63983905	-0.36298934
117.5	115.5	78.18351617986141	29.968963595748846	0.0518	0.0519	0.0634	0.0354	0.0288	0.0195	0.0139	0.0216	0.0129	0.0462	0.013	0.013	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.94548	0.0055410597	101972.23	0.4917647	-0.24210525
118.5	115.5	78.18360834684495	29.968963595748846	0.0518	0.0606	0.0713	0.0358	0.0285	0.0175	0.0188	0.0186	0.0174	0.0462	0.0137	0.0087	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.944705	0.005541044	101972.23	0.5862069	-0.31617644
119.5	115.5	78.18370051382848	29.968963595748846	0.0518	0.0633	0.0749	0.0354	0.0285	0.0175	0.0188	0.0197	0.0174	0.0462	0.0137	0.0087	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.94393	0.005541028	101972.23	0.5835095	-0.28493646
120.5	115.5	78.18379268081202	29.968963595748846	0.0512	0.0693	0.0766	0.0343	0.0256	0.0183	0.0169	0.0174	0.0127	0.0073	0.0095	0.0082	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.943153	0.005541012	101972.23	0.6297872	-0.32688588
121.5	115.5	78.18388484779555	29.968963595748846	0.0512	0.0681	0.0769	0.0333	0.0256	0.0183	0.0169	0.0168	0.0127	0.0073	0.0095	0.0082	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.942378	0.0055409963	101972.234	0.64140874	-0.32934135
122.5	115.5	78.18397701477909	29.968963595748846	0.0512	0.0676	0.0794	0.0348	0.0269	0.0178	0.0176	0.015	0.0141	0.0073	0.0099	0.0066	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.941602	0.00554098	101972.234	0.6822034	-0.39759037
123.5	115.5	78.18406918176262	29.968963595748846	0.0512	0.0683	0.0807	0.0363	0.0269	0.0178	0.0176	0.0163	0.0141	0.0073	0.0099	0.0066	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.940826	0.005540964	101972.234	0.66391754	-0.38022813
124.5	115.5	78.18416134874614	29.968963595748846	0.0512	0.0683	0.0807	0.0363	0.0269	0.0174	0.0199	0.0163	0.0151	0.0073	0.0089	0.008	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.940826	0.005540964	101972.234	0.66391754	-0.38022813
125.5	115.5	78.18425351572968	29.968963595748846	0.0512	0.0678	0.0834	0.0377	0.0269	0.0174	0.0199	0.0161	0.0151	0.0073	0.0089	0.008	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.94005	0.0055409484	101972.234	0.6763819	-0.401487
126.5	115.5	78.18434568271321	29.968963595748846	0.0516	0.0669	0.0831	0.0359	0.0266	0.0183	0.0186	0.0172	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.939275	0.0055409325	101972.234	0.6570289	-0.35216573
127.5	115.5	78.18443784969675	29.968963595748846	0.0516	0.072	0.0812	0.0374	0.0266	0.0183	0.0186	0.0174	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.9384985	0.0055409167	101972.234	0.64705884	-0.3649635
128.5	115.5	78.18453001668028	29.968963595748846	0.0516	0.0706	0.085	0.0374	0.0266	0.0183	0.0186	0.0165	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.937723	0.005540901	101972.24	0.67487687	-0.3877551
129.5	115.5	78.18462218366382	29.968963595748846	0.0516	0.0727	0.085	0.0362	0.0266	0.0183	0.0186	0.0165	0.0149	0.0058	0.0104	0.0077	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.936948	0.005540885	101972.24	0.67487687	-0.37381408
130.5	115.5	78.18471435064735	29.968963595748846	0.0516	0.0714	0.0836	0.0369	0.0265	0.018	0.0191	0.0153	0.0146	0.0058	0.0103	0.0072	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.936172	0.005540869	101972.24	0.6905966	-0.4137931
131.5	115.5	78.18480651763089	29.968963595748846	0.0516	0.0746	0.0858	0.0375	0.0265	0.018	0.0191	0.0166	0.0146	0.0058	0.0103	0.0072	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.935396	0.0055408534	101972.24	0.67578125	-0.38632166
132.5	115.5	78.18489868461442	29.968963595748846	0.0541	0.0711	0.0851	0.0389	0.0273	0.0168	0.0175	0.0175	0.0139	0.025	0.0094	0.0078	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.93462	0.005540837	101972.24	0.6588694	-0.37943262
133.5	115.5	78.18499085159795	29.968963595748846	0.0541	0.0711	0.0851	0.0389	0.0273	0.0168	0.0175	0.0175	0.0139	0.025	0.0094	0.0078	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.93462	0.005540837	101972.24	0.6588694	-0.37943262
117.5	116.5	78.18351617986141	29.96887142876531	0.0518	0.0592	0.0689	0.0355	0.0311	0.0246	0.0198	0.021	0.0198	0.0462	0.013	0.012	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.945664	0.005541061	101972.21	0.5328142	-0.2566372
118.5	116.5	78.18360834684495	29.96887142876531	0.0518	0.0633	0.0725	0.036	0.0262	0.0175	0.0184	0.02	0.014	0.0462	0.0112	0.0076	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.944889	0.005541045	101972.21	0.5675676	-0.28571427
119.5	116.5	78.18370051382848	29.96887142876531	0.0518	0.0624	0.0758	0.0343	0.0262	0.0175	0.0184	0.0196	0.014	0.0462	0.0112	0.0076	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.944113	0.0055410294	101972.21	0.5890985	-0.27272725
120.5	116.5	78.18379268081202	29.96887142876531	0.0512	0.0666	0.078	0.0343	0.0249	0.0185	0.0164	0.0178	0.012	0.0073	0.01	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.943337	0.0055410136	101972.22	0.6283925	-0.31669867
121.5	116.5	78.18388484779555	29.96887142876531	0.0512	0.0679	0.0793	0.0342	0.0249	0.0185	0.0164	0.0169	0.012	0.0073	0.01	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.942561	0.0055409977	101972.22	0.6486487	-0.3385519
122.5	116.5	78.18397701477909	29.96887142876531	0.0512	0.0666	0.0807	0.0339	0.0272	0.0167	0.0188	0.016	0.0159	0.0073	0.0097	0.007	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.941786	0.005540982	101972.22	0.6690796	-0.3587174
123.5	116.5	78.18406918176262	29.96887142876531	0.0512	0.0711	0.0807	0.0368	0.0272	0.0167	0.0188	0.0161	0.0159	0.0073	0.0097	0.007	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.9410095	0.005540966	101972.22	0.66735536	-0.39130434
124.5	116.5	78.18416134874614	29.96887142876531	0.0512	0.0711	0.0807	0.0368	0.0275	0.018	0.02	0.0161	0.0152	0.0073	0.0095	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.9410095	0.005540966	101972.22	0.66735536	-0.39130434
125.5	116.5	78.18425351572968	29.96887142876531	0.0512	0.0687	0.0825	0.0384	0.0275	0.018	0.02	0.0165	0.0152	0.0073	0.0095	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.940234	0.00554095	101972.22	0.6666667	-0.39890712
126.5	116.5	78.18434568271321	29.96887142876531	0.0516	0.0664	0.0818	0.038	0.0273	0.0186	0.0189	0.0173	0.0149	0.0058	0.0104	0.0075	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.939458	0.0055409344	101972.22	0.6508577	-0.37432185
127.5	116.5	78.18443784969675	29.96887142876531	0.0516	0.0699	0.0831	0.0371	0.0273	0.0186	0.0189	0.0171	0.0149	0.0058	0.0104	0.0075	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.938683	0.005540918	101972.22	0.65868264	-0.36900365
128.5	116.5	78.18453001668028	29.96887142876531	0.0516	0.0724	0.085	0.0383	0.0273	0.0186	0.0189	0.0164	0.0149	0.0058	0.0104	0.0075	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.937906	0.0055409023	101972.23	0.6765286	-0.40036562
129.5	116.5	78.18462218366382	29.96887142876531	0.0516	0.0724	0.0845	0.0389	0.0273	0.0186	0.0189	0.0163	0.0149	0.0058	0.0104	0.0075	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.937131	0.0055408864	101972.23	0.6765873	-0.40942028
130.5	116.5	78.18471435064735	29.96887142876531	0.0516	0.0706	0.0823	0.0368	0.0268	0.0183	0.0179	0.0154	0.0142	0.0058	0.0106	0.0068	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.936355	0.0055408706	101972.23	0.68474925	-0.4099617
131.5	116.5	78.18480651763089	29.96887142876531	0.0516	0.0732	0.0811	0.0377	0.0268	0.0183	0.0179	0.0171	0.0142	0.0058	0.0106	0.0068	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.935579	0.0055408548	101972.23	0.65173113	-0.3759124
132.5	116.5	78.18489868461442	29.96887142876531	0.0541	0.0694	0.0806	0.0397	0.0284	0.016	0.016	0.0173	0.0134	0.025	0.0103	0.0078	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.934803	0.005540839	101972.23	0.64657813	-0.39298245
133.5	116.5	78.18499085159795	29.96887142876531	0.0541	0.0694	0.0806	0.0397	0.0284	0.016	0.016	0.0173	0.0134	0.025	0.0103	0.0078	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.934803	0.005540839	101972.23	0.64657813	-0.39298245
116.5	117.5	78.18342401287788	29.96877926178178	0.0518	0.0572	0.0656	0.0375	0.0311	0.0246	0.0198	0.0208	0.0198	0.0462	0.013	0.012	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.946625	0.0055410787	101972.195	0.5185185	-0.2864494
117.5	117.5	78.18351617986141	29.96877926178178	0.0518	0.0616	0.0734	0.0365	0.0311	0.0246	0.0198	0.0164	0.0198	0.0462	0.013	0.012	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.945848	0.005541063	101972.195	0.63474387	-0.37996218
118.5	117.5	78.18360834684495	29.96877926178178	0.0518	0.0637	0.0745	0.0343	0.0262	0.0175	0.0184	0.0181	0.014	0.0462	0.0112	0.0076	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.945073	0.005541047	101972.195	0.60907125	-0.30916026
119.5	117.5	78.18370051382848	29.96877926178178	0.0518	0.0637	0.0766	0.0351	0.0262	0.0175	0.0184	0.0185	0.014	0.0462	0.0112	0.0076	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.944297	0.0055410312	101972.2	0.61093587	-0.3097015
120.5	117.5	78.18379268081202	29.96877926178178	0.0512	0.0711	0.0785	0.0344	0.0249	0.0185	0.0164	0.0187	0.012	0.0073	0.01	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.9435215	0.0055410154	101972.2	0.6152263	-0.29566857
121.5	117.5	78.18388484779555	29.96877926178178	0.0512	0.0688	0.0785	0.0345	0.0249	0.0185	0.0164	0.0167	0.012	0.0073	0.01	0.0086	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.942745	0.005540999	101972.2	0.64915967	-0.34765625
122.5	117.5	78.18397701477909	29.96877926178178	0.0512	0.0676	0.0807	0.0345	0.0272	0.0167	0.0188	0.0161	0.0159	0.0073	0.0097	0.007	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.94197	0.0055409833	101972.2	0.66735536	-0.36363634
123.5	117.5	78.18406918176262	29.96877926178178	0.0512	0.0676	0.0807	0.0345	0.0272	0.0167	0.0188	0.0161	0.0159	0.0073	0.0097	0.007	0.086	0.603	NaN	NaN	6	6.445625	295.09848	54.2317	163.545	6.55298	299.547	6.32762	288.552	6.35776	291.096	6.39658	293.422	6.42187	294.667	6.45055	295.917	6.48211	297.151	6.34109	289.823	6.51693	298.382	6.59466	300.782	6.3827	292.664	6.44472	295.674	6.52356	298.603	13.94197	0.0055409833	101972.2	0.66735536	-0.36363634
