,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
342,0.0784,0.0844,0.1052,0.117,0.1315,0.1435,0.152,0.1618,0.1644,0.1797,0.229,0.2134,0.05134818,0.16068867,0.17195497,0
343,0.0784,0.0844,0.1052,0.117,0.1315,0.1435,0.152,0.1618,0.1644,0.1797,0.229,0.2134,0.05134818,0.16068867,0.17195497,0
344,0.0784,0.0834,0.1044,0.118,0.1315,0.1435,0.152,0.1616,0.1644,0.1797,0.229,0.2134,0.050643686,0.15593703,0.17255507,0
345,0.0695,0.0844,0.1052,0.1218,0.1354,0.1525,0.1623,0.1678,0.1771,0.1903,0.2282,0.2043,0.04790718,0.15883978,0.15252528,0
346,0.0784,0.0841,0.1056,0.12,0.1346,0.1494,0.1559,0.171,0.1692,0.1797,0.2381,0.2199,0.04582622,0.17525776,0.16401859,0
347,0.0784,0.0815,0.106,0.1226,0.1346,0.1494,0.1559,0.1686,0.1692,0.1797,0.2381,0.2199,0.045072705,0.15796703,0.17088766,0
348,0.0784,0.0834,0.1038,0.1186,0.1315,0.1435,0.152,0.1644,0.1644,0.1797,0.229,0.2134,0.049037885,0.16183743,0.16420947,0
349,0.0784,0.0802,0.1002,0.1166,0.1315,0.1435,0.152,0.1651,0.1644,0.1797,0.229,0.2134,0.046014994,0.17216896,0.1621416,0
350,0.0784,0.0802,0.1002,0.1166,0.1315,0.1435,0.152,0.1651,0.1644,0.1797,0.229,0.2134,0.046014994,0.17216896,0.1621416,0
351,0.0695,0.0824,0.1017,0.1196,0.1276,0.142,0.1513,0.1633,0.1633,0.1903,0.2239,0.2111,0.048849534,0.15447153,0.1565083,0
352,0.0784,0.0868,0.1064,0.1188,0.1337,0.1481,0.1564,0.17,0.166,0.1797,0.231,0.2209,0.04861156,0.17728533,0.15211971,0
353,0.0784,0.0846,0.1056,0.1238,0.1337,0.1481,0.1564,0.166,0.166,0.1797,0.231,0.2209,0.049103323,0.14561763,0.16372798,0
354,0.0784,0.0836,0.105,0.1196,0.1291,0.149,0.1524,0.1633,0.163,0.1797,0.2122,0.195,0.049832575,0.15447153,0.13022639,0
355,0.0784,0.0845,0.1011,0.1182,0.1291,0.149,0.1524,0.1641,0.163,0.1797,0.2122,0.195,0.050111048,0.16259302,0.12782353,0
356,0.0784,0.0845,0.1011,0.1182,0.1291,0.149,0.1524,0.1641,0.163,0.1797,0.2122,0.195,0.050111048,0.16259302,0.12782353,0
357,0.0695,0.0788,0.0979,0.1126,0.1276,0.142,0.1513,0.1537,0.1633,0.1903,0.2239,0.2111,0.051406015,0.1543372,0.18591104,0
358,0.0784,0.0813,0.103,0.1172,0.1337,0.1481,0.1564,0.1628,0.166,0.1797,0.231,0.2209,0.04823516,0.16285713,0.17318438,0
359,0.0784,0.086,0.1048,0.1194,0.1337,0.1481,0.1564,0.1651,0.166,0.1797,0.231,0.2209,0.050766356,0.16063266,0.16637217,0
360,0.0784,0.0819,0.1058,0.1188,0.1291,0.149,0.1524,0.1638,0.163,0.1797,0.2122,0.195,0.04815318,0.15923567,0.1287234,0
361,0.0705,0.0728,0.0979,0.1092,0.1195,0.1317,0.143,0.1508,0.1527,0.1835,0.1999,0.1845,0.04815396,0.16000001,0.1400057,0
362,0.0701,0.086,0.1108,0.12,0.1363,0.1528,0.1614,0.1686,0.1768,0.179,0.2317,0.2192,0.048759107,0.16839916,0.1576318,0
363,0.0701,0.0864,0.1092,0.116,0.1353,0.1518,0.162,0.165,0.1691,0.179,0.2264,0.2081,0.051151376,0.17437726,0.15687275,0
364,0.0701,0.0835,0.1064,0.114,0.1353,0.1518,0.162,0.1698,0.1691,0.179,0.2264,0.2081,0.0460229,0.19661734,0.14285715,0
365,0.0701,0.0842,0.1086,0.1196,0.1363,0.1528,0.1614,0.1723,0.1768,0.179,0.2317,0.2192,0.045162596,0.18054128,0.14702973,0
366,0.0701,0.0891,0.1078,0.117,0.1353,0.1518,0.162,0.1662,0.1691,0.179,0.2264,0.2081,0.052675024,0.17372881,0.15333675,0
367,0.0701,0.0857,0.1094,0.1142,0.1353,0.1518,0.162,0.1646,0.1691,0.179,0.2264,0.2081,0.05080734,0.18077473,0.15805627,0
368,0.0685,0.0846,0.1062,0.1152,0.1249,0.1554,0.1675,0.1697,0.1802,0.1778,0.202,0.1691,0.046981372,0.19129519,0.086898066,0
369,0.0685,0.0846,0.1062,0.1152,0.1249,0.1554,0.1675,0.1697,0.1802,0.1778,0.202,0.1691,0.046981372,0.19129519,0.086898066,0
370,0.0701,0.0846,0.1086,0.1174,0.1355,0.1517,0.158,0.172,0.1746,0.179,0.2324,0.2233,0.045662317,0.18866622,0.14935705,0
371,0.0701,0.0891,0.1076,0.1212,0.1338,0.1495,0.1585,0.1662,0.165,0.179,0.2236,0.2192,0.052675024,0.15657619,0.14725502,0
372,0.0701,0.088,0.1094,0.122,0.1338,0.1495,0.1585,0.1662,0.165,0.179,0.2236,0.2192,0.051773902,0.1533657,0.14725502,0
373,0.0685,0.0874,0.1076,0.1182,0.1318,0.145,0.1536,0.1662,0.166,0.1778,0.2079,0.1937,0.05128238,0.16877638,0.11146754,0
374,0.0685,0.0874,0.1076,0.1182,0.1318,0.145,0.1536,0.1662,0.166,0.1778,0.2079,0.1937,0.05128238,0.16877638,0.11146754,0
375,0.0701,0.0857,0.109,0.1184,0.1355,0.1517,0.158,0.1741,0.1746,0.179,0.2324,0.2233,0.04535909,0.19042735,0.14341944,0
376,0.0701,0.0837,0.106,0.1166,0.1338,0.1495,0.1585,0.1698,0.165,0.179,0.2236,0.2192,0.04618674,0.1857542,0.13675648,0
377,0.0701,0.0854,0.1062,0.116,0.1338,0.1495,0.1585,0.1659,0.165,0.179,0.2236,0.2192,0.049816027,0.17701316,0.14813861,0
378,0.0685,0.0837,0.1034,0.1154,0.1318,0.145,0.1536,0.1646,0.166,0.1778,0.2079,0.1937,0.04916894,0.17571428,0.11624162,0
379,0.0685,0.0781,0.1017,0.107,0.1318,0.145,0.1536,0.1575,0.166,0.1778,0.2079,0.1937,0.048653275,0.19092627,0.13793105,0
380,0.0701,0.0866,0.1054,0.1142,0.1223,0.1419,0.1536,0.1685,0.1633,0.179,0.1931,0.1661,0.049307965,0.19207641,0.06803097,0
381,0.0732,0.0969,0.1394,0.1832,0.2012,0.2206,0.2406,0.258,0.247,0.2514,0.315,0.2781,0.0064174887,0.16953759,0.099476464,0
382,0.0732,0.0944,0.1364,0.175,0.1829,0.2366,0.2538,0.2512,0.2621,0.2514,0.2665,0.2218,0.008269289,0.17878929,0.029553808,0
383,0.0732,0.0963,0.1464,0.1914,0.1991,0.217,0.2346,0.2646,0.2438,0.2514,0.3171,0.2842,0.0021408538,0.16052632,0.090252675,0
384,0.0732,0.0975,0.1472,0.1928,0.228,0.252,0.2647,0.2688,0.2759,0.2514,0.3475,0.3083,7.152026E-4,0.1646447,0.12769756,0
385,0.0732,0.0992,0.1464,0.182,0.228,0.252,0.2647,0.2614,0.2759,0.2514,0.3475,0.3083,0.006351734,0.17907085,0.1414025,0
386,0.0732,0.1034,0.1524,0.1998,0.1991,0.217,0.2346,0.2733,0.2438,0.2514,0.3171,0.2842,0.0029677341,0.15535825,0.07418699,0
387,0.0732,0.1056,0.1628,0.2142,0.228,0.252,0.2647,0.2938,0.2759,0.2514,0.3475,0.3083,-0.006986778,0.15669289,0.08373616,0
388,0.0732,0.1116,0.1678,0.2186,0.228,0.252,0.2647,0.2922,0.2759,0.2514,0.3475,0.3083,-0.0011539822,0.14408769,0.08644677,0
389,0.0732,0.0987,0.1372,0.1656,0.1571,0.2068,0.2142,0.2561,0.2393,0.2514,0.2529,0.2006,0.008981692,0.21460754,-0.006286826,0
390,0.0764,0.1084,0.1678,0.2198,0.2554,0.2725,0.2899,0.3012,0.2947,0.2634,0.3812,0.3469,-0.008936919,0.15623802,0.11723327,0
391,0.0764,0.1136,0.173,0.2232,0.2554,0.2725,0.2899,0.3062,0.2947,0.2634,0.3812,0.3469,-0.007544578,0.15678127,0.109106764,0
392,0.0764,0.1036,0.1488,0.1856,0.2031,0.2286,0.2433,0.2744,0.2586,0.2634,0.3169,0.273,0.0025007247,0.19304347,0.07187556,0
393,0.0764,0.1032,0.163,0.2194,0.2554,0.2725,0.2899,0.3047,0.2947,0.2634,0.3812,0.3469,-0.015203999,0.16275518,0.11153229,0
394,0.0764,0.1134,0.1736,0.2288,0.2554,0.2725,0.2899,0.3084,0.2947,0.2634,0.3812,0.3469,-0.008970125,0.14817573,0.10556842,0
395,0.0764,0.105,0.1576,0.2034,0.2031,0.2286,0.2433,0.2872,0.2586,0.2634,0.3169,0.273,-0.0036932048,0.17081125,0.049164064,0
396,0.0764,0.105,0.1576,0.2034,0.2031,0.2286,0.2433,0.2872,0.2586,0.2634,0.3169,0.273,-0.0036932048,0.17081125,0.049164064,0
397,0.0764,0.1038,0.1666,0.2182,0.2531,0.267,0.283,0.2968,0.2918,0.2634,0.3828,0.352,-0.010181834,0.15262134,0.12654506,0
398,0.0764,0.113,0.1708,0.2344,0.2531,0.267,0.283,0.3118,0.2918,0.2634,0.3828,0.352,-0.011247704,0.14170633,0.102217115,0
399,0.0764,0.115,0.168,0.2206,0.2223,0.2404,0.2501,0.2966,0.27,0.2634,0.3471,0.312,-8.921063E-4,0.14694512,0.078452654,0
400,0.0764,0.0944,0.1288,0.1572,0.2223,0.2404,0.2501,0.2322,0.27,0.2634,0.3471,0.312,0.019165784,0.19260402,0.19834282,0
401,0.0764,0.1074,0.1598,0.2076,0.2531,0.267,0.283,0.2874,0.2918,0.2634,0.3828,0.352,-0.001841824,0.16121215,0.14234558,0
402,0.0764,0.113,0.17,0.2328,0.2531,0.267,0.283,0.314,0.2918,0.2634,0.3828,0.352,-0.0125094075,0.14850037,0.09873708,0
403,0.0764,0.118,0.1734,0.2186,0.2223,0.2404,0.2501,0.3056,0.27,0.2634,0.3471,0.312,-0.0035959922,0.16596715,0.06358205,0
404,0.0764,0.0966,0.138,0.1692,0.2223,0.2404,0.2501,0.2498,0.27,0.2634,0.3471,0.312,0.010874425,0.19236276,0.16300887,0
405,0.0764,0.1048,0.1554,0.1972,0.2352,0.2626,0.2717,0.2807,0.2882,0.2634,0.368,0.3389,-1.292883E-4,0.17472275,0.13457686,0
406,0.0764,0.1064,0.1688,0.2264,0.2352,0.2626,0.2717,0.3112,0.2882,0.2634,0.368,0.3389,-0.016310317,0.15773807,0.08362781,0
407,0.0764,0.1096,0.1678,0.2216,0.2396,0.2577,0.2723,0.3,0.2825,0.2634,0.3708,0.3326,-0.007265687,0.15030678,0.10554558,0
408,0.0764,0.1064,0.1488,0.188,0.2396,0.2577,0.2723,0.2634,0.2825,0.2634,0.3708,0.3326,0.011102985,0.16703588,0.16934721,0
409,0.0764,0.11,0.1698,0.223,0.2352,0.2626,0.2717,0.3083,0.2882,0.2634,0.368,0.3389,-0.011698044,0.16054957,0.08827446,0
410,0.0764,0.1134,0.1696,0.2264,0.2396,0.2577,0.2723,0.3028,0.2825,0.2634,0.3708,0.3326,-0.005758522,0.14436886,0.10095011,0
411,0.0764,0.1064,0.1544,0.1964,0.2396,0.2577,0.2723,0.2812,0.2825,0.2634,0.3708,0.3326,8.946832E-4,0.17755441,0.1374233,0
412,0.0718,0.107,0.1644,0.2128,0.2049,0.2344,0.2502,0.2874,0.261,0.2438,0.324,0.2886,-0.0021695036,0.14914036,0.0598626,0
413,0.0718,0.113,0.1664,0.222,0.2461,0.262,0.2776,0.3088,0.2892,0.2438,0.3712,0.3392,-0.009527208,0.16352676,0.09176468,0
414,0.0718,0.1044,0.1576,0.2092,0.2461,0.262,0.2776,0.2856,0.2892,0.2438,0.3712,0.3392,-0.0032671227,0.15440585,0.13032885,0
415,0.0718,0.1064,0.1636,0.2182,0.2461,0.262,0.2776,0.3007,0.2892,0.2438,0.3712,0.3392,-0.010288577,0.15899019,0.10492631,0
416,0.0718,0.1038,0.158,0.2148,0.2461,0.262,0.2776,0.2889,0.2892,0.2438,0.3712,0.3392,-0.005651184,0.14711136,0.12467809,0
417,0.0718,0.1042,0.1614,0.213,0.2377,0.2552,0.2644,0.2883,0.2809,0.2438,0.3598,0.3266,-0.004979416,0.15020947,0.11032248,0
418,0.0718,0.1032,0.155,0.2082,0.2377,0.2552,0.2644,0.2883,0.2809,0.2438,0.3598,0.3266,-0.0057986113,0.16132933,0.11032248,0
419,0.0718,0.1032,0.1562,0.2046,0.2377,0.2552,0.2644,0.2809,0.2809,0.2438,0.3598,0.3266,-0.001554708,0.15715756,0.12314657,0
420,0.0718,0.105,0.1528,0.209,0.2377,0.2552,0.2644,0.286,0.2809,0.2438,0.3598,0.3266,-0.0030050103,0.15555556,0.114276856,0
421,0.0718,0.1024,0.1544,0.207,0.2173,0.2326,0.2483,0.2902,0.2596,0.2438,0.3352,0.3108,-0.0075436193,0.16733707,0.071953975,0
422,0.0718,0.1024,0.1548,0.2076,0.2173,0.2326,0.2483,0.2865,0.2596,0.2438,0.3352,0.3108,-0.005421676,0.15968429,0.07833361,0
423,0.0645,0.0913,0.1278,0.1582,0.1931,0.217,0.2324,0.2304,0.2417,0.2124,0.3001,0.273,0.017658565,0.18579517,0.13138549,0
424,0.0645,0.1056,0.1548,0.2044,0.1931,0.217,0.2324,0.2792,0.2417,0.2124,0.3001,0.273,0.0013863266,0.15467325,0.036078047,0
425,0.0694,0.0841,0.1088,0.113,0.1354,0.161,0.1712,0.1803,0.1789,0.1821,0.2156,0.198,0.040492672,0.2294579,0.08916394,0
426,0.0694,0.0865,0.106,0.1148,0.1354,0.161,0.1712,0.1817,0.1789,0.1821,0.2156,0.198,0.041655842,0.2256324,0.085325934,0
427,0.0694,0.0861,0.1076,0.116,0.1308,0.1474,0.1584,0.1717,0.1682,0.1821,0.2024,0.1872,0.04706317,0.19360447,0.082063615,0
428,0.0694,0.0873,0.1064,0.1122,0.1308,0.1474,0.1584,0.1655,0.1682,0.1821,0.2024,0.1872,0.051601913,0.19193375,0.10029899,0
429,0.0694,0.0856,0.1078,0.1168,0.1354,0.161,0.1712,0.1814,0.1789,0.1821,0.2156,0.198,0.041090623,0.21663313,0.08614609,0
430,0.0694,0.0888,0.1072,0.119,0.1354,0.161,0.1712,0.1725,0.1789,0.1821,0.2156,0.198,0.048816208,0.18353343,0.111053854,0
431,0.0694,0.0865,0.1058,0.1186,0.1308,0.1474,0.1584,0.1646,0.1682,0.1821,0.2024,0.1872,0.0514627,0.16242936,0.10299727,0
432,0.0694,0.0865,0.1078,0.118,0.1308,0.1474,0.1584,0.1642,0.1682,0.1821,0.2024,0.1872,0.051692102,0.16371365,0.10420078,0
433,0.0694,0.0836,0.1032,0.1154,0.1196,0.1465,0.1552,0.1685,0.1711,0.1821,0.1747,0.1437,0.046850365,0.1870377,0.01806527,0
434,0.0694,0.0836,0.1032,0.1154,0.1196,0.1465,0.1552,0.1685,0.1711,0.1821,0.1747,0.1437,0.046850365,0.1870377,0.01806527,0
435,0.0741,0.0894,0.1118,0.1246,0.1406,0.1544,0.1633,0.1679,0.1743,0.1815,0.2179,0.2028,0.05194583,0.14803417,0.12960082,0
436,0.0741,0.0892,0.1078,0.1232,0.137,0.1464,0.1555,0.1676,0.1658,0.1815,0.2148,0.2062,0.051954035,0.15268227,0.123430945,0
437,0.0741,0.0904,0.1088,0.1202,0.137,0.1464,0.1555,0.162,0.1658,0.1815,0.2148,0.2062,0.05614868,0.1481219,0.14012739,0
438,0.0741,0.0861,0.1088,0.118,0.1321,0.1476,0.1568,0.1579,0.1655,0.1815,0.2091,0.1881,0.054977465,0.14461763,0.1395095,0
439,0.0741,0.0861,0.1088,0.118,0.1321,0.1476,0.1568,0.1579,0.1655,0.1815,0.2091,0.1881,0.054977465,0.14461763,0.1395095,0
440,0.0741,0.0894,0.1096,0.124,0.137,0.1464,0.1555,0.1669,0.1658,0.1815,0.2148,0.2062,0.052519333,0.14747335,0.12549125,0
441,0.0741,0.0885,0.1084,0.1222,0.137,0.1464,0.1555,0.1647,0.1658,0.1815,0.2148,0.2062,0.05304375,0.14813526,0.13201581,0
442,0.0741,0.0861,0.107,0.1162,0.1321,0.1476,0.1568,0.1614,0.1655,0.1815,0.2091,0.1881,0.052970216,0.16282423,0.1287449,0
443,0.0741,0.0861,0.107,0.1162,0.1321,0.1476,0.1568,0.1614,0.1655,0.1815,0.2091,0.1881,0.052970216,0.16282423,0.1287449,0
444,0.0741,0.088,0.1048,0.1146,0.1321,0.1476,0.1568,0.1575,0.1655,0.1815,0.2091,0.1881,0.05676335,0.15766262,0.14075285,0
445,0.0741,0.086,0.108,0.1188,0.1349,0.1441,0.152,0.1628,0.1599,0.1815,0.2129,0.2041,0.052085403,0.15625,0.13335107,0
446,0.0741,0.0883,0.1062,0.1196,0.1334,0.1524,0.1604,0.1636,0.1703,0.1815,0.2249,0.2044,0.05351076,0.15536724,0.15778638,0
447,0.0741,0.0883,0.1062,0.1196,0.1334,0.1524,0.1604,0.1636,0.1703,0.1815,0.2249,0.2044,0.05351076,0.15536724,0.15778638,0
448,0.0741,0.0874,0.1044,0.1186,0.1334,0.1524,0.1604,0.167,0.1703,0.1815,0.2249,0.2044,0.05082358,0.16946776,0.1477418,0
449,0.0662,0.0826,0.1062,0.1212,0.1502,0.1716,0.1882,0.199,0.2084,0.181,0.2403,0.1895,0.028539417,0.24297313,0.0940132,0
450,0.0741,0.0877,0.1074,0.1212,0.1334,0.1524,0.1604,0.1631,0.1703,0.1815,0.2249,0.2044,0.05330599,0.14737953,0.15927835,0
451,0.0741,0.086,0.1082,0.1244,0.1334,0.1524,0.1604,0.1853,0.1703,0.1815,0.2249,0.2044,0.039181657,0.1966419,0.09653831,0
452,0.0741,0.086,0.1082,0.1244,0.1334,0.1524,0.1604,0.1853,0.1703,0.1815,0.2249,0.2044,0.039181657,0.1966419,0.09653831,0
