Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
104.5	36.5	77.86934148930615	29.825650008704116	0.0753	0.0672	0.0896	0.0885	0.1402	0.1734	0.1865	0.18	0.2047	0.1974	0.2232	0.1989	0.026820233	0.34078214	0.10714282	-0.3353116
105.5	36.5	77.86943372900092	29.825650008704116	0.0753	0.0838	0.1042	0.1138	0.1402	0.1734	0.1865	0.1731	0.2047	0.1974	0.2232	0.1989	0.044376116	0.20669223	0.12641938	-0.24846736
106.5	36.5	77.8695259686957	29.825650008704116	0.073	0.1048	0.1214	0.1486	0.1527	0.1783	0.1915	0.1924	0.1952	0.2097	0.2214	0.1913	0.050510764	0.12844574	0.070082165	-0.22625875
107.5	36.5	77.86961820839048	29.825650008704116	0.073	0.1048	0.1214	0.1486	0.1527	0.1783	0.1915	0.1924	0.1952	0.2097	0.2214	0.1913	0.050510764	0.12844574	0.070082165	-0.22625875
86.5	37.5	77.86768117480017	29.82555776900934	0.0821	0.1256	0.1392	0.1532	0.1614	0.1843	0.1998	0.231	0.228	0.2262	0.2596	0.2249	0.045413014	0.2024987	0.058295976	-0.24797407
87.5	37.5	77.86777341449495	29.82555776900934	0.0821	0.1576	0.1682	0.1808	0.1614	0.1843	0.1998	0.2476	0.228	0.2262	0.2596	0.2249	0.062107317	0.15592903	0.023659324	-0.19095719
88.5	37.5	77.86786565418973	29.82555776900934	0.0797	0.1072	0.128	0.1444	0.1537	0.1941	0.2074	0.2219	0.2082	0.2262	0.2394	0.2117	0.035558585	0.21157521	0.037936263	-0.26836237
89.5	37.5	77.8679578938845	29.82555776900934	0.0797	0.1072	0.128	0.1444	0.1537	0.1941	0.2074	0.2219	0.2082	0.2262	0.2394	0.2117	0.035558585	0.21157521	0.037936263	-0.26836237
90.5	37.5	77.86805013357927	29.82555776900934	0.0797	0.103	0.1436	0.1354	0.1537	0.1941	0.2074	0.1957	0.2082	0.2262	0.2394	0.2117	0.047143646	0.18212023	0.100436665	-0.15355143
91.5	37.5	77.86814237327405	29.82555776900934	0.0785	0.1072	0.1378	0.1534	0.147	0.1694	0.1836	0.2058	0.1985	0.2262	0.2331	0.2049	0.04479194	0.14587972	0.06220096	-0.19790456
92.5	37.5	77.86823461296883	29.82555776900934	0.0785	0.0994	0.1186	0.1288	0.147	0.1694	0.1836	0.1887	0.1985	0.2262	0.2331	0.2049	0.048209026	0.18866141	0.10526314	-0.22811584
93.5	37.5	77.8683268526636	29.82555776900934	0.0769	0.0882	0.112	0.1302	0.1411	0.1633	0.178	0.1922	0.2044	0.2017	0.2359	0.2047	0.03702674	0.19230771	0.10207894	-0.26364234
94.5	37.5	77.86841909235838	29.82555776900934	0.0769	0.0754	0.104	0.1036	0.1411	0.1633	0.178	0.1851	0.2044	0.2017	0.2359	0.2047	0.03061283	0.28229997	0.12066507	-0.28052577
95.5	37.5	77.86851133205316	29.82555776900934	0.0759	0.08	0.1044	0.1228	0.1339	0.1561	0.1684	0.1854	0.1957	0.2017	0.2257	0.1927	0.034209102	0.20311485	0.0980297	-0.27950308
96.5	37.5	77.86860357174794	29.82555776900934	0.0759	0.0804	0.1062	0.1154	0.1339	0.1561	0.1684	0.1734	0.1957	0.2017	0.2257	0.1927	0.04141878	0.20083101	0.13104486	-0.24034333
97.5	37.5	77.8686958114427	29.82555776900934	0.0764	0.0892	0.101	0.1184	0.1386	0.1629	0.1708	0.1757	0.1975	0.2017	0.2222	0.1917	0.04730869	0.19483167	0.11686356	-0.26996744
98.5	37.5	77.86878805113749	29.82555776900934	0.0764	0.0892	0.101	0.1184	0.1386	0.1629	0.1708	0.1757	0.1975	0.2017	0.2222	0.1917	0.04730869	0.19483167	0.11686356	-0.26996744
99.5	37.5	77.86888029083227	29.82555776900934	0.0764	0.0843	0.1024	0.1192	0.1386	0.1629	0.1708	0.1737	0.1975	0.2017	0.2222	0.1917	0.044441603	0.18607035	0.12250568	-0.2582398
100.5	37.5	77.86897253052705	29.82555776900934	0.0774	0.081	0.1044	0.1146	0.1274	0.1539	0.1661	0.1791	0.1832	0.1974	0.2186	0.1951	0.038641345	0.21961185	0.09932109	-0.26349208
101.5	37.5	77.86906477022181	29.82555776900934	0.0774	0.0761	0.0966	0.1046	0.1274	0.1539	0.1661	0.151	0.1832	0.1974	0.2186	0.1951	0.050742622	0.18153363	0.18290046	-0.21970917
102.5	37.5	77.86915700991659	29.82555776900934	0.0772	0.0672	0.0858	0.0972	0.124	0.1471	0.1602	0.1442	0.173	0.1974	0.2166	0.1896	0.04735154	0.19469759	0.2006652	-0.25391304
103.5	37.5	77.86924924961137	29.82555776900934	0.0772	0.0748	0.0934	0.1026	0.124	0.1471	0.1602	0.1596	0.173	0.1974	0.2166	0.1896	0.044745557	0.21739131	0.15151514	-0.2616601
104.5	37.5	77.86934148930615	29.82555776900934	0.0766	0.0702	0.0838	0.0992	0.1338	0.1532	0.1586	0.149	0.1947	0.1974	0.2232	0.1963	0.04705634	0.20064464	0.19935516	-0.28006873
105.5	37.5	77.86943372900092	29.82555776900934	0.0766	0.0762	0.0934	0.1098	0.1338	0.1532	0.1586	0.1602	0.1947	0.1974	0.2232	0.1963	0.045548342	0.18666665	0.16431923	-0.26340693
106.5	37.5	77.8695259686957	29.82555776900934	0.0754	0.0832	0.1114	0.1266	0.1441	0.1716	0.1826	0.178	0.2062	0.2097	0.2235	0.1906	0.04107444	0.16874592	0.11332502	-0.23013131
85.5	38.5	77.86758893510539	29.825465529314563	0.0829	0.1036	0.1376	0.1476	0.165	0.1958	0.206	0.2246	0.2208	0.2276	0.2582	0.2246	0.031061022	0.20687804	0.06959401	-0.24019878
86.5	38.5	77.86768117480017	29.825465529314563	0.0806	0.0868	0.1306	0.1502	0.1695	0.2053	0.2311	0.2352	0.2467	0.2262	0.244	0.2109	0.01121936	0.2205501	0.01836394	-0.2859486
87.5	38.5	77.86777341449495	29.825465529314563	0.0806	0.1328	0.1756	0.1894	0.1695	0.2053	0.2311	0.2458	0.2467	0.2262	0.244	0.2109	0.042823456	0.1295956	-0.0036749707	-0.16658755
88.5	38.5	77.86786565418973	29.825465529314563	0.0782	0.1078	0.1362	0.1548	0.1625	0.2119	0.2313	0.252	0.2605	0.2262	0.2353	0.1922	0.018787757	0.23893806	-0.03427047	-0.29829988
89.5	38.5	77.8679578938845	29.825465529314563	0.0782	0.1078	0.1362	0.1548	0.1625	0.2119	0.2313	0.252	0.2605	0.2262	0.2353	0.1922	0.018787757	0.23893806	-0.03427047	-0.29829988
90.5	38.5	77.86805013357927	29.825465529314563	0.0782	0.1164	0.1346	0.129	0.1625	0.2119	0.2313	0.2554	0.2605	0.2262	0.2353	0.1922	0.023882981	0.32882416	-0.040961884	-0.30974358
91.5	38.5	77.86814237327405	29.825465529314563	0.0769	0.108	0.125	0.1482	0.1402	0.1862	0.2022	0.2362	0.2206	0.2262	0.2297	0.1922	0.0280129	0.2289282	-0.013951504	-0.3078627
92.5	38.5	77.86823461296883	29.825465529314563	0.0769	0.0872	0.1046	0.112	0.1402	0.1862	0.2022	0.1852	0.2206	0.2262	0.2297	0.1922	0.040222038	0.24629879	0.10725474	-0.27812287
93.5	38.5	77.8683268526636	29.825465529314563	0.0765	0.0844	0.101	0.116	0.1424	0.174	0.1799	0.1745	0.2082	0.2017	0.236	0.2026	0.044064727	0.20137696	0.14981729	-0.26678765
94.5	38.5	77.86841909235838	29.825465529314563	0.0765	0.0878	0.1112	0.1194	0.1424	0.174	0.1799	0.2026	0.2082	0.2017	0.236	0.2026	0.030734662	0.2583851	0.076151386	-0.29126835
95.5	38.5	77.86851133205316	29.825465529314563	0.0761	0.0798	0.0998	0.1212	0.1255	0.1599	0.1733	0.1846	0.1861	0.2017	0.2196	0.194	0.034504063	0.20732503	0.08659083	-0.29817158
96.5	38.5	77.86860357174794	29.825465529314563	0.0761	0.0692	0.0951	0.1046	0.1255	0.1599	0.1733	0.1692	0.1861	0.2017	0.2196	0.194	0.034652438	0.23593867	0.12962964	-0.28036323
97.5	38.5	77.8686958114427	29.825465529314563	0.0768	0.0755	0.0965	0.1122	0.1452	0.1626	0.1713	0.1638	0.189	0.2017	0.2164	0.1872	0.042910296	0.18695652	0.13834822	-0.2585478
98.5	38.5	77.86878805113749	29.825465529314563	0.0768	0.0755	0.0965	0.1122	0.1452	0.1626	0.1713	0.1638	0.189	0.2017	0.2164	0.1872	0.042910296	0.18695652	0.13834822	-0.2585478
99.5	38.5	77.86888029083227	29.825465529314563	0.0768	0.0924	0.1138	0.1342	0.1452	0.1626	0.1713	0.171	0.189	0.2017	0.2164	0.1872	0.052625578	0.12057666	0.117191516	-0.20084272
100.5	38.5	77.86897253052705	29.825465529314563	0.0779	0.0943	0.1168	0.1164	0.1396	0.1594	0.1685	0.1686	0.1848	0.1974	0.2214	0.2013	0.055558465	0.18315786	0.13538462	-0.18149962
101.5	38.5	77.86906477022181	29.825465529314563	0.0774	0.0741	0.0886	0.0935	0.1274	0.1539	0.1661	0.1524	0.1832	0.1974	0.2186	0.1951	0.04830132	0.23952825	0.17843667	-0.26473027
102.5	38.5	77.86915700991659	29.825465529314563	0.0772	0.0758	0.0924	0.1124	0.124	0.1471	0.1602	0.1598	0.173	0.1974	0.2166	0.1896	0.045450065	0.17413662	0.15090331	-0.26724818
103.5	38.5	77.86924924961137	29.825465529314563	0.0772	0.084	0.1024	0.1094	0.124	0.1471	0.1602	0.1629	0.173	0.1974	0.2166	0.1896	0.050389647	0.1964745	0.14150198	-0.22804374
104.5	38.5	77.86934148930615	29.825465529314563	0.0766	0.0926	0.1068	0.1232	0.1338	0.1532	0.1586	0.1768	0.1947	0.1974	0.2232	0.1963	0.049463123	0.17866667	0.11599999	-0.24682651
105.5	38.5	77.86943372900092	29.825465529314563	0.0766	0.0958	0.1176	0.1302	0.1338	0.1532	0.1586	0.1814	0.1947	0.1974	0.2232	0.1963	0.049446456	0.16431323	0.1033119	-0.21337792
106.5	38.5	77.8695259686957	29.825465529314563	0.0754	0.0958	0.1146	0.1164	0.1441	0.1716	0.1826	0.1868	0.2062	0.2097	0.2235	0.1906	0.046349555	0.23218997	0.08944674	-0.23954877
86.5	39.5	77.86768117480017	29.825373289619787	0.0806	0.0786	0.0987	0.1102	0.1695	0.2053	0.2311	0.2095	0.2467	0.2262	0.244	0.2109	0.019240867	0.31060368	0.07607498	-0.35950682
87.5	39.5	77.86777341449495	29.825373289619787	0.0806	0.0681	0.0924	0.0992	0.1695	0.2053	0.2311	0.2232	0.2467	0.2262	0.244	0.2109	0.002782322	0.38461536	0.044520568	-0.41444865
88.5	39.5	77.86786565418973	29.825373289619787	0.0782	0.07	0.0964	0.1082	0.1625	0.2119	0.2313	0.2468	0.2605	0.2262	0.2353	0.1922	-0.009195803	0.39042255	-0.023853974	-0.43822846
89.5	39.5	77.8679578938845	29.825373289619787	0.0782	0.07	0.0964	0.1082	0.1625	0.2119	0.2313	0.2468	0.2605	0.2262	0.2353	0.1922	-0.009195803	0.39042255	-0.023853974	-0.43822846
90.5	39.5	77.86805013357927	29.825373289619787	0.0782	0.0638	0.0964	0.0988	0.1625	0.2119	0.2313	0.2557	0.2605	0.2262	0.2353	0.1922	-0.019378986	0.44259518	-0.041547835	-0.45242828
91.5	39.5	77.86814237327405	29.825373289619787	0.0769	0.0811	0.1134	0.127	0.1402	0.1862	0.2022	0.2165	0.2206	0.2262	0.2297	0.1922	0.017274372	0.26055312	0.029583147	-0.31251895
92.5	39.5	77.86823461296883	29.825373289619787	0.0769	0.0864	0.104	0.1086	0.1402	0.1862	0.2022	0.1874	0.2206	0.2262	0.2297	0.1922	0.038304985	0.26621622	0.10141453	-0.28620452
93.5	39.5	77.8683268526636	29.825373289619787	0.0765	0.0768	0.0975	0.112	0.1424	0.174	0.1799	0.1808	0.2082	0.2017	0.236	0.2026	0.03422576	0.23497269	0.1324376	-0.2993173
94.5	39.5	77.86841909235838	29.825373289619787	0.0765	0.0886	0.1068	0.1166	0.1424	0.174	0.1799	0.1791	0.2082	0.2017	0.236	0.2026	0.04486727	0.21136288	0.1370754	-0.25288564
95.5	39.5	77.86851133205316	29.825373289619787	0.0761	0.063	0.0872	0.0982	0.1255	0.1599	0.1733	0.1476	0.1861	0.2017	0.2196	0.194	0.041961003	0.20097639	0.19607846	-0.25724018
96.5	39.5	77.86860357174794	29.825373289619787	0.0761	0.0692	0.0927	0.091	0.1255	0.1599	0.1733	0.1561	0.1861	0.2017	0.2196	0.194	0.042165287	0.2634561	0.16901784	-0.25482318
97.5	39.5	77.8686958114427	29.825373289619787	0.0768	0.0722	0.0902	0.1	0.1452	0.1626	0.1713	0.1798	0.189	0.2017	0.2164	0.1872	0.031030938	0.28520373	0.09237757	-0.33185187
98.5	39.5	77.86878805113749	29.825373289619787	0.0768	0.1002	0.1188	0.1362	0.1452	0.1626	0.1713	0.1774	0.189	0.2017	0.2164	0.1872	0.055344943	0.13137755	0.099035054	-0.19783928
99.5	39.5	77.86888029083227	29.825373289619787	0.0768	0.1002	0.1188	0.1362	0.1452	0.1626	0.1713	0.1774	0.189	0.2017	0.2164	0.1872	0.055344943	0.13137755	0.099035054	-0.19783928
