Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
68.5	109.5	77.86602086029419	29.818916510985435	0.0732	0.0987	0.1372	0.1656	0.1571	0.2068	0.2142	0.2561	0.2393	0.2514	0.2529	0.2006	0.008981692	0.21460754	-0.006286826	-0.30231377
66.5	110.5	77.86583638090464	29.81882427129066	0.0764	0.1084	0.1678	0.2198	0.2554	0.2725	0.2899	0.3012	0.2947	0.2634	0.3812	0.3469	-0.008936919	0.15623802	0.11723327	-0.28443497
67.5	110.5	77.86592862059942	29.81882427129066	0.0764	0.1136	0.173	0.2232	0.2554	0.2725	0.2899	0.3062	0.2947	0.2634	0.3812	0.3469	-0.007544578	0.15678127	0.109106764	-0.27796328
68.5	110.5	77.86602086029419	29.81882427129066	0.0764	0.1036	0.1488	0.1856	0.2031	0.2286	0.2433	0.2744	0.2586	0.2634	0.3169	0.273	0.0025007247	0.19304347	0.07187556	-0.29678637
66.5	111.5	77.86583638090464	29.818732031595882	0.0764	0.1032	0.163	0.2194	0.2554	0.2725	0.2899	0.3047	0.2947	0.2634	0.3812	0.3469	-0.015203999	0.16275518	0.11153229	-0.30297196
67.5	111.5	77.86592862059942	29.818732031595882	0.0764	0.1134	0.1736	0.2288	0.2554	0.2725	0.2899	0.3084	0.2947	0.2634	0.3812	0.3469	-0.008970125	0.14817573	0.10556842	-0.27966806
68.5	111.5	77.86602086029419	29.818732031595882	0.0764	0.105	0.1576	0.2034	0.2031	0.2286	0.2433	0.2872	0.2586	0.2634	0.3169	0.273	-0.0036932048	0.17081125	0.049164064	-0.2913669
69.5	111.5	77.86611309998897	29.818732031595882	0.0764	0.105	0.1576	0.2034	0.2031	0.2286	0.2433	0.2872	0.2586	0.2634	0.3169	0.273	-0.0036932048	0.17081125	0.049164064	-0.2913669
66.5	112.5	77.86583638090464	29.818639791901106	0.0764	0.1038	0.1666	0.2182	0.2531	0.267	0.283	0.2968	0.2918	0.2634	0.3828	0.352	-0.010181834	0.15262134	0.12654506	-0.28096673
67.5	112.5	77.86592862059942	29.818639791901106	0.0764	0.113	0.1708	0.2344	0.2531	0.267	0.283	0.3118	0.2918	0.2634	0.3828	0.352	-0.011247704	0.14170633	0.102217115	-0.29216743
68.5	112.5	77.86602086029419	29.818639791901106	0.0764	0.115	0.168	0.2206	0.2223	0.2404	0.2501	0.2966	0.27	0.2634	0.3471	0.312	-8.921063E-4	0.14694512	0.078452654	-0.27679726
69.5	112.5	77.86611309998897	29.818639791901106	0.0764	0.0944	0.1288	0.1572	0.2223	0.2404	0.2501	0.2322	0.27	0.2634	0.3471	0.312	0.019165784	0.19260402	0.19834282	-0.28642657
66.5	113.5	77.86583638090464	29.81854755220633	0.0764	0.1074	0.1598	0.2076	0.2531	0.267	0.283	0.2874	0.2918	0.2634	0.3828	0.352	-0.001841824	0.16121215	0.14234558	-0.28533098
