Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
55.5	138.5	77.8648217442621	29.816241559836918	0.0567	0.0614	0.0881	0.0683	0.1091	0.2196	0.2395	0.2494	0.2493	0.239	0.123	0.0717	-0.017732022	0.5700346	-0.33941996	-0.47792593
56.5	138.5	77.86491398395687	29.816241559836918	0.057	0.0641	0.0865	0.0688	0.118	0.22	0.2359	0.2425	0.2488	0.2222	0.1402	0.0853	-0.011563037	0.5579826	-0.26731122	-0.47416416
57.5	138.5	77.86500622365165	29.816241559836918	0.057	0.0641	0.0865	0.0688	0.118	0.22	0.2359	0.2425	0.2488	0.2222	0.1402	0.0853	-0.011563037	0.5579826	-0.26731122	-0.47416416
58.5	138.5	77.86509846334643	29.816241559836918	0.057	0.0597	0.0866	0.0645	0.118	0.22	0.2359	0.2496	0.2488	0.2222	0.1402	0.0853	-0.019239355	0.5893028	-0.28065673	-0.48483047
59.5	138.5	77.86519070304121	29.816241559836918	0.057	0.0597	0.086	0.0675	0.115	0.2244	0.2384	0.2482	0.2542	0.2222	0.144	0.0873	-0.018436458	0.5723788	-0.2656808	-0.48533812
60.5	138.5	77.86528294273597	29.816241559836918	0.057	0.0622	0.0867	0.0684	0.115	0.2244	0.2384	0.2382	0.2542	0.2222	0.144	0.0873	-0.010653458	0.553816	-0.24646783	-0.4662973
61.5	138.5	77.86537518243075	29.816241559836918	0.057	0.0615	0.0867	0.0666	0.1111	0.2013	0.2144	0.2476	0.2304	0.2222	0.149	0.095	-0.016617801	0.5760662	-0.24861321	-0.48130423
55.5	139.5	77.8648217442621	29.81614932014214	0.0571	0.0587	0.0852	0.0667	0.1123	0.2176	0.2355	0.2406	0.2477	0.2246	0.1387	0.0842	-0.014897063	0.5658966	-0.26865283	-0.47697976
56.5	139.5	77.86491398395687	29.81614932014214	0.0568	0.0574	0.083	0.0648	0.1176	0.2216	0.2361	0.2438	0.2502	0.2219	0.1393	0.0825	-0.01779722	0.5800389	-0.27277473	-0.4920441
57.5	139.5	77.86500622365165	29.81614932014214	0.0568	0.0574	0.083	0.0648	0.1176	0.2216	0.2361	0.2438	0.2502	0.2219	0.1393	0.0825	-0.01779722	0.5800389	-0.27277473	-0.4920441
58.5	139.5	77.86509846334643	29.81614932014214	0.0568	0.0576	0.0852	0.0642	0.1176	0.2216	0.2361	0.2518	0.2502	0.2219	0.1393	0.0825	-0.02222138	0.5936709	-0.2876502	-0.49436203
59.5	139.5	77.86519070304121	29.81614932014214	0.0568	0.0608	0.0832	0.0644	0.1128	0.2211	0.2448	0.2451	0.2484	0.2219	0.135	0.0807	-0.015757494	0.5838449	-0.2896606	-0.4931465
60.5	139.5	77.86528294273597	29.81614932014214	0.0568	0.0622	0.0846	0.0647	0.1128	0.2211	0.2448	0.2409	0.2484	0.2219	0.135	0.0807	-0.012201908	0.5765707	-0.28172383	-0.48018432
55.5	140.5	77.8648217442621	29.816057080447365	0.0571	0.0574	0.0843	0.0655	0.1123	0.2176	0.2355	0.2468	0.2477	0.2246	0.1387	0.0842	-0.019517723	0.58053154	-0.2804151	-0.4907883
