Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDBI	NDVI
39.5	53.5	77.93953589703105	29.794472991869668	0.0557	0.0662	0.0983	0.1034	0.1515	0.2699	0.317	0.3145	0.3195	0.3031	0.2622	0.1765	-0.09068841	0.5051448
40.5	53.5	77.93962813672582	29.794472991869668	0.0525	0.0538	0.0846	0.0832	0.1311	0.2412	0.282	0.2964	0.3011	0.3031	0.2632	0.1774	-0.059328083	0.56164384
41.5	53.5	77.9397203764206	29.794472991869668	0.0525	0.0518	0.0788	0.0734	0.1311	0.2412	0.282	0.281	0.3011	0.3031	0.2632	0.1774	-0.032708514	0.5857788
42.5	53.5	77.93981261611538	29.794472991869668	0.0526	0.0638	0.103	0.1128	0.1897	0.2805	0.2994	0.2907	0.3218	0.3031	0.2866	0.2159	-0.007102018	0.44089216
43.5	53.5	77.93990485581016	29.794472991869668	0.0526	0.0896	0.1366	0.171	0.1897	0.2805	0.2994	0.3212	0.3218	0.3031	0.2866	0.2159	-0.056926653	0.30516052
44.5	53.5	77.93999709550492	29.794472991869668	0.0548	0.083	0.1214	0.1372	0.1565	0.2616	0.2986	0.314	0.3118	0.2914	0.2642	0.1889	-0.08612938	0.391844
45.5	53.5	77.9400893351997	29.794472991869668	0.0548	0.0567	0.0905	0.086	0.1565	0.2616	0.2986	0.2946	0.3118	0.2914	0.2642	0.1889	-0.054402303	0.548082
36.5	54.5	77.93925917794671	29.79438075217489	0.0615	0.0578	0.0866	0.0748	0.1415	0.2724	0.306	0.3497	0.3171	0.2712	0.2729	0.1874	-0.12335371	0.6475854
37.5	54.5	77.93935141764149	29.79438075217489	0.0615	0.0578	0.0866	0.0748	0.1415	0.2724	0.306	0.3497	0.3171	0.2712	0.2729	0.1874	-0.12335371	0.6475854
38.5	54.5	77.93944365733627	29.79438075217489	0.0557	0.0472	0.0768	0.0692	0.1515	0.2699	0.317	0.3256	0.3195	0.3031	0.2622	0.1765	-0.10785982	0.64944273
39.5	54.5	77.93953589703105	29.79438075217489	0.0557	0.0594	0.0928	0.0894	0.1515	0.2699	0.317	0.3061	0.3195	0.3031	0.2622	0.1765	-0.077247955	0.547914
40.5	54.5	77.93962813672582	29.79438075217489	0.0525	0.0575	0.0942	0.091	0.1311	0.2412	0.282	0.2802	0.3011	0.3031	0.2632	0.1774	-0.031284485	0.5096983
41.5	54.5	77.9397203764206	29.79438075217489	0.0525	0.0524	0.0794	0.0756	0.1311	0.2412	0.282	0.2697	0.3011	0.3031	0.2632	0.1774	-0.012197365	0.5621199
42.5	54.5	77.93981261611538	29.79438075217489	0.0526	0.0678	0.1001	0.1084	0.1897	0.2805	0.2994	0.2851	0.3218	0.3031	0.2866	0.2159	0.0026237199	0.44904703
43.5	54.5	77.93990485581016	29.79438075217489	0.0526	0.0836	0.13	0.1534	0.1897	0.2805	0.2994	0.3104	0.3218	0.3031	0.2866	0.2159	-0.039866023	0.33850798
44.5	54.5	77.93999709550492	29.79438075217489	0.0548	0.0693	0.104	0.1088	0.1565	0.2616	0.2986	0.3046	0.3118	0.2914	0.2642	0.1889	-0.07102672	0.4736333
45.5	54.5	77.9400893351997	29.79438075217489	0.0548	0.0511	0.0794	0.07	0.1565	0.2616	0.2986	0.2769	0.3118	0.2914	0.2642	0.1889	-0.023470692	0.5964255
35.5	55.5	77.93916693825194	29.794288512480115	0.0666	0.0769	0.1008	0.1066	0.1638	0.2457	0.2728	0.2902	0.2914	0.2712	0.2846	0.2109	-0.009742529	0.4627016
36.5	55.5	77.93925917794671	29.794288512480115	0.0666	0.0769	0.1036	0.1056	0.1638	0.2457	0.2728	0.283	0.2914	0.2712	0.2846	0.2109	0.0028188818	0.45651054
37.5	55.5	77.93935141764149	29.794288512480115	0.0569	0.0574	0.0881	0.0908	0.1469	0.2394	0.2708	0.2684	0.287	0.3031	0.264	0.1792	-0.00826449	0.4944321
38.5	55.5	77.93944365733627	29.794288512480115	0.0569	0.0574	0.0881	0.0908	0.1469	0.2394	0.2708	0.2684	0.287	0.3031	0.264	0.1792	-0.00826449	0.4944321
39.5	55.5	77.93953589703105	29.794288512480115	0.0569	0.06	0.0938	0.0974	0.1469	0.2394	0.2708	0.279	0.287	0.3031	0.264	0.1792	-0.027624337	0.48246548
40.5	55.5	77.93962813672582	29.794288512480115	0.0507	0.0538	0.0889	0.0858	0.1347	0.2515	0.2855	0.28	0.3037	0.3031	0.2573	0.1715	-0.0422483	0.5308912
41.5	55.5	77.9397203764206	29.794288512480115	0.0507	0.0496	0.0844	0.0741	0.1347	0.2515	0.2855	0.281	0.3037	0.3031	0.2573	0.1715	-0.044027492	0.58265275
42.5	55.5	77.93981261611538	29.794288512480115	0.0496	0.067	0.1012	0.1044	0.1598	0.267	0.2901	0.2988	0.311	0.3031	0.2524	0.1733	-0.08417994	0.48214284
43.5	55.5	77.93990485581016	29.794288512480115	0.0496	0.0662	0.1124	0.1204	0.1598	0.267	0.2901	0.3152	0.311	0.3031	0.2524	0.1733	-0.11064128	0.44719929
44.5	55.5	77.93999709550492	29.794288512480115	0.0513	0.0548	0.0861	0.084	0.1194	0.2423	0.2945	0.289	0.3044	0.2914	0.2229	0.1462	-0.12912679	0.54959786
45.5	55.5	77.9400893351997	29.794288512480115	0.0513	0.0457	0.0708	0.0641	0.1194	0.2423	0.2945	0.2662	0.3044	0.2914	0.2229	0.1462	-0.08852996	0.611868
60.5	55.5	77.94147293062134	29.794288512480115	0.0642	0.1208	0.1466	0.1714	0.1636	0.2052	0.2303	0.2407	0.2431	0.242	0.2565	0.2177	0.031777956	0.16816309
61.5	55.5	77.94156517031612	29.794288512480115	0.066	0.0972	0.1086	0.1144	0.1414	0.2025	0.2211	0.198	0.2477	0.242	0.2345	0.1855	0.08439308	0.26760563
36.5	56.5	77.93925917794671	29.79419627278534	0.0666	0.0698	0.1004	0.1044	0.1638	0.2457	0.2728	0.2563	0.2914	0.2712	0.2846	0.2109	0.052320186	0.4211256
37.5	56.5	77.93935141764149	29.79419627278534	0.0569	0.0656	0.0956	0.1072	0.1469	0.2394	0.2708	0.2561	0.287	0.3031	0.264	0.1792	0.015189386	0.4098541
38.5	56.5	77.93944365733627	29.79419627278534	0.0569	0.0656	0.0956	0.1072	0.1469	0.2394	0.2708	0.2561	0.287	0.3031	0.264	0.1792	0.015189386	0.4098541
39.5	56.5	77.93953589703105	29.79419627278534	0.0569	0.0674	0.0977	0.0998	0.1469	0.2394	0.2708	0.2698	0.287	0.3031	0.264	0.1792	-0.010865509	0.45995674
40.5	56.5	77.93962813672582	29.79419627278534	0.0507	0.0542	0.0844	0.0766	0.1347	0.2515	0.2855	0.2872	0.3037	0.3031	0.2573	0.1715	-0.05491279	0.5788895
41.5	56.5	77.9397203764206	29.79419627278534	0.0507	0.0483	0.0838	0.0708	0.1347	0.2515	0.2855	0.301	0.3037	0.3031	0.2573	0.1715	-0.07827335	0.6191501
42.5	56.5	77.93981261611538	29.79419627278534	0.0496	0.0538	0.0915	0.0814	0.1598	0.267	0.2901	0.2956	0.311	0.3031	0.2524	0.1733	-0.07883209	0.5681698
43.5	56.5	77.93990485581016	29.79419627278534	0.0496	0.0535	0.089	0.0847	0.1598	0.267	0.2901	0.2909	0.311	0.3031	0.2524	0.1733	-0.07086321	0.5489883
44.5	56.5	77.93999709550492	29.79419627278534	0.0513	0.0467	0.0738	0.0645	0.1194	0.2423	0.2945	0.2578	0.3044	0.2914	0.2229	0.1462	-0.07260247	0.59975183
59.5	56.5	77.94138069092658	29.79419627278534	0.0687	0.109	0.1432	0.1594	0.177	0.2046	0.1976	0.251	0.2273	0.242	0.2448	0.2137	-0.0125050135	0.22319685
60.5	56.5	77.94147293062134	29.79419627278534	0.0642	0.0986	0.1388	0.1616	0.1636	0.2052	0.2303	0.2594	0.2431	0.242	0.2565	0.2177	-0.0056212526	0.23230408
61.5	56.5	77.94156517031612	29.79419627278534	0.0642	0.09	0.1178	0.1312	0.1636	0.2052	0.2303	0.2195	0.2431	0.242	0.2565	0.2177	0.077731095	0.25178215
62.5	56.5	77.9416574100109	29.79419627278534	0.0607	0.0644	0.0894	0.0875	0.1416	0.2023	0.2253	0.2216	0.2302	0.242	0.2144	0.1707	-0.016513769	0.4338402
37.5	57.5	77.93935141764149	29.794104033090562	0.0608	0.0643	0.0986	0.0968	0.1713	0.2556	0.2728	0.2677	0.2894	0.3031	0.2798	0.2074	0.022100478	0.46886143
38.5	57.5	77.93944365733627	29.794104033090562	0.0608	0.0643	0.0986	0.0968	0.1713	0.2556	0.2728	0.2677	0.2894	0.3031	0.2798	0.2074	0.022100478	0.46886143
39.5	57.5	77.93953589703105	29.794104033090562	0.0608	0.0585	0.0936	0.0916	0.1713	0.2556	0.2728	0.2708	0.2894	0.3031	0.2798	0.2074	0.01634581	0.49448124
40.5	57.5	77.93962813672582	29.794104033090562	0.0527	0.0568	0.0879	0.0858	0.1384	0.2438	0.2697	0.284	0.2951	0.3031	0.2512	0.1694	-0.061285537	0.5359654
41.5	57.5	77.9397203764206	29.794104033090562	0.0527	0.0561	0.0848	0.0785	0.1384	0.2438	0.2697	0.302	0.2951	0.3031	0.2512	0.1694	-0.09182935	0.587385
42.5	57.5	77.93981261611538	29.794104033090562	0.0506	0.0538	0.0908	0.0833	0.1276	0.2425	0.2864	0.2898	0.2982	0.3031	0.2196	0.1405	-0.13780916	0.5534709
43.5	57.5	77.93990485581016	29.794104033090562	0.0506	0.051	0.0798	0.075	0.1276	0.2425	0.2864	0.2692	0.2982	0.3031	0.2196	0.1405	-0.101472974	0.56420684
58.5	57.5	77.9412884512318	29.794104033090562	0.0699	0.0643	0.084	0.0879	0.1322	0.2019	0.2107	0.1695	0.2319	0.242	0.2178	0.1768	0.12470956	0.3170163
59.5	57.5	77.94138069092658	29.794104033090562	0.0699	0.0826	0.1138	0.1312	0.1322	0.2019	0.2107	0.2244	0.2319	0.242	0.2178	0.1768	-0.014925356	0.26209223
60.5	57.5	77.94147293062134	29.794104033090562	0.0651	0.0836	0.1146	0.1366	0.1436	0.1771	0.2086	0.2236	0.2133	0.242	0.2255	0.1861	0.004230689	0.24153247
61.5	57.5	77.94156517031612	29.794104033090562	0.0651	0.0876	0.1092	0.117	0.1436	0.1771	0.2086	0.1846	0.2133	0.242	0.2255	0.1861	0.09973179	0.22413793
62.5	57.5	77.9416574100109	29.794104033090562	0.0608	0.0814	0.1024	0.108	0.1397	0.1952	0.2012	0.1938	0.2304	0.242	0.216	0.167	0.054172773	0.28429422
63.5	57.5	77.94174964970568	29.794104033090562	0.0607	0.0766	0.0975	0.1076	0.1416	0.2023	0.2253	0.2023	0.2302	0.242	0.2144	0.1707	0.02903767	0.30558243
38.5	58.5	77.93944365733627	29.794011793395786	0.0608	0.1162	0.1466	0.1712	0.1713	0.2556	0.2728	0.2911	0.2894	0.3031	0.2798	0.2074	-0.019793306	0.25935537
39.5	58.5	77.93953589703105	29.794011793395786	0.0608	0.0715	0.1052	0.113	0.1713	0.2556	0.2728	0.2762	0.2894	0.3031	0.2798	0.2074	0.0064748228	0.4193217
40.5	58.5	77.93962813672582	29.794011793395786	0.0527	0.0603	0.0924	0.0886	0.1384	0.2438	0.2697	0.2633	0.2951	0.3031	0.2512	0.1694	-0.023518	0.49644786
41.5	58.5	77.9397203764206	29.794011793395786	0.0527	0.0586	0.089	0.0854	0.1384	0.2438	0.2697	0.2746	0.2951	0.3031	0.2512	0.1694	-0.04450363	0.52555555
42.5	58.5	77.93981261611538	29.794011793395786	0.0506	0.0546	0.0864	0.0772	0.1276	0.2425	0.2864	0.2636	0.2982	0.3031	0.2196	0.1405	-0.09105957	0.5469483
57.5	58.5	77.94119621153702	29.794011793395786	0.0745	0.0816	0.1206	0.1292	0.161	0.2102	0.2177	0.2447	0.2174	0.2749	0.24	0.208	-0.00969673	0.30890614
58.5	58.5	77.9412884512318	29.794011793395786	0.0699	0.0488	0.0656	0.0684	0.1322	0.2019	0.2107	0.2123	0.2319	0.242	0.2178	0.1768	0.012787732	0.5126469
59.5	58.5	77.94138069092658	29.794011793395786	0.0699	0.0709	0.0928	0.0934	0.1322	0.2019	0.2107	0.2222	0.2319	0.242	0.2178	0.1768	-0.01	0.40811154
60.5	58.5	77.94147293062134	29.794011793395786	0.0651	0.0813	0.1023	0.1086	0.1436	0.1771	0.2086	0.1845	0.2133	0.242	0.2255	0.1861	0.100000024	0.258956
61.5	58.5	77.94156517031612	29.794011793395786	0.0651	0.0702	0.0928	0.0984	0.1436	0.1771	0.2086	0.1748	0.2133	0.242	0.2255	0.1861	0.12665503	0.2796486
62.5	58.5	77.9416574100109	29.794011793395786	0.0608	0.0622	0.0872	0.093	0.1397	0.1952	0.2012	0.2143	0.2304	0.242	0.216	0.167	0.0039507295	0.39472827
63.5	58.5	77.94174964970568	29.794011793395786	0.0608	0.0628	0.0959	0.0973	0.1397	0.1952	0.2012	0.2411	0.2304	0.242	0.216	0.167	-0.054911382	0.42494088
64.5	58.5	77.94184188940045	29.794011793395786	0.0556	0.0673	0.095	0.0998	0.1454	0.219	0.245	0.2568	0.2651	0.262	0.25	0.1799	-0.013417514	0.4402692
39.5	59.5	77.93953589703105	29.79391955370101	0.0667	0.0872	0.1194	0.123	0.2217	0.2706	0.2878	0.2764	0.3059	0.2739	0.2896	0.2308	0.02332158	0.3840761
40.5	59.5	77.93962813672582	29.79391955370101	0.0571	0.0522	0.0831	0.0838	0.1244	0.2364	0.2603	0.2508	0.2686	0.2739	0.2313	0.1596	-0.040448073	0.49910343
41.5	59.5	77.9397203764206	29.79391955370101	0.0571	0.0546	0.0828	0.0822	0.1244	0.2364	0.2603	0.2414	0.2686	0.2739	0.2313	0.1596	-0.021366632	0.4919654
56.5	59.5	77.94110397184224	29.79391955370101	0.0773	0.0762	0.1048	0.1392	0.1698	0.1967	0.2207	0.2239	0.23	0.2908	0.2444	0.2161	0.043775335	0.23326908
57.5	59.5	77.94119621153702	29.79391955370101	0.0773	0.0762	0.1048	0.1392	0.1698	0.1967	0.2207	0.2239	0.23	0.2908	0.2444	0.2161	0.043775335	0.23326908
58.5	59.5	77.9412884512318	29.79391955370101	0.0727	0.0696	0.0901	0.1364	0.1616	0.2244	0.2239	0.2599	0.248	0.2764	0.2234	0.1833	-0.07552247	0.3116326
59.5	59.5	77.94138069092658	29.79391955370101	0.0727	0.0594	0.0872	0.0955	0.1616	0.2244	0.2239	0.2349	0.248	0.2764	0.2234	0.1833	-0.025092736	0.42191282
60.5	59.5	77.94147293062134	29.79391955370101	0.0676	0.0596	0.0828	0.0828	0.1132	0.208	0.2495	0.1969	0.2636	0.2764	0.2077	0.1482	0.02669304	0.40793705
61.5	59.5	77.94156517031612	29.79391955370101	0.0676	0.06	0.0842	0.085	0.1132	0.208	0.2495	0.1896	0.2636	0.2764	0.2077	0.1482	0.045557495	0.3809177
62.5	59.5	77.9416574100109	29.79391955370101	0.0619	0.0542	0.0803	0.0792	0.1248	0.2226	0.2471	0.2234	0.2792	0.2764	0.2219	0.1537	-0.0033685057	0.4765367
63.5	59.5	77.94174964970568	29.79391955370101	0.0619	0.0528	0.0844	0.0826	0.1248	0.2226	0.2471	0.2554	0.2792	0.2764	0.2219	0.1537	-0.070186466	0.5112426
64.5	59.5	77.94184188940045	29.79391955370101	0.0554	0.0553	0.0866	0.0884	0.145	0.2161	0.2512	0.2402	0.2703	0.2656	0.2513	0.1795	0.022583945	0.46195984
65.5	59.5	77.94193412909523	29.79391955370101	0.0556	0.0562	0.0891	0.0934	0.1454	0.219	0.245	0.2448	0.2651	0.262	0.25	0.1799	0.0105092935	0.4476641
66.5	59.5	77.94202636879001	29.79391955370101	0.0556	0.0562	0.0891	0.0934	0.1454	0.219	0.245	0.2448	0.2651	0.262	0.25	0.1799	0.0105092935	0.4476641
40.5	60.5	77.93962813672582	29.793827314006233	0.0571	0.0598	0.0928	0.0928	0.1244	0.2364	0.2603	0.244	0.2686	0.2739	0.2313	0.1596	-0.02671998	0.44893113
55.5	60.5	77.94101173214747	29.793827314006233	0.0773	0.0708	0.1024	0.1342	0.1698	0.1967	0.2207	0.1924	0.23	0.2908	0.2444	0.2161	0.11904763	0.17819959
56.5	60.5	77.94110397184224	29.793827314006233	0.0773	0.0882	0.1198	0.1632	0.1698	0.1967	0.2207	0.2132	0.23	0.2908	0.2444	0.2161	0.0681818	0.1328374
57.5	60.5	77.94119621153702	29.793827314006233	0.0773	0.0882	0.1198	0.1632	0.1698	0.1967	0.2207	0.2132	0.23	0.2908	0.2444	0.2161	0.0681818	0.1328374
58.5	60.5	77.9412884512318	29.793827314006233	0.0727	0.0998	0.1284	0.175	0.1616	0.2244	0.2239	0.2416	0.248	0.2764	0.2234	0.1833	-0.039139807	0.1598656
59.5	60.5	77.94138069092658	29.793827314006233	0.0727	0.0662	0.0938	0.1056	0.1616	0.2244	0.2239	0.2378	0.248	0.2764	0.2234	0.1833	-0.031222908	0.3849738
60.5	60.5	77.94147293062134	29.793827314006233	0.0676	0.0489	0.0777	0.0665	0.1132	0.208	0.2495	0.2767	0.2636	0.2764	0.2077	0.1482	-0.14244424	0.61247087
61.5	60.5	77.94156517031612	29.793827314006233	0.0676	0.0534	0.0808	0.0696	0.1132	0.208	0.2495	0.2956	0.2636	0.2764	0.2077	0.1482	-0.17464733	0.61883897
62.5	60.5	77.9416574100109	29.793827314006233	0.0619	0.0524	0.0783	0.07	0.1248	0.2226	0.2471	0.281	0.2792	0.2764	0.2219	0.1537	-0.11751837	0.6011396
63.5	60.5	77.94174964970568	29.793827314006233	0.0619	0.0536	0.085	0.0832	0.1248	0.2226	0.2471	0.2656	0.2792	0.2764	0.2219	0.1537	-0.08964101	0.52293575
64.5	60.5	77.94184188940045	29.793827314006233	0.0554	0.062	0.095	0.1018	0.145	0.2161	0.2512	0.2486	0.2703	0.2656	0.2513	0.1795	0.005401082	0.41894978
65.5	60.5	77.94193412909523	29.793827314006233	0.0554	0.0642	0.0924	0.1044	0.145	0.2161	0.2512	0.2534	0.2703	0.2656	0.2513	0.1795	-0.0041608694	0.41643375
66.5	60.5	77.94202636879001	29.793827314006233	0.0508	0.0646	0.096	0.116	0.1517	0.2188	0.2308	0.2436	0.2603	0.2656	0.259	0.1939	0.030640684	0.35483873
67.5	60.5	77.94211860848479	29.793827314006233	0.0508	0.0646	0.096	0.116	0.1517	0.2188	0.2308	0.2436	0.2603	0.2656	0.259	0.1939	0.030640684	0.35483873
54.5	61.5	77.9409194924527	29.793735074311456	0.082	0.1154	0.161	0.198	0.2275	0.2596	0.2747	0.2614	0.2886	0.2908	0.3016	0.2574	0.07140318	0.13800612
55.5	61.5	77.94101173214747	29.793735074311456	0.081	0.1014	0.136	0.177	0.1757	0.2103	0.2161	0.226	0.2167	0.2908	0.2449	0.2106	0.040135924	0.12158808
56.5	61.5	77.94110397184224	29.793735074311456	0.081	0.0847	0.1078	0.1474	0.1757	0.2103	0.2161	0.1904	0.2167	0.2908	0.2449	0.2106	0.125201	0.12729424
57.5	61.5	77.94119621153702	29.793735074311456	0.0761	0.0863	0.11	0.1366	0.1493	0.227	0.2512	0.1951	0.2473	0.2764	0.2359	0.1904	0.09466358	0.17636417
58.5	61.5	77.9412884512318	29.793735074311456	0.0761	0.0863	0.11	0.1366	0.1493	0.227	0.2512	0.1951	0.2473	0.2764	0.2359	0.1904	0.09466358	0.17636417
59.5	61.5	77.94138069092658	29.793735074311456	0.0761	0.0786	0.1056	0.1168	0.1493	0.227	0.2512	0.2305	0.2473	0.2764	0.2359	0.1904	0.011578049	0.32738265
60.5	61.5	77.94147293062134	29.793735074311456	0.0702	0.0638	0.0902	0.0888	0.1454	0.267	0.3196	0.3006	0.3062	0.2764	0.2486	0.1809	-0.09468315	0.5439137
61.5	61.5	77.94156517031612	29.793735074311456	0.0702	0.0542	0.0768	0.0669	0.1454	0.267	0.3196	0.3636	0.3062	0.2764	0.2486	0.1809	-0.18784708	0.6891986
62.5	61.5	77.9416574100109	29.793735074311456	0.0634	0.0516	0.0763	0.0739	0.1553	0.2588	0.2762	0.306	0.2918	0.2764	0.2571	0.1915	-0.08684072	0.61095023
63.5	61.5	77.94174964970568	29.793735074311456	0.0634	0.0497	0.0802	0.0861	0.1553	0.2588	0.2762	0.2496	0.2918	0.2764	0.2571	0.1915	0.014801645	0.487042
64.5	61.5	77.94184188940045	29.793735074311456	0.0552	0.062	0.0943	0.1104	0.1512	0.219	0.2541	0.2558	0.2734	0.2656	0.2495	0.1807	-0.012467845	0.3970508
65.5	61.5	77.94193412909523	29.793735074311456	0.0552	0.0644	0.0954	0.1066	0.1512	0.219	0.2541	0.2642	0.2734	0.2656	0.2495	0.1807	-0.028615914	0.42502695
66.5	61.5	77.94202636879001	29.793735074311456	0.0495	0.0519	0.0812	0.0809	0.1276	0.2166	0.2394	0.2678	0.2641	0.2656	0.2281	0.1585	-0.080056466	0.53599083
53.5	62.5	77.94082725275791	29.79364283461668	0.082	0.0865	0.1308	0.1512	0.2275	0.2596	0.2747	0.2854	0.2886	0.2908	0.3016	0.2574	0.027597966	0.3073752
54.5	62.5	77.9409194924527	29.79364283461668	0.082	0.1014	0.144	0.17	0.2275	0.2596	0.2747	0.2547	0.2886	0.2908	0.3016	0.2574	0.08430704	0.1994349
55.5	62.5	77.94101173214747	29.79364283461668	0.081	0.0987	0.137	0.16	0.1757	0.2103	0.2161	0.2334	0.2167	0.2908	0.2449	0.2106	0.02404349	0.18657856
56.5	62.5	77.94110397184224	29.79364283461668	0.081	0.0722	0.101	0.1154	0.1757	0.2103	0.2161	0.2019	0.2167	0.2908	0.2449	0.2106	0.096239924	0.27261266
57.5	62.5	77.94119621153702	29.79364283461668	0.0761	0.0712	0.0939	0.1	0.1493	0.227	0.2512	0.2291	0.2473	0.2764	0.2359	0.1904	0.014623647	0.39228198
58.5	62.5	77.9412884512318	29.79364283461668	0.0761	0.0712	0.0939	0.1	0.1493	0.227	0.2512	0.2291	0.2473	0.2764	0.2359	0.1904	0.014623647	0.39228198
59.5	62.5	77.94138069092658	29.79364283461668	0.0761	0.0857	0.1104	0.1238	0.1493	0.227	0.2512	0.2492	0.2473	0.2764	0.2359	0.1904	-0.02741703	0.33619303
60.5	62.5	77.94147293062134	29.79364283461668	0.0702	0.0691	0.1044	0.1082	0.1454	0.267	0.3196	0.2744	0.3062	0.2764	0.2486	0.1809	-0.049330764	0.43439624
61.5	62.5	77.94156517031612	29.79364283461668	0.0702	0.059	0.0836	0.0902	0.1454	0.267	0.3196	0.3038	0.3062	0.2764	0.2486	0.1809	-0.09992755	0.54213196
62.5	62.5	77.9416574100109	29.79364283461668	0.0634	0.0637	0.0922	0.1122	0.1553	0.2588	0.2762	0.2698	0.2918	0.2764	0.2571	0.1915	-0.024103286	0.41256547
63.5	62.5	77.94174964970568	29.79364283461668	0.0634	0.0591	0.0906	0.1008	0.1553	0.2588	0.2762	0.2457	0.2918	0.2764	0.2571	0.1915	0.022673	0.4181818
64.5	62.5	77.94184188940045	29.79364283461668	0.0552	0.0662	0.1002	0.106	0.1512	0.219	0.2541	0.2544	0.2734	0.2656	0.2495	0.1807	-0.009724168	0.41176474
65.5	62.5	77.94193412909523	29.79364283461668	0.0552	0.0581	0.087	0.0865	0.1512	0.219	0.2541	0.2608	0.2734	0.2656	0.2495	0.1807	-0.022143831	0.5018716
52.5	63.5	77.94073501306313	29.793550594921903	0.0806	0.1318	0.1824	0.2188	0.2287	0.2944	0.3053	0.324	0.314	0.2908	0.3248	0.2694	0.0012330664	0.1938099
53.5	63.5	77.94082725275791	29.793550594921903	0.0883	0.108	0.1504	0.1778	0.2316	0.2772	0.2909	0.2891	0.3074	0.2908	0.3217	0.2695	0.05337265	0.23838079
54.5	63.5	77.9409194924527	29.793550594921903	0.0883	0.0954	0.1268	0.1538	0.2316	0.2772	0.2909	0.2547	0.3074	0.2908	0.3217	0.2695	0.11623872	0.24700125
55.5	63.5	77.94101173214747	29.793550594921903	0.087	0.0934	0.129	0.1468	0.1902	0.2503	0.2639	0.2416	0.282	0.2908	0.2905	0.2373	0.091899976	0.2440783
56.5	63.5	77.94110397184224	29.793550594921903	0.087	0.0675	0.0986	0.1088	0.1902	0.2503	0.2639	0.2399	0.282	0.2908	0.2905	0.2373	0.095399685	0.37596786
57.5	63.5	77.94119621153702	29.793550594921903	0.081	0.0725	0.1108	0.1128	0.1866	0.2483	0.2745	0.2852	0.2975	0.2764	0.2896	0.234	0.007654862	0.43316582
58.5	63.5	77.9412884512318	29.793550594921903	0.081	0.0725	0.1108	0.1128	0.1866	0.2483	0.2745	0.2852	0.2975	0.2764	0.2896	0.234	0.007654862	0.43316582
59.5	63.5	77.94138069092658	29.793550594921903	0.081	0.0892	0.1222	0.13	0.1866	0.2483	0.2745	0.2908	0.2975	0.2764	0.2896	0.234	-0.0020675233	0.3821293
60.5	63.5	77.94147293062134	29.793550594921903	0.0735	0.0791	0.122	0.1438	0.1981	0.2644	0.284	0.2952	0.3065	0.2764	0.3053	0.2521	0.01681933	0.34487468
61.5	63.5	77.94156517031612	29.793550594921903	0.0735	0.0847	0.1236	0.1622	0.1981	0.2644	0.284	0.288	0.3065	0.2764	0.3053	0.2521	0.02915896	0.27943134
62.5	63.5	77.9416574100109	29.793550594921903	0.0651	0.0938	0.1398	0.1776	0.1911	0.2629	0.2855	0.2806	0.2992	0.2764	0.2996	0.2478	0.032747317	0.22479269
63.5	63.5	77.94174964970568	29.793550594921903	0.0651	0.081	0.1134	0.1394	0.1911	0.2629	0.2855	0.2755	0.2992	0.2764	0.2996	0.2478	0.041905764	0.32803082
64.5	63.5	77.94184188940045	29.793550594921903	0.0552	0.0762	0.1078	0.1272	0.1557	0.2333	0.261	0.2655	0.2742	0.2656	0.2585	0.193	-0.013358776	0.35217723
53.5	64.5	77.94082725275791	29.793458355227127	0.0883	0.1112	0.1516	0.1794	0.2316	0.2772	0.2909	0.3077	0.3074	0.2908	0.3217	0.2695	0.022243403	0.26339564
54.5	64.5	77.9409194924527	29.793458355227127	0.0883	0.1042	0.1512	0.1736	0.2316	0.2772	0.2909	0.2965	0.3074	0.2908	0.3217	0.2695	0.040763523	0.26143372
55.5	64.5	77.94101173214747	29.793458355227127	0.087	0.1188	0.162	0.1854	0.1902	0.2503	0.2639	0.2884	0.282	0.2908	0.2905	0.2373	0.0036275538	0.21739131
56.5	64.5	77.94110397184224	29.793458355227127	0.087	0.0972	0.138	0.1568	0.1902	0.2503	0.2639	0.2798	0.282	0.2908	0.2905	0.2373	0.018762033	0.2817224
57.5	64.5	77.94119621153702	29.793458355227127	0.081	0.0994	0.1336	0.1606	0.1866	0.2483	0.2745	0.2766	0.2975	0.2764	0.2896	0.234	0.022960104	0.26532477
58.5	64.5	77.9412884512318	29.793458355227127	0.081	0.0994	0.1336	0.1606	0.1866	0.2483	0.2745	0.2766	0.2975	0.2764	0.2896	0.234	0.022960104	0.26532477
59.5	64.5	77.94138069092658	29.793458355227127	0.081	0.0986	0.142	0.1594	0.1866	0.2483	0.2745	0.2694	0.2975	0.2764	0.2896	0.234	0.036135983	0.25652984
60.5	64.5	77.94147293062134	29.793458355227127	0.0735	0.1011	0.1488	0.172	0.1981	0.2644	0.284	0.2894	0.3065	0.2764	0.3053	0.2521	0.026736146	0.254443
61.5	64.5	77.94156517031612	29.793458355227127	0.0735	0.0976	0.1478	0.1742	0.1981	0.2644	0.284	0.3002	0.3065	0.2764	0.3053	0.2521	0.008422811	0.26559862
62.5	64.5	77.9416574100109	29.793458355227127	0.0651	0.1096	0.1548	0.1844	0.1911	0.2629	0.2855	0.3012	0.2992	0.2764	0.2996	0.2478	-0.0026631113	0.24052717
