Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDBI	NDVI
16.5	36.5	77.93741438405118	29.796041066680868	0.0679	0.0952	0.1188	0.205	0.2296	0.246	0.2573	0.2395	0.2514	0.2473	0.3127	0.2999	0.13256067	0.077615306
17.5	36.5	77.93750662374596	29.796041066680868	0.0679	0.0972	0.1216	0.2202	0.2296	0.246	0.2573	0.2533	0.2514	0.2473	0.3127	0.2999	0.10494698	0.06990498
18.5	36.5	77.93759886344074	29.796041066680868	0.0711	0.0976	0.1272	0.2006	0.2295	0.2541	0.2448	0.25	0.2378	0.2487	0.3197	0.2991	0.1223451	0.109631605
21.5	36.5	77.93787558252507	29.796041066680868	0.0728	0.0727	0.0901	0.1768	0.1902	0.212	0.2206	0.2142	0.2168	0.2487	0.3192	0.2825	0.19685039	0.09565219
22.5	36.5	77.93796782221985	29.796041066680868	0.0715	0.0706	0.0988	0.196	0.2137	0.2401	0.2395	0.2354	0.2311	0.2487	0.3597	0.3303	0.20887244	0.09133058
23.5	36.5	77.93806006191463	29.796041066680868	0.0715	0.073	0.0946	0.2092	0.2137	0.2401	0.2395	0.2472	0.2311	0.2487	0.3597	0.3303	0.18536827	0.083260305
24.5	36.5	77.93815230160939	29.796041066680868	0.0715	0.073	0.0946	0.2092	0.2137	0.2401	0.2395	0.2472	0.2311	0.2487	0.3597	0.3303	0.18536827	0.083260305
25.5	36.5	77.93824454130417	29.796041066680868	0.0687	0.0946	0.1216	0.2276	0.27	0.2882	0.2923	0.259	0.2726	0.2722	0.4367	0.4145	0.25542617	0.06452941
26.5	36.5	77.93833678099895	29.796041066680868	0.0687	0.1234	0.1512	0.2514	0.27	0.2882	0.2923	0.2863	0.2726	0.2722	0.4367	0.4145	0.2080221	0.0649061
27.5	36.5	77.93842902069373	29.796041066680868	0.0674	0.1072	0.1358	0.2576	0.2982	0.323	0.3105	0.2963	0.289	0.2722	0.4639	0.4458	0.22046831	0.06986818
28.5	36.5	77.9385212603885	29.796041066680868	0.0674	0.0796	0.099	0.2456	0.2982	0.323	0.3105	0.2854	0.289	0.2722	0.4639	0.4458	0.23822233	0.07495292
29.5	36.5	77.93861350008328	29.796041066680868	0.0694	0.0794	0.0992	0.225	0.2572	0.2861	0.2857	0.2574	0.2632	0.2722	0.4275	0.4016	0.24835743	0.067164205
30.5	36.5	77.93870573977806	29.796041066680868	0.0694	0.0756	0.0996	0.2082	0.2572	0.2861	0.2857	0.249	0.2632	0.2722	0.4275	0.4016	0.2638581	0.08923886
31.5	36.5	77.93879797947284	29.796041066680868	0.0727	0.0808	0.1007	0.2066	0.2172	0.2494	0.2571	0.251	0.249	0.2473	0.3482	0.3056	0.1622163	0.09702796
32.5	36.5	77.9388902191676	29.796041066680868	0.0727	0.0747	0.1012	0.1722	0.2172	0.2494	0.2571	0.2302	0.249	0.2473	0.3482	0.3056	0.20401107	0.14413519
13.5	37.5	77.93713766496685	29.79594882698609	0.0677	0.1146	0.142	0.2024	0.2328	0.2603	0.27	0.2554	0.2606	0.2473	0.3017	0.2807	0.08310895	0.115771085
14.5	37.5	77.93722990466163	29.79594882698609	0.0677	0.1132	0.1382	0.2232	0.2328	0.2603	0.27	0.261	0.2606	0.2473	0.3017	0.2807	0.07232982	0.078066945
15.5	37.5	77.93732214435641	29.79594882698609	0.0677	0.1132	0.1382	0.2232	0.2328	0.2603	0.27	0.261	0.2606	0.2473	0.3017	0.2807	0.07232982	0.078066945
16.5	37.5	77.93741438405118	29.79594882698609	0.0747	0.1014	0.1256	0.2296	0.2281	0.254	0.2638	0.2626	0.2625	0.2473	0.3143	0.2976	0.08961691	0.067045934
17.5	37.5	77.93750662374596	29.79594882698609	0.0747	0.0916	0.1166	0.1924	0.2281	0.254	0.2638	0.2593	0.2625	0.2473	0.3143	0.2976	0.09588565	0.14810716
20.5	37.5	77.93778334283029	29.79594882698609	0.0829	0.0794	0.0975	0.1896	0.2334	0.2558	0.2507	0.2319	0.2431	0.2487	0.373	0.3447	0.23326167	0.10035587
21.5	37.5	77.93787558252507	29.79594882698609	0.0829	0.083	0.1023	0.2138	0.2334	0.2558	0.2507	0.2501	0.2431	0.2487	0.373	0.3447	0.19723962	0.0782496
22.5	37.5	77.93796782221985	29.79594882698609	0.0818	0.0722	0.0986	0.2122	0.2802	0.2888	0.2917	0.2512	0.2677	0.2487	0.4441	0.4273	0.2774342	0.08416053
23.5	37.5	77.93806006191463	29.79594882698609	0.0818	0.098	0.1186	0.2284	0.2802	0.2888	0.2917	0.2614	0.2677	0.2487	0.4441	0.4273	0.25896525	0.06737445
24.5	37.5	77.93815230160939	29.79594882698609	0.0818	0.098	0.1186	0.2284	0.2802	0.2888	0.2917	0.2614	0.2677	0.2487	0.4441	0.4273	0.25896525	0.06737445
25.5	37.5	77.93824454130417	29.79594882698609	0.0786	0.1184	0.1522	0.254	0.2918	0.3115	0.3103	0.288	0.2852	0.2722	0.4803	0.4662	0.2502929	0.06273059
26.5	37.5	77.93833678099895	29.79594882698609	0.0786	0.1016	0.126	0.2524	0.2918	0.3115	0.3103	0.2938	0.2852	0.2722	0.4803	0.4662	0.24092495	0.07579638
27.5	37.5	77.93842902069373	29.79594882698609	0.0761	0.0771	0.1056	0.2414	0.2719	0.2957	0.2903	0.2822	0.2726	0.2722	0.4633	0.4503	0.24292418	0.07792208
28.5	37.5	77.9385212603885	29.79594882698609	0.0761	0.0816	0.098	0.2276	0.2719	0.2957	0.2903	0.2673	0.2726	0.2722	0.4633	0.4503	0.26827264	0.080218256
30.5	37.5	77.93870573977806	29.79594882698609	0.0761	0.0746	0.1022	0.2062	0.2635	0.2815	0.283	0.2496	0.2586	0.2722	0.4388	0.4136	0.27484024	0.095217176
31.5	37.5	77.93879797947284	29.79594882698609	0.0775	0.0883	0.1072	0.2302	0.2841	0.3028	0.2962	0.2608	0.2801	0.2473	0.4368	0.4058	0.2522936	0.062321816
32.5	37.5	77.9388902191676	29.79594882698609	0.0775	0.0962	0.1288	0.234	0.2841	0.3028	0.2962	0.2735	0.2801	0.2473	0.4368	0.4058	0.22990286	0.07783251
33.5	37.5	77.93898245886238	29.79594882698609	0.0775	0.0962	0.1288	0.234	0.2841	0.3028	0.2962	0.2735	0.2801	0.2473	0.4368	0.4058	0.22990286	0.07783251
41.5	37.5	77.9397203764206	29.79594882698609	0.0688	0.0615	0.0884	0.1792	0.1988	0.221	0.2097	0.2176	0.2096	0.2309	0.3057	0.2796	0.16835468	0.09677422
42.5	37.5	77.93981261611538	29.79594882698609	0.0688	0.0615	0.0884	0.1792	0.1988	0.221	0.2097	0.2176	0.2096	0.2309	0.3057	0.2796	0.16835468	0.09677422
14.5	38.5	77.93722990466163	29.795856587291315	0.0677	0.1024	0.1252	0.2184	0.2328	0.2603	0.27	0.2692	0.2606	0.2473	0.3017	0.2807	0.056927655	0.10418375
15.5	38.5	77.93732214435641	29.795856587291315	0.0677	0.1024	0.1252	0.2184	0.2328	0.2603	0.27	0.2692	0.2606	0.2473	0.3017	0.2807	0.056927655	0.10418375
16.5	38.5	77.93741438405118	29.795856587291315	0.0747	0.091	0.1208	0.208	0.2281	0.254	0.2638	0.2768	0.2625	0.2473	0.3143	0.2976	0.06344103	0.14191419
19.5	38.5	77.93769110313552	29.795856587291315	0.08	0.0803	0.0944	0.1666	0.1982	0.2195	0.216	0.1909	0.2097	0.2487	0.3028	0.282	0.22665587	0.06797201
20.5	38.5	77.93778334283029	29.795856587291315	0.0829	0.0874	0.1062	0.2124	0.2334	0.2558	0.2507	0.2481	0.2431	0.2487	0.373	0.3447	0.20109484	0.077524416
21.5	38.5	77.93787558252507	29.795856587291315	0.0829	0.077	0.1014	0.2164	0.2334	0.2558	0.2507	0.2516	0.2431	0.2487	0.373	0.3447	0.1943644	0.07521368
22.5	38.5	77.93796782221985	29.795856587291315	0.0818	0.0913	0.1136	0.2284	0.2802	0.2888	0.2917	0.2654	0.2677	0.2487	0.4441	0.4273	0.2518675	0.07492909
23.5	38.5	77.93806006191463	29.795856587291315	0.0818	0.1168	0.1488	0.2618	0.2802	0.2888	0.2917	0.2893	0.2677	0.2487	0.4441	0.4273	0.21107171	0.049900208
24.5	38.5	77.93815230160939	29.795856587291315	0.0818	0.1168	0.1488	0.2618	0.2802	0.2888	0.2917	0.2893	0.2677	0.2487	0.4441	0.4273	0.21107171	0.049900208
25.5	38.5	77.93824454130417	29.795856587291315	0.0786	0.0968	0.1208	0.259	0.2918	0.3115	0.3103	0.2961	0.2852	0.2722	0.4803	0.4662	0.23724887	0.066834785
26.5	38.5	77.93833678099895	29.795856587291315	0.0786	0.0808	0.1044	0.2436	0.2918	0.3115	0.3103	0.2836	0.2852	0.2722	0.4803	0.4662	0.25749445	0.07587255
27.5	38.5	77.93842902069373	29.795856587291315	0.0761	0.0788	0.1062	0.233	0.2719	0.2957	0.2903	0.273	0.2726	0.2722	0.4633	0.4503	0.2584544	0.0790514
28.5	38.5	77.9385212603885	29.795856587291315	0.0761	0.0794	0.1018	0.203	0.2719	0.2957	0.2903	0.2453	0.2726	0.2722	0.4633	0.4503	0.3076489	0.09435646
29.5	38.5	77.93861350008328	29.795856587291315	0.0761	0.076	0.1008	0.2002	0.2635	0.2815	0.283	0.2511	0.2586	0.2722	0.4388	0.4136	0.2720684	0.11278528
30.5	38.5	77.93870573977806	29.795856587291315	0.0761	0.0834	0.1042	0.22	0.2635	0.2815	0.283	0.2583	0.2586	0.2722	0.4388	0.4136	0.25892985	0.08007528
31.5	38.5	77.93879797947284	29.795856587291315	0.0775	0.1282	0.1586	0.2554	0.2841	0.3028	0.2962	0.2856	0.2801	0.2473	0.4368	0.4058	0.20930232	0.05582256
32.5	38.5	77.9388902191676	29.795856587291315	0.0775	0.1188	0.1432	0.2668	0.2841	0.3028	0.2962	0.3021	0.2801	0.2473	0.4368	0.4058	0.182298	0.062049598
33.5	38.5	77.93898245886238	29.795856587291315	0.0775	0.1188	0.1432	0.2668	0.2841	0.3028	0.2962	0.3021	0.2801	0.2473	0.4368	0.4058	0.182298	0.062049598
34.5	38.5	77.93907469855716	29.795856587291315	0.0779	0.0758	0.1108	0.2364	0.244	0.2765	0.281	0.2777	0.258	0.2473	0.3609	0.3294	0.13028501	0.08033459
39.5	38.5	77.93953589703105	29.795856587291315	0.0712	0.061	0.0791	0.1568	0.1447	0.182	0.2027	0.1856	0.1871	0.2309	0.2563	0.2168	0.15999095	0.08411214
40.5	38.5	77.93962813672582	29.795856587291315	0.0688	0.0618	0.0842	0.192	0.1988	0.221	0.2097	0.2172	0.2096	0.2309	0.3057	0.2796	0.16924843	0.061583564
41.5	38.5	77.9397203764206	29.795856587291315	0.0688	0.063	0.0861	0.1918	0.1988	0.221	0.2097	0.2264	0.2096	0.2309	0.3057	0.2796	0.14903213	0.082735546
42.5	38.5	77.93981261611538	29.795856587291315	0.0695	0.07	0.0898	0.1988	0.2036	0.2191	0.2247	0.2361	0.2199	0.2309	0.3284	0.3014	0.1635075	0.08576685
43.5	38.5	77.93990485581016	29.795856587291315	0.0695	0.07	0.0898	0.1988	0.2036	0.2191	0.2247	0.2361	0.2199	0.2309	0.3284	0.3014	0.1635075	0.08576685
19.5	39.5	77.93769110313552	29.79576434759654	0.092	0.0844	0.0986	0.1828	0.2092	0.2273	0.23	0.2171	0.2028	0.2487	0.3255	0.2999	0.19977887	0.08577144
20.5	39.5	77.93778334283029	29.79576434759654	0.1005	0.0792	0.0996	0.211	0.2689	0.2888	0.2771	0.2453	0.2619	0.2487	0.4236	0.4062	0.26655704	0.07516985
21.5	39.5	77.93787558252507	29.79576434759654	0.1005	0.0897	0.1216	0.229	0.2689	0.2888	0.2771	0.2621	0.2619	0.2487	0.4236	0.4062	0.23552571	0.06739973
22.5	39.5	77.93796782221985	29.79576434759654	0.1039	0.1344	0.1528	0.2598	0.2926	0.311	0.3071	0.2842	0.2831	0.2487	0.4771	0.4689	0.25338235	0.044852987
23.5	39.5	77.93806006191463	29.79576434759654	0.1039	0.0942	0.1296	0.258	0.2926	0.311	0.3071	0.2901	0.2831	0.2487	0.4771	0.4689	0.24374348	0.058565997
24.5	39.5	77.93815230160939	29.79576434759654	0.1039	0.0942	0.1296	0.258	0.2926	0.311	0.3071	0.2901	0.2831	0.2487	0.4771	0.4689	0.24374348	0.058565997
25.5	39.5	77.93824454130417	29.79576434759654	0.1034	0.0866	0.1104	0.2468	0.2768	0.2903	0.2862	0.2799	0.2743	0.2722	0.4654	0.4525	0.24889305	0.062844135
26.5	39.5	77.93833678099895	29.79576434759654	0.1034	0.0824	0.1092	0.2284	0.2768	0.2903	0.2862	0.2701	0.2743	0.2722	0.4654	0.4525	0.26553366	0.08365093
27.5	39.5	77.93842902069373	29.79576434759654	0.1007	0.1006	0.1202	0.218	0.2578	0.2787	0.2777	0.2642	0.2644	0.2722	0.4406	0.4199	0.25028378	0.09581088
28.5	39.5	77.9385212603885	29.79576434759654	0.1007	0.0811	0.1001	0.1988	0.2578	0.2787	0.2777	0.2502	0.2644	0.2722	0.4406	0.4199	0.27562246	0.11447663
29.5	39.5	77.93861350008328	29.79576434759654	0.0933	0.0791	0.1068	0.2118	0.2828	0.3079	0.3046	0.2656	0.284	0.2722	0.4549	0.4302	0.2627342	0.112693764
30.5	39.5	77.93870573977806	29.79576434759654	0.0933	0.1252	0.1512	0.2592	0.2828	0.3079	0.3046	0.2857	0.284	0.2722	0.4549	0.4302	0.22846341	0.048632752
31.5	39.5	77.93879797947284	29.79576434759654	0.0837	0.1164	0.1586	0.2692	0.3004	0.3174	0.3127	0.3056	0.2868	0.2473	0.452	0.4298	0.19324183	0.06332636
32.5	39.5	77.9388902191676	29.79576434759654	0.0837	0.0982	0.1184	0.2534	0.3004	0.3174	0.3127	0.2918	0.2868	0.2473	0.452	0.4298	0.21538049	0.07043286
33.5	39.5	77.93898245886238	29.79576434759654	0.0758	0.0838	0.1122	0.2332	0.2346	0.2451	0.2386	0.2737	0.2329	0.2473	0.3416	0.3156	0.11035268	0.07989742
34.5	39.5	77.93907469855716	29.79576434759654	0.0758	0.0838	0.1122	0.2332	0.2346	0.2451	0.2386	0.2737	0.2329	0.2473	0.3416	0.3156	0.11035268	0.07989742
38.5	39.5	77.93944365733627	29.79576434759654	0.0702	0.0574	0.0802	0.1544	0.1953	0.2123	0.2182	0.1864	0.2075	0.2309	0.3201	0.2959	0.26396844	0.09389669
39.5	39.5	77.93953589703105	29.79576434759654	0.0702	0.0647	0.0852	0.188	0.1953	0.2123	0.2182	0.219	0.2075	0.2309	0.3201	0.2959	0.1875348	0.076167084
40.5	39.5	77.93962813672582	29.79576434759654	0.069	0.062	0.0834	0.1934	0.2533	0.2654	0.256	0.2256	0.248	0.2309	0.4064	0.3944	0.28607595	0.07684966
41.5	39.5	77.9397203764206	29.79576434759654	0.069	0.0651	0.0888	0.201	0.2533	0.2654	0.256	0.2336	0.248	0.2309	0.4064	0.3944	0.26999998	0.07501151
42.5	39.5	77.93981261611538	29.79576434759654	0.0694	0.0776	0.1002	0.2226	0.26	0.2783	0.2779	0.2622	0.2638	0.2309	0.436	0.4275	0.2489258	0.08168317
43.5	39.5	77.93990485581016	29.79576434759654	0.0694	0.0776	0.1002	0.2226	0.26	0.2783	0.2779	0.2622	0.2638	0.2309	0.436	0.4275	0.2489258	0.08168317
44.5	39.5	77.93999709550492	29.79576434759654	0.0694	0.0768	0.1018	0.2302	0.26	0.2783	0.2779	0.2629	0.2638	0.2309	0.436	0.4275	0.24767491	0.06631515
17.5	40.5	77.93750662374596	29.795672107901762	0.0802	0.0733	0.098	0.1446	0.1788	0.2132	0.2174	0.1803	0.2228	0.2473	0.2644	0.2392	0.18911627	0.10987994
18.5	40.5	77.93759886344074	29.795672107901762	0.092	0.0792	0.0998	0.1712	0.2092	0.2273	0.23	0.2066	0.2028	0.2487	0.3255	0.2999	0.22345427	0.09370034
19.5	40.5	77.93769110313552	29.795672107901762	0.092	0.0852	0.1038	0.1882	0.2092	0.2273	0.23	0.2285	0.2028	0.2487	0.3255	0.2999	0.17509028	0.096712254
20.5	40.5	77.93778334283029	29.795672107901762	0.1005	0.0866	0.1162	0.2114	0.2689	0.2888	0.2771	0.2464	0.2619	0.2487	0.4236	0.4062	0.2644776	0.07645259
21.5	40.5	77.93787558252507	29.795672107901762	0.1005	0.116	0.1396	0.2458	0.2689	0.2888	0.2771	0.2776	0.2619	0.2487	0.4236	0.4062	0.20821449	0.060756568
22.5	40.5	77.93796782221985	29.795672107901762	0.1039	0.1056	0.1374	0.2568	0.2926	0.311	0.3071	0.2961	0.2831	0.2487	0.4771	0.4689	0.23409212	0.07107975
23.5	40.5	77.93806006191463	29.795672107901762	0.1039	0.0806	0.106	0.2442	0.2926	0.311	0.3071	0.29	0.2831	0.2487	0.4771	0.4689	0.24390565	0.08573566
24.5	40.5	77.93815230160939	29.795672107901762	0.1034	0.0788	0.1064	0.231	0.2768	0.2903	0.2862	0.2663	0.2743	0.2722	0.4654	0.4525	0.27210608	0.07098328
25.5	40.5	77.93824454130417	29.795672107901762	0.1034	0.0788	0.1064	0.231	0.2768	0.2903	0.2862	0.2663	0.2743	0.2722	0.4654	0.4525	0.27210608	0.07098328
26.5	40.5	77.93833678099895	29.795672107901762	0.1034	0.0732	0.1016	0.207	0.2768	0.2903	0.2862	0.2534	0.2743	0.2722	0.4654	0.4525	0.29493603	0.10078192
27.5	40.5	77.93842902069373	29.795672107901762	0.1007	0.0854	0.1064	0.2016	0.2578	0.2787	0.2777	0.2536	0.2644	0.2722	0.4406	0.4199	0.26937482	0.114235505
28.5	40.5	77.9385212603885	29.795672107901762	0.1007	0.0828	0.1052	0.2082	0.2578	0.2787	0.2777	0.2588	0.2644	0.2722	0.4406	0.4199	0.2599371	0.10835119
29.5	40.5	77.93861350008328	29.795672107901762	0.0933	0.1238	0.144	0.2446	0.2828	0.3079	0.3046	0.281	0.284	0.2722	0.4549	0.4302	0.23630929	0.06925417
30.5	40.5	77.93870573977806	29.795672107901762	0.0933	0.1338	0.167	0.2728	0.2828	0.3079	0.3046	0.303	0.284	0.2722	0.4549	0.4302	0.20042221	0.052448776
31.5	40.5	77.93879797947284	29.795672107901762	0.0837	0.0833	0.1136	0.237	0.3004	0.3174	0.3127	0.2909	0.2868	0.2473	0.452	0.4298	0.21685287	0.10210265
32.5	40.5	77.9388902191676	29.795672107901762	0.0837	0.0822	0.11	0.2308	0.3004	0.3174	0.3127	0.2663	0.2868	0.2473	0.452	0.4298	0.25852707	0.07141418
33.5	40.5	77.93898245886238	29.795672107901762	0.0758	0.0852	0.1162	0.1954	0.2346	0.2451	0.2386	0.2271	0.2329	0.2473	0.3416	0.3156	0.20133638	0.07502959
37.5	40.5	77.93935141764149	29.795672107901762	0.072	0.058	0.078	0.1568	0.1828	0.2006	0.1951	0.1808	0.1982	0.2473	0.2757	0.2485	0.20788608	0.07109006
38.5	40.5	77.93944365733627	29.795672107901762	0.0702	0.0647	0.0849	0.1858	0.1953	0.2123	0.2182	0.215	0.2075	0.2309	0.3201	0.2959	0.1964119	0.072854295
39.5	40.5	77.93953589703105	29.795672107901762	0.0702	0.066	0.0844	0.1936	0.1953	0.2123	0.2182	0.2226	0.2075	0.2309	0.3201	0.2959	0.17965728	0.06967804
40.5	40.5	77.93962813672582	29.795672107901762	0.069	0.0658	0.0904	0.2014	0.2533	0.2654	0.256	0.2374	0.248	0.2309	0.4064	0.3944	0.2625039	0.082041934
41.5	40.5	77.9397203764206	29.795672107901762	0.069	0.0716	0.0997	0.2242	0.2533	0.2654	0.256	0.263	0.248	0.2309	0.4064	0.3944	0.21422167	0.07963879
42.5	40.5	77.93981261611538	29.795672107901762	0.0694	0.0774	0.107	0.2406	0.26	0.2783	0.2779	0.2741	0.2638	0.2309	0.436	0.4275	0.22799604	0.06508646
43.5	40.5	77.93990485581016	29.795672107901762	0.0694	0.0774	0.107	0.2406	0.26	0.2783	0.2779	0.2741	0.2638	0.2309	0.436	0.4275	0.22799604	0.06508646
44.5	40.5	77.93999709550492	29.795672107901762	0.0694	0.0778	0.1036	0.2354	0.26	0.2783	0.2779	0.2766	0.2638	0.2309	0.436	0.4275	0.22368789	0.080468744
