,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
185,0.0795,0.0938,0.102,0.1382,0.1563,0.1767,0.172,0.1596,0.1574,0.1446,0.3494,0.2493,0.37288803,0.07186032,1
186,0.0795,0.1014,0.1056,0.128,0.1563,0.1767,0.172,0.1471,0.1574,0.1446,0.3494,0.2493,0.40745217,0.06942928,1
187,0.0812,0.0944,0.1046,0.128,0.1386,0.1411,0.1379,0.1424,0.1467,0.1446,0.3483,0.2357,0.41960466,0.053254403,1
188,0.0812,0.0946,0.1034,0.1406,0.1386,0.1411,0.1379,0.1576,0.1467,0.1446,0.3483,0.2357,0.376952,0.057008736,1
189,0.0812,0.0946,0.1034,0.1406,0.1386,0.1411,0.1379,0.1576,0.1467,0.1446,0.3483,0.2357,0.376952,0.057008736,1
190,0.0835,0.0994,0.1048,0.1296,0.1622,0.164,0.1636,0.1444,0.1605,0.1564,0.3591,0.2568,0.42641512,0.054014586,1
191,0.0789,0.09,0.1004,0.1134,0.133,0.1436,0.1456,0.1272,0.1392,0.1446,0.3329,0.2238,0.44707668,0.05735665,1
192,0.0812,0.0952,0.1042,0.1102,0.1386,0.1411,0.1379,0.123,0.1467,0.1446,0.3483,0.2357,0.47803947,0.05488851,1
193,0.0812,0.096,0.1023,0.125,0.1386,0.1411,0.1379,0.1372,0.1467,0.1446,0.3483,0.2357,0.4348095,0.04652936,1
194,0.0812,0.096,0.1023,0.125,0.1386,0.1411,0.1379,0.1372,0.1467,0.1446,0.3483,0.2357,0.4348095,0.04652936,1
195,0.0835,0.0956,0.1036,0.142,0.1622,0.164,0.1636,0.1609,0.1605,0.1564,0.3591,0.2568,0.38115388,0.062396806,1
196,0.0835,0.0971,0.1096,0.1288,0.1622,0.164,0.1636,0.1456,0.1605,0.1564,0.3591,0.2568,0.42302358,0.06122449,1
197,0.0815,0.0878,0.098,0.1166,0.1406,0.1444,0.1483,0.1347,0.1453,0.1446,0.3348,0.2366,0.4261981,0.07202547,1
198,0.0815,0.0898,0.0988,0.1238,0.1406,0.1444,0.1483,0.1445,0.1453,0.1446,0.3348,0.2366,0.39703736,0.07715244,1
199,0.0833,0.0964,0.1032,0.1192,0.1395,0.1453,0.1449,0.1344,0.1391,0.1446,0.344,0.2294,0.43812713,0.059936896,1
200,0.0833,0.0938,0.105,0.1134,0.1395,0.1453,0.1449,0.1158,0.1391,0.1446,0.344,0.2294,0.49630275,0.010471219,1
201,0.0833,0.0938,0.105,0.1134,0.1395,0.1453,0.1449,0.1158,0.1391,0.1446,0.344,0.2294,0.49630275,0.010471219,1
202,0.0861,0.0938,0.1032,0.1212,0.1361,0.1465,0.1511,0.1355,0.1364,0.1564,0.3478,0.2267,0.43927166,0.055707037,1
203,0.0861,0.0947,0.1058,0.1376,0.1361,0.1465,0.1511,0.1531,0.1364,0.1564,0.3478,0.2267,0.38870034,0.05331955,1
204,0.08,0.0796,0.0884,0.1112,0.1257,0.1306,0.1269,0.1252,0.1316,0.1446,0.3011,0.2072,0.4126202,0.059221685,1
205,0.0815,0.0862,0.0994,0.1202,0.1406,0.1444,0.1483,0.135,0.1453,0.1446,0.3348,0.2366,0.42528734,0.057993747,1
206,0.0815,0.0918,0.0999,0.1294,0.1406,0.1444,0.1483,0.143,0.1453,0.1446,0.3348,0.2366,0.4014232,0.0499266,1
207,0.0833,0.0925,0.1022,0.1318,0.1395,0.1453,0.1449,0.1462,0.1391,0.1446,0.344,0.2294,0.40350878,0.051798582,1
208,0.0833,0.0956,0.1062,0.118,0.1395,0.1453,0.1449,0.1338,0.1391,0.1446,0.344,0.2294,0.43993303,0.06274821,1
209,0.0833,0.0956,0.1062,0.118,0.1395,0.1453,0.1449,0.1338,0.1391,0.1446,0.344,0.2294,0.43993303,0.06274821,1
210,0.0861,0.0966,0.1034,0.108,0.1361,0.1465,0.1511,0.1225,0.1364,0.1564,0.3478,0.2267,0.4790559,0.06290672,1
211,0.0861,0.0928,0.104,0.1252,0.1361,0.1465,0.1511,0.1345,0.1364,0.1564,0.3478,0.2267,0.44225585,0.035810526,1
212,0.089,0.093,0.1056,0.1396,0.1603,0.159,0.1531,0.1525,0.1586,0.1564,0.3545,0.2535,0.39842206,0.044162992,1
213,0.0861,0.079,0.0896,0.1082,0.1279,0.1397,0.1379,0.1238,0.1329,0.1421,0.2885,0.2029,0.39946643,0.06724139,1
214,0.0861,0.0808,0.0892,0.1156,0.1279,0.1397,0.1379,0.13,0.1329,0.1421,0.2885,0.2029,0.3787336,0.058631916,1
215,0.0854,0.085,0.0978,0.1184,0.1336,0.1417,0.1419,0.1322,0.1401,0.1421,0.3189,0.226,0.41387716,0.05506785,1
216,0.0854,0.0905,0.1036,0.1226,0.1336,0.1417,0.1419,0.1353,0.1401,0.1421,0.3189,0.226,0.40422723,0.04924389,1
217,0.0864,0.0972,0.1018,0.131,0.1448,0.1514,0.1491,0.1486,0.1445,0.1421,0.3418,0.2396,0.3939641,0.062947065,1
218,0.0864,0.0912,0.1034,0.1378,0.1448,0.1514,0.1491,0.1524,0.1445,0.1421,0.3418,0.2396,0.38324565,0.05031016,1
219,0.0864,0.0912,0.1034,0.1378,0.1448,0.1514,0.1491,0.1524,0.1445,0.1421,0.3418,0.2396,0.38324565,0.05031016,1
220,0.0882,0.095,0.1034,0.1228,0.1444,0.1437,0.1425,0.1342,0.1431,0.1577,0.3451,0.2361,0.44001666,0.044358,1
221,0.0882,0.0986,0.1026,0.1108,0.1444,0.1437,0.1425,0.1196,0.1431,0.1577,0.3451,0.2361,0.4852593,0.038194444,1
222,0.091,0.0958,0.1052,0.1222,0.1444,0.1479,0.1433,0.1344,0.1428,0.1577,0.3428,0.2316,0.43671417,0.04754481,1
223,0.091,0.092,0.1076,0.141,0.1444,0.1479,0.1433,0.1588,0.1428,0.1577,0.3428,0.2316,0.36682612,0.059372924,1
224,0.0854,0.0912,0.099,0.114,0.1336,0.1417,0.1419,0.1316,0.1401,0.1421,0.3189,0.226,0.41576022,0.07166126,1
225,0.0854,0.0912,0.1026,0.1192,0.1336,0.1417,0.1419,0.131,0.1401,0.1421,0.3189,0.226,0.41764838,0.047162265,1
226,0.0864,0.0984,0.1018,0.1256,0.1448,0.1514,0.1491,0.1388,0.1445,0.1421,0.3418,0.2396,0.4223887,0.04992436,1
227,0.0864,0.0924,0.1032,0.1272,0.1448,0.1514,0.1491,0.1434,0.1445,0.1421,0.3418,0.2396,0.40890357,0.059866928,1
228,0.0882,0.0944,0.1024,0.1352,0.1444,0.1437,0.1425,0.151,0.1431,0.1577,0.3451,0.2361,0.39125177,0.05520615,1
229,0.0882,0.0944,0.1024,0.1352,0.1444,0.1437,0.1425,0.151,0.1431,0.1577,0.3451,0.2361,0.39125177,0.05520615,1
230,0.0882,0.1038,0.1092,0.1284,0.1444,0.1437,0.1425,0.1442,0.1431,0.1577,0.3451,0.2361,0.41058654,0.05796038,1
231,0.091,0.1034,0.1072,0.117,0.1444,0.1479,0.1433,0.126,0.1428,0.1577,0.3428,0.2316,0.46245733,0.037037052,1
232,0.0903,0.0938,0.0984,0.1124,0.1226,0.1307,0.1309,0.1232,0.1286,0.1421,0.3053,0.2017,0.42497084,0.045840394,1
233,0.0896,0.0958,0.1036,0.1216,0.1358,0.143,0.1401,0.1324,0.1381,0.1421,0.3213,0.2225,0.4163544,0.0425197,1
234,0.0896,0.0932,0.104,0.1272,0.1358,0.143,0.1401,0.1404,0.1381,0.1421,0.3213,0.2225,0.39181283,0.04932735,1
235,0.09,0.093,0.1066,0.1334,0.1457,0.1564,0.1572,0.1488,0.1476,0.1577,0.3385,0.2355,0.3892879,0.054571252,1
236,0.09,0.093,0.1066,0.1334,0.1457,0.1564,0.1572,0.1488,0.1476,0.1577,0.3385,0.2355,0.3892879,0.054571252,1
237,0.09,0.0985,0.1034,0.1394,0.1457,0.1564,0.1572,0.1566,0.1476,0.1577,0.3385,0.2355,0.36740053,0.058108084,1
238,0.0918,0.1009,0.1064,0.127,0.14,0.1466,0.1531,0.1404,0.1431,0.1577,0.3376,0.2312,0.41255227,0.050112203,1
239,0.0896,0.0958,0.0999,0.1122,0.1358,0.143,0.1401,0.1239,0.1381,0.1421,0.3213,0.2225,0.44339624,0.04955526,1
240,0.0896,0.093,0.1032,0.118,0.1358,0.143,0.1401,0.1273,0.1381,0.1421,0.3213,0.2225,0.43245655,0.037912734,1
241,0.09,0.0969,0.11,0.1266,0.1457,0.1564,0.1572,0.1407,0.1476,0.1577,0.3385,0.2355,0.41277128,0.052749723,1
242,0.09,0.0969,0.11,0.1266,0.1457,0.1564,0.1572,0.1407,0.1476,0.1577,0.3385,0.2355,0.41277128,0.052749723,1
243,0.09,0.094,0.1036,0.1338,0.1457,0.1564,0.1572,0.1463,0.1476,0.1577,0.3385,0.2355,0.39645213,0.04462693,1
244,0.0938,0.0964,0.1022,0.1134,0.1253,0.1281,0.134,0.1266,0.1313,0.1421,0.3023,0.2006,0.40965262,0.055,1
245,0.091,0.1019,0.1056,0.1238,0.1369,0.1404,0.1381,0.1299,0.1433,0.1577,0.3207,0.2252,0.42343542,0.024044113,1
246,0.091,0.1019,0.1056,0.1238,0.1369,0.1404,0.1381,0.1299,0.1433,0.1577,0.3207,0.2252,0.42343542,0.024044113,1
247,0.091,0.1023,0.1068,0.1226,0.1369,0.1404,0.1381,0.1381,0.1433,0.1577,0.3207,0.2252,0.39799476,0.05945532,1
248,0.0856,0.0761,0.0959,0.1456,0.1477,0.1814,0.1928,0.1774,0.1791,0.2088,0.239,0.2044,0.14793468,0.09845197,1
249,0.0856,0.0761,0.0959,0.1456,0.1477,0.1814,0.1928,0.1774,0.1791,0.2088,0.239,0.2044,0.14793468,0.09845197,1
250,0.0833,0.0748,0.0996,0.1056,0.1467,0.1934,0.207,0.2152,0.2158,0.2088,0.218,0.177,0.006463499,0.3416459,1
251,0.0833,0.0694,0.0854,0.1196,0.1467,0.1934,0.207,0.189,0.2158,0.2088,0.218,0.177,0.07125307,0.22488658,1
252,0.0861,0.0754,0.0921,0.1496,0.1628,0.1841,0.1881,0.1802,0.1974,0.2088,0.2442,0.2149,0.15080115,0.092783496,1
253,0.0861,0.0754,0.0921,0.1496,0.1628,0.1841,0.1881,0.1802,0.1974,0.2088,0.2442,0.2149,0.15080115,0.092783496,1
254,0.0871,0.0883,0.1276,0.1346,0.1492,0.1801,0.1968,0.1936,0.1906,0.2088,0.2244,0.181,0.07368421,0.17976844,1
255,0.0833,0.0688,0.1046,0.0975,0.1467,0.1934,0.207,0.2354,0.2158,0.2088,0.218,0.177,-0.038376734,0.41423854,1
256,0.0833,0.0709,0.0875,0.0952,0.1467,0.1934,0.207,0.2087,0.2158,0.2088,0.218,0.177,0.021795157,0.3734781,1
257,0.0861,0.0792,0.0914,0.1242,0.1628,0.1841,0.1881,0.1714,0.1974,0.2088,0.2442,0.2149,0.17516845,0.15967523,1
258,0.0861,0.0792,0.0914,0.1242,0.1628,0.1841,0.1881,0.1714,0.1974,0.2088,0.2442,0.2149,0.17516845,0.15967523,1
259,0.0861,0.0758,0.0914,0.1242,0.1628,0.1841,0.1881,0.1791,0.1974,0.2088,0.2442,0.2149,0.15379164,0.18100892,1
260,0.1003,0.0751,0.0919,0.1078,0.1346,0.1456,0.1554,0.1346,0.1541,0.1999,0.2422,0.1837,0.28556263,0.11056105,1
261,0.1003,0.0882,0.098,0.1216,0.1346,0.1456,0.1554,0.1536,0.1541,0.1999,0.2422,0.1837,0.22385041,0.11627909,1
262,0.0934,0.0958,0.1146,0.1268,0.1415,0.1872,0.1943,0.2092,0.2062,0.1999,0.22,0.1687,0.025163105,0.24523808,1
263,0.0934,0.0808,0.106,0.108,0.1415,0.1872,0.1943,0.2481,0.2062,0.1999,0.22,0.1687,-0.060029905,0.3934288,1
264,0.0903,0.0714,0.0858,0.0958,0.1663,0.2088,0.2239,0.2094,0.2282,0.1999,0.2382,0.1981,0.064343154,0.37221494,1
265,0.0903,0.0849,0.1058,0.1416,0.1663,0.2088,0.2239,0.203,0.2282,0.1999,0.2382,0.1981,0.07978241,0.1781776,1
266,0.0903,0.0849,0.1058,0.1416,0.1663,0.2088,0.2239,0.203,0.2282,0.1999,0.2382,0.1981,0.07978241,0.1781776,1
267,0.0895,0.1022,0.11,0.139,0.1745,0.214,0.2332,0.211,0.2278,0.2501,0.2611,0.2186,0.106121585,0.20571429,1
268,0.109,0.0886,0.1092,0.126,0.1527,0.1564,0.1553,0.1448,0.1654,0.1973,0.268,0.2091,0.2984496,0.069423944,1
269,0.1003,0.0857,0.1016,0.1118,0.1346,0.1456,0.1554,0.1334,0.1541,0.1999,0.2422,0.1837,0.2896699,0.08809133,1
270,0.1003,0.072,0.0886,0.102,0.1346,0.1456,0.1554,0.1292,0.1541,0.1999,0.2422,0.1837,0.3042542,0.11764705,1
271,0.0934,0.0811,0.1044,0.12,0.1415,0.1872,0.1943,0.1562,0.2062,0.1999,0.22,0.1687,0.16959062,0.13106447,1
272,0.0934,0.0904,0.1188,0.137,0.1415,0.1872,0.1943,0.2018,0.2062,0.1999,0.22,0.1687,0.0431484,0.1912633,1
273,0.0903,0.0832,0.103,0.116,0.1663,0.2088,0.2239,0.2222,0.2282,0.1999,0.2382,0.1981,0.03475236,0.3140154,1
274,0.0903,0.0948,0.1126,0.1616,0.1663,0.2088,0.2239,0.233,0.2282,0.1999,0.2382,0.1981,0.011035651,0.18094273,1
275,0.0903,0.0948,0.1126,0.1616,0.1663,0.2088,0.2239,0.233,0.2282,0.1999,0.2382,0.1981,0.011035651,0.18094273,1
276,0.0895,0.1394,0.1374,0.2154,0.1745,0.214,0.2332,0.2592,0.2278,0.2501,0.2611,0.2186,0.0036517153,0.09228826,1
277,0.0895,0.1058,0.1108,0.142,0.1745,0.214,0.2332,0.2115,0.2278,0.2501,0.2611,0.2186,0.104951315,0.19660537,1
278,0.1176,0.1624,0.1878,0.1976,0.1931,0.1988,0.2001,0.2001,0.1898,0.1973,0.2525,0.2114,0.1157755,0.006286139,1
279,0.1176,0.1152,0.129,0.1526,0.1931,0.1988,0.2001,0.1679,0.1898,0.1973,0.2525,0.2114,0.20123692,0.04773788,1
280,0.1088,0.0962,0.104,0.128,0.1497,0.1602,0.1648,0.1466,0.1611,0.1999,0.2606,0.2001,0.27996072,0.06773484,1
281,0.1088,0.0861,0.0966,0.1188,0.1497,0.1602,0.1648,0.1392,0.1611,0.1999,0.2606,0.2001,0.3036518,0.07906978,1
282,0.1007,0.0778,0.0907,0.1078,0.1327,0.147,0.148,0.1317,0.1513,0.1999,0.235,0.1772,0.28170168,0.099791214,1
283,0.1007,0.0819,0.1086,0.1156,0.1327,0.147,0.148,0.1489,0.1513,0.1999,0.235,0.1772,0.22427715,0.12589794,1
284,0.0942,0.095,0.1166,0.1262,0.1392,0.1794,0.2005,0.1922,0.2074,0.1999,0.2178,0.1749,0.062439024,0.20728642,1
285,0.0942,0.077,0.1,0.1272,0.1392,0.1794,0.2005,0.23,0.2074,0.1999,0.2178,0.1749,-0.0272443,0.28779393,1
286,0.0942,0.077,0.1,0.1272,0.1392,0.1794,0.2005,0.23,0.2074,0.1999,0.2178,0.1749,-0.0272443,0.28779393,1
287,0.0885,0.1018,0.1178,0.1678,0.1541,0.2361,0.2428,0.2685,0.2571,0.2501,0.2208,0.1727,-0.09748621,0.2308045,1
288,0.0885,0.0946,0.1128,0.118,0.1541,0.2361,0.2428,0.275,0.2571,0.2501,0.2208,0.1727,-0.10931829,0.3994911,1
289,0.1225,0.191,0.221,0.2032,0.2412,0.2458,0.2418,0.195,0.2166,0.1973,0.2563,0.2236,0.13582985,-0.02059268,1
290,0.1176,0.193,0.2138,0.2014,0.1931,0.1988,0.2001,0.1896,0.1898,0.1973,0.2525,0.2114,0.14227548,-0.030179005,1
291,0.1176,0.1626,0.184,0.1822,0.1931,0.1988,0.2001,0.1889,0.1898,0.1973,0.2525,0.2114,0.144087,0.018054418,1
292,0.1088,0.115,0.1328,0.151,0.1497,0.1602,0.1648,0.1708,0.1611,0.1999,0.2606,0.2001,0.20815948,0.061528925,1
293,0.1088,0.0952,0.1086,0.1294,0.1497,0.1602,0.1648,0.1566,0.1611,0.1999,0.2606,0.2001,0.24928093,0.09510489,1
294,0.1007,0.0844,0.098,0.1144,0.1327,0.147,0.148,0.14,0.1513,0.1999,0.235,0.1772,0.25333333,0.100628935,1
295,0.1007,0.0749,0.0858,0.1044,0.1327,0.147,0.148,0.1309,0.1513,0.1999,0.235,0.1772,0.28450397,0.112622164,1
296,0.0942,0.0822,0.095,0.1108,0.1392,0.1794,0.2005,0.151,0.2074,0.1999,0.2178,0.1749,0.18112803,0.15355232,1
297,0.0942,0.0822,0.0937,0.0965,0.1392,0.1794,0.2005,0.1974,0.2074,0.1999,0.2178,0.1749,0.049132954,0.34331405,1
298,0.0942,0.0822,0.0937,0.0965,0.1392,0.1794,0.2005,0.1974,0.2074,0.1999,0.2178,0.1749,0.049132954,0.34331405,1
299,0.0885,0.0585,0.0838,0.0862,0.1541,0.2361,0.2428,0.2452,0.2571,0.2501,0.2208,0.1727,-0.05236051,0.47978273,1
300,0.0885,0.0605,0.0796,0.076,0.1541,0.2361,0.2428,0.2498,0.2571,0.2501,0.2208,0.1727,-0.061623458,0.5334561,1
301,0.0845,0.0586,0.083,0.077,0.1626,0.2225,0.2458,0.193,0.2517,0.2501,0.2168,0.165,0.05807711,0.42962965,1
302,0.0895,0.1044,0.1276,0.2054,0.2236,0.2369,0.2349,0.2469,0.2312,0.2248,0.3306,0.3315,0.14493504,0.09175327,1
303,0.1171,0.1648,0.1802,0.1908,0.1958,0.201,0.1978,0.2071,0.1949,0.1973,0.2132,0.1953,0.01451344,0.040965088,1
304,0.1171,0.1788,0.2056,0.199,0.1958,0.201,0.1978,0.2013,0.1949,0.1973,0.2132,0.1953,0.028709307,0.0057456763,1
305,0.1171,0.1788,0.2056,0.199,0.1958,0.201,0.1978,0.2013,0.1949,0.1973,0.2132,0.1953,0.028709307,0.0057456763,1
306,0.1149,0.2048,0.2222,0.2062,0.2099,0.2098,0.2053,0.1906,0.1989,0.1973,0.2254,0.2004,0.08365387,-0.039314542,1
307,0.1149,0.1918,0.2092,0.1936,0.2099,0.2098,0.2053,0.1881,0.1989,0.1973,0.2254,0.2004,0.09020558,-0.014409232,1
308,0.1086,0.1552,0.1774,0.186,0.1917,0.2031,0.1968,0.1948,0.1906,0.1999,0.2463,0.207,0.116753556,0.023109242,1
309,0.1086,0.1154,0.1378,0.149,0.1917,0.2031,0.1968,0.1726,0.1906,0.1999,0.2463,0.207,0.17593697,0.07338308,1
310,0.1026,0.0946,0.1072,0.1256,0.158,0.1697,0.1647,0.143,0.1654,0.1999,0.258,0.1989,0.286783,0.064780384,1
311,0.1026,0.0889,0.0972,0.116,0.158,0.1697,0.1647,0.1347,0.1654,0.1999,0.258,0.1989,0.3139801,0.07459116,1
312,0.0965,0.0722,0.0914,0.1019,0.1424,0.1907,0.2142,0.139,0.2071,0.1999,0.2266,0.1693,0.23960614,0.15400583,1
313,0.0965,0.0574,0.0809,0.083,0.1424,0.1907,0.2142,0.185,0.2071,0.1999,0.2266,0.1693,0.101069,0.38059703,1
314,0.0905,0.0736,0.0944,0.1011,0.1373,0.2278,0.242,0.2349,0.2696,0.2501,0.2035,0.1517,-0.07162408,0.39821428,1
315,0.0905,0.0736,0.0944,0.1011,0.1373,0.2278,0.242,0.2349,0.2696,0.2501,0.2035,0.1517,-0.07162408,0.39821428,1
316,0.0905,0.0736,0.0918,0.0903,0.1373,0.2278,0.242,0.2565,0.2696,0.2501,0.2035,0.1517,-0.115217395,0.47923875,1
317,0.0868,0.0594,0.0785,0.0716,0.1389,0.2098,0.2352,0.2374,0.2418,0.2501,0.2165,0.1668,-0.046045378,0.5365696,1
318,0.0868,0.0695,0.0881,0.0938,0.1389,0.2098,0.2352,0.2132,0.2418,0.2501,0.2165,0.1668,0.007679768,0.38892508,1
319,0.0895,0.0836,0.114,0.192,0.2236,0.2369,0.2349,0.2276,0.2312,0.2248,0.3306,0.3315,0.18452168,0.08484269,1
320,0.0895,0.0836,0.114,0.192,0.2236,0.2369,0.2349,0.2276,0.2312,0.2248,0.3306,0.3315,0.18452168,0.08484269,1
321,0.0895,0.1128,0.1294,0.1942,0.2236,0.2369,0.2349,0.239,0.2312,0.2248,0.3306,0.3315,0.16081461,0.103416435,1
322,0.1121,0.1046,0.1208,0.1306,0.1802,0.1933,0.2009,0.1585,0.1921,0.1973,0.2305,0.2158,0.18508996,0.09650638,1
323,0.1171,0.1298,0.1434,0.1544,0.1958,0.201,0.1978,0.181,0.1949,0.1973,0.2132,0.1953,0.08168445,0.07930826,1
324,0.1171,0.1506,0.176,0.1832,0.1958,0.201,0.1978,0.2004,0.1949,0.1973,0.2132,0.1953,0.030947795,0.044838354,1
325,0.1149,0.191,0.2176,0.202,0.2099,0.2098,0.2053,0.1977,0.1989,0.1973,0.2254,0.2004,0.065469176,-0.010758102,1
326,0.1149,0.191,0.2176,0.202,0.2099,0.2098,0.2053,0.1977,0.1989,0.1973,0.2254,0.2004,0.065469176,-0.010758102,1
327,0.1149,0.1948,0.2238,0.2062,0.2099,0.2098,0.2053,0.1967,0.1989,0.1973,0.2254,0.2004,0.06799335,-0.023579044,1
328,0.1086,0.1898,0.2178,0.2016,0.1917,0.2031,0.1968,0.2009,0.1906,0.1999,0.2463,0.207,0.10152056,-0.0017391228,1
329,0.1086,0.1386,0.1534,0.1642,0.1917,0.2031,0.1968,0.1904,0.1906,0.1999,0.2463,0.207,0.12800547,0.073886104,1
330,0.1026,0.123,0.1378,0.1668,0.158,0.1697,0.1647,0.1834,0.1654,0.1999,0.258,0.1989,0.16900766,0.047401477,1
331,0.1026,0.0949,0.1092,0.134,0.158,0.1697,0.1647,0.154,0.1654,0.1999,0.258,0.1989,0.25242716,0.06944443,1
332,0.0965,0.1058,0.1224,0.1422,0.1424,0.1907,0.2142,0.1832,0.2071,0.1999,0.2266,0.1693,0.10590533,0.1259988,1
333,0.0965,0.0794,0.0991,0.1013,0.1424,0.1907,0.2142,0.2577,0.2071,0.1999,0.2266,0.1693,-0.064216375,0.43565458,1
334,0.0905,0.0863,0.1044,0.1028,0.1373,0.2278,0.242,0.2667,0.2696,0.2501,0.2035,0.1517,-0.13441089,0.4435724,1
335,0.0905,0.0863,0.1044,0.1028,0.1373,0.2278,0.242,0.2667,0.2696,0.2501,0.2035,0.1517,-0.13441089,0.4435724,1
336,0.0905,0.0892,0.1158,0.1164,0.1373,0.2278,0.242,0.2329,0.2696,0.2501,0.2035,0.1517,-0.067369364,0.33352417,1
337,0.0868,0.0846,0.1062,0.1136,0.1389,0.2098,0.2352,0.2542,0.2418,0.2501,0.2165,0.1668,-0.0800935,0.382273,1
338,0.0868,0.1088,0.1228,0.1396,0.1389,0.2098,0.2352,0.2404,0.2418,0.2501,0.2165,0.1668,-0.052309044,0.26526317,1
339,0.0872,0.1064,0.1324,0.1442,0.1566,0.2063,0.2215,0.2483,0.2353,0.2501,0.2201,0.177,-0.060204953,0.26522294,1
340,0.103,0.0902,0.105,0.1242,0.1552,0.1886,0.2067,0.1572,0.1979,0.2248,0.2118,0.1859,0.14796749,0.11727076,1
341,0.0998,0.1034,0.129,0.1804,0.2366,0.2539,0.2485,0.2236,0.2435,0.2248,0.312,0.3093,0.16504855,0.106930695,1
342,0.0998,0.1034,0.129,0.1804,0.2366,0.2539,0.2485,0.2236,0.2435,0.2248,0.312,0.3093,0.16504855,0.106930695,1
343,0.0998,0.1208,0.1578,0.2156,0.2366,0.2539,0.2485,0.2652,0.2435,0.2248,0.312,0.3093,0.081081115,0.10316138,1
344,0.0948,0.115,0.1422,0.1854,0.2316,0.2439,0.2505,0.2314,0.26,0.2284,0.3454,0.3456,0.19764218,0.1103647,1
345,0.0975,0.1092,0.1214,0.1416,0.1673,0.1958,0.1949,0.1855,0.1972,0.1861,0.2266,0.2178,0.0997331,0.13420972,1
346,0.0975,0.101,0.1152,0.1324,0.1673,0.1958,0.1949,0.1666,0.1972,0.1861,0.2266,0.2178,0.1525941,0.11438126,1
347,0.1047,0.1082,0.1178,0.1254,0.1591,0.173,0.1721,0.1528,0.1656,0.1861,0.2014,0.1896,0.13721062,0.098490246,1
348,0.1047,0.1278,0.1384,0.1418,0.1591,0.173,0.1721,0.1692,0.1656,0.1861,0.2014,0.1896,0.086886115,0.0881029,1
349,0.1062,0.1524,0.1712,0.1716,0.1679,0.1725,0.1776,0.1825,0.1628,0.1861,0.1942,0.1742,0.03105917,0.03078228,1
350,0.1062,0.1524,0.1712,0.1716,0.1679,0.1725,0.1776,0.1825,0.1628,0.1861,0.1942,0.1742,0.03105917,0.03078228,1
351,0.1062,0.1846,0.1996,0.1902,0.1679,0.1725,0.1776,0.1902,0.1628,0.1861,0.1942,0.1742,0.01040581,0.0,1
352,0.1043,0.1548,0.1782,0.1664,0.2029,0.2111,0.1885,0.1777,0.1862,0.1836,0.2068,0.187,0.07568271,0.032839283,1
353,0.1043,0.1516,0.1636,0.1636,0.2029,0.2111,0.1885,0.1752,0.1862,0.1836,0.2068,0.187,0.08272251,0.034238495,1
354,0.1017,0.1742,0.2066,0.209,0.2084,0.2101,0.2151,0.2122,0.215,0.1836,0.2397,0.2098,0.060854178,0.0075973277,1
355,0.1017,0.129,0.1546,0.177,0.2084,0.2101,0.2151,0.2025,0.215,0.1836,0.2397,0.2098,0.08412484,0.06719367,1
356,0.0984,0.15,0.1716,0.189,0.172,0.2171,0.2378,0.2336,0.2367,0.1836,0.2272,0.1839,-0.013888897,0.105537176,1
357,0.0984,0.0956,0.1228,0.1236,0.172,0.2171,0.2378,0.2708,0.2367,0.1836,0.2272,0.1839,-0.087550186,0.37322515,1
358,0.0939,0.0758,0.0916,0.092,0.1645,0.2325,0.2426,0.2589,0.2609,0.2368,0.2201,0.1757,-0.081002064,0.47563407,1
359,0.0939,0.0758,0.0916,0.092,0.1645,0.2325,0.2426,0.2589,0.2609,0.2368,0.2201,0.1757,-0.081002064,0.47563407,1
360,0.0939,0.0997,0.1194,0.135,0.1645,0.2325,0.2426,0.2148,0.2609,0.2368,0.2201,0.1757,0.012186711,0.22813034,1
361,0.0929,0.1246,0.1462,0.1636,0.2049,0.2308,0.2462,0.2368,0.2557,0.2368,0.2445,0.2114,0.01599833,0.18281719,1
362,0.0929,0.1242,0.1522,0.168,0.2049,0.2308,0.2462,0.2488,0.2557,0.2368,0.2445,0.2114,-0.008716802,0.19385797,1
363,0.0971,0.1098,0.1382,0.1504,0.1905,0.2316,0.2509,0.2522,0.2668,0.2368,0.2498,0.2102,-0.004780898,0.25285646,1
364,0.0971,0.1048,0.1252,0.1346,0.1905,0.2316,0.2509,0.2464,0.2668,0.2368,0.2498,0.2102,0.0068520717,0.29343832,1
365,0.103,0.1478,0.1624,0.1804,0.1552,0.1886,0.2067,0.2173,0.1979,0.2248,0.2118,0.1859,-0.012817534,0.0927835,1
366,0.0998,0.1522,0.182,0.2082,0.2366,0.2539,0.2485,0.2533,0.2435,0.2248,0.312,0.3093,0.10383866,0.09772485,1
367,0.0998,0.161,0.175,0.2254,0.2366,0.2539,0.2485,0.2633,0.2435,0.2248,0.312,0.3093,0.08465149,0.07755269,1
368,0.0998,0.161,0.175,0.2254,0.2366,0.2539,0.2485,0.2633,0.2435,0.2248,0.312,0.3093,0.08465149,0.07755269,1
369,0.0948,0.1198,0.1362,0.2076,0.2316,0.2439,0.2505,0.2558,0.26,0.2284,0.3454,0.3456,0.14903526,0.10401383,1
370,0.0948,0.1144,0.1372,0.2184,0.2316,0.2439,0.2505,0.2679,0.26,0.2284,0.3454,0.3456,0.12636559,0.101789,1
