Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDBI	NDVI
64.5	31.5	77.94184188940045	29.79650226515475	0.1116	0.1378	0.1714	0.1932	0.2049	0.2298	0.2434	0.2358	0.2545	0.2082	0.2434	0.2238	0.015859755	0.099300675
65.5	31.5	77.94193412909523	29.79650226515475	0.1146	0.1228	0.1366	0.1514	0.1856	0.2119	0.2201	0.2174	0.2382	0.2508	0.2381	0.213	0.04544458	0.17895879
66.5	31.5	77.94202636879001	29.79650226515475	0.1146	0.1126	0.1278	0.1326	0.1856	0.2119	0.2201	0.2054	0.2382	0.2508	0.2381	0.213	0.07373168	0.21538465
67.5	31.5	77.94211860848479	29.79650226515475	0.1146	0.1174	0.1352	0.1396	0.1539	0.2099	0.2354	0.1996	0.2565	0.2508	0.2356	0.1786	0.082720585	0.17688681
68.5	31.5	77.94221084817956	29.79650226515475	0.1146	0.106	0.122	0.1152	0.1539	0.2099	0.2354	0.2495	0.2565	0.2508	0.2356	0.1786	-0.02865391	0.3682479
69.5	31.5	77.94230308787434	29.79650226515475	0.1146	0.106	0.122	0.1152	0.1539	0.2099	0.2354	0.2495	0.2565	0.2508	0.2356	0.1786	-0.02865391	0.3682479
70.5	31.5	77.94239532756912	29.79650226515475	0.1146	0.0875	0.1084	0.0913	0.1559	0.2575	0.2797	0.277	0.2954	0.2508	0.247	0.1806	-0.057251938	0.5042085
59.5	32.5	77.94138069092658	29.796410025459974	0.1116	0.1009	0.1102	0.112	0.1621	0.2064	0.2233	0.2082	0.2323	0.2082	0.2179	0.2062	0.02276461	0.30043718
60.5	32.5	77.94147293062134	29.796410025459974	0.1116	0.1009	0.1102	0.112	0.1621	0.2064	0.2233	0.2082	0.2323	0.2082	0.2179	0.2062	0.02276461	0.30043718
61.5	32.5	77.94156517031612	29.796410025459974	0.1116	0.1074	0.1158	0.1238	0.1723	0.2171	0.2281	0.202	0.2287	0.2082	0.2283	0.2135	0.06112014	0.24002457
62.5	32.5	77.9416574100109	29.796410025459974	0.1116	0.129	0.1548	0.17	0.1723	0.2171	0.2281	0.234	0.2287	0.2082	0.2283	0.2135	-0.012329639	0.15841582
63.5	32.5	77.94174964970568	29.796410025459974	0.1116	0.1428	0.1608	0.1826	0.1869	0.208	0.2218	0.2359	0.2193	0.2082	0.2334	0.2171	-0.0053270776	0.1273596
64.5	32.5	77.94184188940045	29.796410025459974	0.1116	0.1352	0.1588	0.1738	0.1869	0.208	0.2218	0.2174	0.2193	0.2082	0.2334	0.2171	0.035492465	0.111451924
65.5	32.5	77.94193412909523	29.796410025459974	0.1146	0.1152	0.1414	0.1418	0.1636	0.2033	0.2131	0.2242	0.2149	0.2508	0.2301	0.2001	0.012987036	0.2251366
66.5	32.5	77.94202636879001	29.796410025459974	0.1146	0.1046	0.1288	0.1214	0.1636	0.2033	0.2131	0.2264	0.2149	0.2508	0.2301	0.2001	0.008105154	0.30189764
67.5	32.5	77.94211860848479	29.796410025459974	0.1146	0.11	0.136	0.1318	0.1705	0.2363	0.2558	0.2188	0.2623	0.2508	0.2467	0.1962	0.059935577	0.24814604
68.5	32.5	77.94221084817956	29.796410025459974	0.1146	0.1015	0.1234	0.1116	0.1705	0.2363	0.2558	0.2713	0.2623	0.2508	0.2467	0.1962	-0.047490317	0.41708016
69.5	32.5	77.94230308787434	29.796410025459974	0.1146	0.1015	0.1234	0.1116	0.1705	0.2363	0.2558	0.2713	0.2623	0.2508	0.2467	0.1962	-0.047490317	0.41708016
70.5	32.5	77.94239532756912	29.796410025459974	0.1146	0.0915	0.1086	0.1024	0.1663	0.2405	0.2632	0.2815	0.2783	0.2508	0.2487	0.1916	-0.061863482	0.46652776
61.5	33.5	77.94156517031612	29.796317785765197	0.1116	0.1062	0.1284	0.1346	0.1723	0.2171	0.2281	0.217	0.2287	0.2082	0.2283	0.2135	0.025376178	0.23435721
62.5	33.5	77.9416574100109	29.796317785765197	0.1116	0.1234	0.1472	0.1536	0.1723	0.2171	0.2281	0.1992	0.2287	0.2082	0.2283	0.2135	0.06807017	0.12925169
63.5	33.5	77.94174964970568	29.796317785765197	0.1116	0.1262	0.1556	0.1628	0.1869	0.208	0.2218	0.2048	0.2193	0.2082	0.2334	0.2171	0.06526702	0.114254616
64.5	33.5	77.94184188940045	29.796317785765197	0.1116	0.1256	0.1338	0.1434	0.1869	0.208	0.2218	0.1894	0.2193	0.2082	0.2334	0.2171	0.104068115	0.13822116
65.5	33.5	77.94193412909523	29.796317785765197	0.1146	0.124	0.1366	0.1482	0.1636	0.2033	0.2131	0.1926	0.2149	0.2508	0.2301	0.2001	0.08871542	0.13028167
66.5	33.5	77.94202636879001	29.796317785765197	0.1146	0.1256	0.1374	0.1512	0.1636	0.2033	0.2131	0.2284	0.2149	0.2508	0.2301	0.2001	0.0037077402	0.203372
67.5	33.5	77.94211860848479	29.796317785765197	0.1146	0.1076	0.1282	0.1366	0.1705	0.2363	0.2558	0.2569	0.2623	0.2508	0.2467	0.1962	-0.020254187	0.30571792
68.5	33.5	77.94221084817956	29.796317785765197	0.1146	0.093	0.1128	0.11	0.1705	0.2363	0.2558	0.2765	0.2623	0.2508	0.2467	0.1962	-0.056957155	0.4307891
69.5	33.5	77.94230308787434	29.796317785765197	0.1146	0.093	0.1128	0.11	0.1705	0.2363	0.2558	0.2765	0.2623	0.2508	0.2467	0.1962	-0.056957155	0.4307891
63.5	34.5	77.94174964970568	29.79622554607042	0.1116	0.1122	0.1368	0.147	0.1748	0.2012	0.2151	0.1986	0.2243	0.2082	0.2428	0.2325	0.10013594	0.14930554
64.5	34.5	77.94184188940045	29.79622554607042	0.1116	0.1164	0.1218	0.125	0.1748	0.2012	0.2151	0.1868	0.2243	0.2082	0.2428	0.2325	0.13035381	0.19820398
65.5	34.5	77.94193412909523	29.79622554607042	0.1146	0.1224	0.1372	0.1414	0.1576	0.1838	0.1954	0.181	0.209	0.2508	0.2457	0.2171	0.15162879	0.12282879
66.5	34.5	77.94202636879001	29.79622554607042	0.1146	0.1222	0.145	0.1432	0.1576	0.1838	0.1954	0.185	0.209	0.2508	0.2457	0.2171	0.14093336	0.12736139
67.5	34.5	77.94211860848479	29.79622554607042	0.1146	0.1244	0.1534	0.1494	0.1958	0.2321	0.2446	0.222	0.252	0.2508	0.2663	0.2332	0.090722896	0.19547659
68.5	34.5	77.94221084817956	29.79622554607042	0.1146	0.1262	0.1512	0.1548	0.1958	0.2321	0.2446	0.2618	0.252	0.2508	0.2663	0.2332	0.008521117	0.2568411
69.5	34.5	77.94230308787434	29.79622554607042	0.1146	0.1332	0.1674	0.178	0.1991	0.2191	0.2293	0.2494	0.2383	0.2508	0.2539	0.2321	0.008940963	0.16705662
65.5	35.5	77.94193412909523	29.796133306375644	0.1146	0.1122	0.129	0.1376	0.1576	0.1838	0.1954	0.197	0.209	0.2508	0.2457	0.2171	0.11000679	0.17752539
66.5	35.5	77.94202636879001	29.796133306375644	0.1146	0.1216	0.1272	0.1344	0.1576	0.1838	0.1954	0.1819	0.209	0.2508	0.2457	0.2171	0.14920488	0.15017389
67.5	35.5	77.94211860848479	29.796133306375644	0.1146	0.1372	0.1532	0.1664	0.1958	0.2321	0.2446	0.2106	0.252	0.2508	0.2663	0.2332	0.11679595	0.11724139
68.5	35.5	77.94221084817956	29.796133306375644	0.1146	0.1556	0.1752	0.1996	0.1958	0.2321	0.2446	0.2493	0.252	0.2508	0.2663	0.2332	0.032971274	0.1107151
67.5	36.5	77.94211860848479	29.796041066680868	0.1107	0.1316	0.1668	0.171	0.1985	0.2303	0.2363	0.2382	0.2356	0.2406	0.2615	0.2585	0.04662799	0.16422285
68.5	36.5	77.94221084817956	29.796041066680868	0.1107	0.1396	0.167	0.1752	0.1985	0.2303	0.2363	0.2302	0.2356	0.2406	0.2615	0.2585	0.06365672	0.13566846
25.5	38.5	77.93824454130417	29.795856587291315	0.1133	0.1328	0.1596	0.24	0.2751	0.3132	0.317	0.3054	0.3058	0.2918	0.517	0.5126	0.25729573	0.11991203
26.5	38.5	77.93833678099895	29.795856587291315	0.1133	0.1174	0.1352	0.2336	0.2751	0.3132	0.317	0.3012	0.3058	0.2918	0.517	0.5126	0.26374972	0.1264024
27.5	38.5	77.93842902069373	29.795856587291315	0.1133	0.1126	0.1322	0.2252	0.2689	0.3006	0.3056	0.2894	0.2926	0.2918	0.508	0.5035	0.27414095	0.12475712
28.5	38.5	77.9385212603885	29.795856587291315	0.1133	0.1162	0.129	0.2124	0.2689	0.3006	0.3056	0.2764	0.2926	0.2918	0.508	0.5035	0.29525754	0.13093288
23.5	39.5	77.93806006191463	29.79576434759654	0.1156	0.129	0.161	0.247	0.2832	0.3103	0.3164	0.305	0.3051	0.2611	0.5029	0.5034	0.24495605	0.10507249
24.5	39.5	77.93815230160939	29.79576434759654	0.1156	0.129	0.161	0.247	0.2832	0.3103	0.3164	0.305	0.3051	0.2611	0.5029	0.5034	0.24495605	0.10507249
25.5	39.5	77.93824454130417	29.79576434759654	0.1133	0.118	0.1368	0.2364	0.2728	0.3003	0.3046	0.3025	0.2989	0.2918	0.5094	0.5088	0.25483432	0.12265729
26.5	39.5	77.93833678099895	29.79576434759654	0.1133	0.1166	0.132	0.2244	0.2728	0.3003	0.3046	0.2889	0.2989	0.2918	0.5094	0.5088	0.27621198	0.1256575
27.5	39.5	77.93842902069373	29.79576434759654	0.1133	0.11	0.1296	0.2122	0.259	0.2903	0.2956	0.2758	0.2831	0.2918	0.4755	0.4629	0.26580593	0.13032785
28.5	39.5	77.9385212603885	29.79576434759654	0.1133	0.1118	0.1322	0.2064	0.259	0.2903	0.2956	0.2724	0.2831	0.2918	0.4755	0.4629	0.27156037	0.13784458
29.5	39.5	77.93861350008328	29.79576434759654	0.1133	0.1052	0.1304	0.2056	0.273	0.3034	0.3058	0.2711	0.2945	0.2918	0.4762	0.4593	0.27445468	0.13740303
30.5	39.5	77.93870573977806	29.79576434759654	0.1133	0.126	0.1432	0.2234	0.273	0.3034	0.3058	0.2876	0.2945	0.2918	0.4762	0.4593	0.24692327	0.12563603
21.5	40.5	77.93787558252507	29.795672107901762	0.1156	0.1412	0.1626	0.2314	0.2409	0.2675	0.2716	0.2774	0.2628	0.2611	0.4087	0.4041	0.19137153	0.09040879
22.5	40.5	77.93796782221985	29.795672107901762	0.1156	0.1398	0.1594	0.2464	0.2832	0.3103	0.3164	0.3085	0.3051	0.2611	0.5029	0.5034	0.23958592	0.11191205
23.5	40.5	77.93806006191463	29.795672107901762	0.1156	0.1172	0.1454	0.2394	0.2832	0.3103	0.3164	0.3007	0.3051	0.2611	0.5029	0.5034	0.2516177	0.11349752
24.5	40.5	77.93815230160939	29.795672107901762	0.1133	0.1178	0.1354	0.2302	0.2728	0.3003	0.3046	0.29	0.2989	0.2918	0.5094	0.5088	0.27445588	0.11495579
25.5	40.5	77.93824454130417	29.795672107901762	0.1133	0.1178	0.1354	0.2302	0.2728	0.3003	0.3046	0.29	0.2989	0.2918	0.5094	0.5088	0.27445588	0.11495579
26.5	40.5	77.93833678099895	29.795672107901762	0.1133	0.1096	0.13	0.2154	0.2728	0.3003	0.3046	0.2817	0.2989	0.2918	0.5094	0.5088	0.2878271	0.13337356
27.5	40.5	77.93842902069373	29.795672107901762	0.1133	0.1086	0.1302	0.205	0.259	0.2903	0.2956	0.2731	0.2831	0.2918	0.4755	0.4629	0.27037138	0.1424388
28.5	40.5	77.9385212603885	29.795672107901762	0.1133	0.1144	0.1272	0.2064	0.259	0.2903	0.2956	0.2766	0.2831	0.2918	0.4755	0.4629	0.2644595	0.1453416
29.5	40.5	77.93861350008328	29.795672107901762	0.1133	0.1282	0.1522	0.224	0.273	0.3034	0.3058	0.2828	0.2945	0.2918	0.4762	0.4593	0.254809	0.116022065
30.5	40.5	77.93870573977806	29.795672107901762	0.1133	0.1432	0.1638	0.2398	0.273	0.3034	0.3058	0.3075	0.2945	0.2918	0.4762	0.4593	0.21526095	0.12369815
31.5	40.5	77.93879797947284	29.795672107901762	0.0971	0.124	0.1472	0.2372	0.2808	0.3175	0.3155	0.2986	0.303	0.2865	0.4856	0.4611	0.23845959	0.114594966
21.5	41.5	77.93787558252507	29.795579868206985	0.1252	0.12	0.149	0.2236	0.2413	0.2654	0.2805	0.275	0.2645	0.2445	0.4182	0.4332	0.20657817	0.10308866
22.5	41.5	77.93796782221985	29.795579868206985	0.1252	0.1172	0.141	0.2292	0.2736	0.3057	0.307	0.295	0.3005	0.2445	0.4773	0.4714	0.23604818	0.12552458
23.5	41.5	77.93806006191463	29.795579868206985	0.1252	0.1158	0.1348	0.2272	0.2736	0.3057	0.307	0.2887	0.3005	0.2445	0.4773	0.4714	0.24621406	0.11920917
24.5	41.5	77.93815230160939	29.795579868206985	0.1224	0.1118	0.1262	0.2154	0.2711	0.3053	0.3076	0.2743	0.2894	0.2984	0.4608	0.4511	0.25370696	0.12027775
25.5	41.5	77.93824454130417	29.795579868206985	0.1224	0.1118	0.1262	0.2154	0.2711	0.3053	0.3076	0.2743	0.2894	0.2984	0.4608	0.4511	0.25370696	0.12027775
26.5	41.5	77.93833678099895	29.795579868206985	0.1224	0.109	0.1288	0.2106	0.2711	0.3053	0.3076	0.2802	0.2894	0.2984	0.4608	0.4511	0.24372467	0.14180928
27.5	41.5	77.93842902069373	29.795579868206985	0.1224	0.1128	0.1302	0.2104	0.2661	0.3008	0.306	0.2762	0.2919	0.2984	0.4758	0.4669	0.26542553	0.135224
28.5	41.5	77.9385212603885	29.795579868206985	0.1224	0.1142	0.1316	0.2142	0.2661	0.3008	0.306	0.2842	0.2919	0.2984	0.4758	0.4669	0.25210524	0.14044945
29.5	41.5	77.93861350008328	29.795579868206985	0.1224	0.1366	0.161	0.2378	0.2824	0.3158	0.3165	0.3013	0.3023	0.2984	0.477	0.4653	0.22574843	0.11778889
30.5	41.5	77.93870573977806	29.795579868206985	0.1224	0.122	0.147	0.2306	0.2824	0.3158	0.3165	0.3009	0.3023	0.2984	0.477	0.4653	0.2263787	0.13226719
21.5	42.5	77.93787558252507	29.79548762851221	0.1252	0.1152	0.1316	0.2216	0.2413	0.2654	0.2805	0.2873	0.2645	0.2445	0.4182	0.4332	0.18554217	0.12910198
22.5	42.5	77.93796782221985	29.79548762851221	0.1252	0.1152	0.14	0.2242	0.2736	0.3057	0.307	0.2844	0.3005	0.2445	0.4773	0.4714	0.25324932	0.118364125
23.5	42.5	77.93806006191463	29.79548762851221	0.1252	0.1414	0.162	0.2364	0.2736	0.3057	0.307	0.29	0.3005	0.2445	0.4773	0.4714	0.2441027	0.10182371
24.5	42.5	77.93815230160939	29.79548762851221	0.1224	0.1454	0.175	0.2366	0.2711	0.3053	0.3076	0.2924	0.2894	0.2984	0.4608	0.4511	0.22357938	0.10548205
25.5	42.5	77.93824454130417	29.79548762851221	0.1224	0.1454	0.175	0.2366	0.2711	0.3053	0.3076	0.2924	0.2894	0.2984	0.4608	0.4511	0.22357938	0.10548205
26.5	42.5	77.93833678099895	29.79548762851221	0.1224	0.1168	0.135	0.2124	0.2711	0.3053	0.3076	0.2801	0.2894	0.2984	0.4608	0.4511	0.24389258	0.1374619
27.5	42.5	77.93842902069373	29.79548762851221	0.1224	0.1112	0.1302	0.215	0.2661	0.3008	0.306	0.2814	0.2919	0.2984	0.4758	0.4669	0.25673535	0.13376307
28.5	42.5	77.9385212603885	29.79548762851221	0.1224	0.1116	0.13	0.2226	0.2661	0.3008	0.306	0.2943	0.2919	0.2984	0.4758	0.4669	0.2356837	0.13871154
22.5	43.5	77.93796782221985	29.795395388817433	0.1252	0.1494	0.1714	0.2354	0.3061	0.3297	0.3323	0.2908	0.3251	0.2445	0.3962	0.3684	0.15342066	0.105283156
23.5	43.5	77.93806006191463	29.795395388817433	0.1252	0.2052	0.2436	0.2778	0.3061	0.3297	0.3323	0.3186	0.3251	0.2445	0.3962	0.3684	0.108561836	0.06841047
24.5	43.5	77.93815230160939	29.795395388817433	0.1224	0.2106	0.246	0.2874	0.3214	0.3423	0.3447	0.3337	0.3436	0.2984	0.4119	0.3888	0.10488199	0.07454515
25.5	43.5	77.93824454130417	29.795395388817433	0.1224	0.2106	0.246	0.2874	0.3214	0.3423	0.3447	0.3337	0.3436	0.2984	0.4119	0.3888	0.10488199	0.07454515
26.5	43.5	77.93833678099895	29.795395388817433	0.1224	0.1492	0.1802	0.2474	0.3214	0.3423	0.3447	0.31	0.3436	0.2984	0.4119	0.3888	0.1411553	0.112307146
27.5	43.5	77.93842902069373	29.795395388817433	0.1224	0.1142	0.1394	0.2216	0.2916	0.3192	0.3249	0.294	0.3193	0.2984	0.4485	0.4419	0.20808081	0.14041893
22.5	44.5	77.93796782221985	29.795303149122656	0.1252	0.2078	0.2394	0.2756	0.3061	0.3297	0.3323	0.319	0.3251	0.2445	0.3962	0.3684	0.10794183	0.072990276
23.5	44.5	77.93806006191463	29.795303149122656	0.1252	0.2294	0.28	0.3068	0.3061	0.3297	0.3323	0.3396	0.3251	0.2445	0.3962	0.3684	0.07692308	0.050742555
24.5	44.5	77.93815230160939	29.795303149122656	0.1224	0.2302	0.2766	0.3064	0.3214	0.3423	0.3447	0.3447	0.3436	0.2984	0.4119	0.3888	0.0888184	0.05882354
25.5	44.5	77.93824454130417	29.795303149122656	0.1224	0.2188	0.2524	0.2996	0.3214	0.3423	0.3447	0.3462	0.3436	0.2984	0.4119	0.3888	0.08666406	0.07215854
26.5	44.5	77.93833678099895	29.795303149122656	0.1224	0.2188	0.2524	0.2996	0.3214	0.3423	0.3447	0.3462	0.3436	0.2984	0.4119	0.3888	0.08666406	0.07215854
23.5	45.5	77.93806006191463	29.79521090942788	0.1252	0.2308	0.2756	0.3082	0.3382	0.3505	0.3614	0.3462	0.3539	0.2445	0.3488	0.3146	0.0037410278	0.058068443
24.5	45.5	77.93815230160939	29.79521090942788	0.1224	0.2344	0.2834	0.316	0.3534	0.3763	0.3774	0.353	0.3679	0.2984	0.3883	0.3673	0.04761907	0.055306382
23.5	46.5	77.93806006191463	29.795118669733103	0.1252	0.2378	0.2814	0.3138	0.3382	0.3505	0.3614	0.3539	0.3539	0.2445	0.3488	0.3146	-0.007257695	0.06005688
59.5	46.5	77.94138069092658	29.795118669733103	0.1034	0.1042	0.1258	0.131	0.1663	0.2174	0.2338	0.2202	0.2504	0.2275	0.237	0.2028	0.03674541	0.25398636
60.5	46.5	77.94147293062134	29.795118669733103	0.1034	0.125	0.1486	0.1656	0.1796	0.2277	0.2438	0.2269	0.255	0.2275	0.2449	0.2135	0.038151775	0.15617833
61.5	46.5	77.94156517031612	29.795118669733103	0.1034	0.113	0.1384	0.1482	0.1796	0.2277	0.2438	0.2502	0.255	0.2275	0.2449	0.2135	-0.0107049085	0.2560241
59.5	47.5	77.94138069092658	29.795026430038327	0.1034	0.1132	0.1364	0.149	0.1663	0.2174	0.2338	0.2452	0.2504	0.2275	0.237	0.2028	-0.01700537	0.24403854
60.5	47.5	77.94147293062134	29.795026430038327	0.1034	0.1194	0.1364	0.151	0.1796	0.2277	0.2438	0.2158	0.255	0.2275	0.2449	0.2135	0.06316475	0.17666306
61.5	47.5	77.94156517031612	29.795026430038327	0.1034	0.1162	0.1488	0.152	0.1796	0.2277	0.2438	0.253	0.255	0.2275	0.2449	0.2135	-0.016268304	0.24938272
62.5	47.5	77.9416574100109	29.795026430038327	0.1034	0.1098	0.1246	0.134	0.1836	0.2377	0.2619	0.2776	0.2736	0.2275	0.2675	0.238	-0.018528668	0.34888238
63.5	47.5	77.94174964970568	29.795026430038327	0.1034	0.1098	0.1246	0.134	0.1836	0.2377	0.2619	0.2776	0.2736	0.2275	0.2675	0.238	-0.018528668	0.34888238
58.5	48.5	77.9412884512318	29.79493419034355	0.1025	0.1196	0.133	0.141	0.1739	0.2197	0.2354	0.2365	0.2417	0.2584	0.2282	0.1994	-0.017860968	0.2529801
59.5	48.5	77.94138069092658	29.79493419034355	0.1025	0.1142	0.1462	0.1536	0.1739	0.2197	0.2354	0.2316	0.2417	0.2584	0.2282	0.1994	-0.007394515	0.20249219
60.5	48.5	77.94147293062134	29.79493419034355	0.1025	0.112	0.1246	0.134	0.1741	0.2306	0.2474	0.2249	0.254	0.2584	0.2461	0.2147	0.045010585	0.2532739
61.5	48.5	77.94156517031612	29.79493419034355	0.1025	0.1176	0.1372	0.1508	0.1741	0.2306	0.2474	0.246	0.254	0.2584	0.2461	0.2147	2.0318388E-4	0.23991935
62.5	48.5	77.9416574100109	29.79493419034355	0.1025	0.1144	0.1376	0.1354	0.1698	0.2499	0.2767	0.2712	0.2899	0.2584	0.2475	0.1959	-0.045691147	0.3339892
63.5	48.5	77.94174964970568	29.79493419034355	0.1025	0.0968	0.1224	0.1132	0.1698	0.2499	0.2767	0.2841	0.2899	0.2584	0.2475	0.1959	-0.068848744	0.43015352
64.5	48.5	77.94184188940045	29.79493419034355	0.1025	0.0968	0.1224	0.1132	0.1698	0.2499	0.2767	0.2841	0.2899	0.2584	0.2475	0.1959	-0.068848744	0.43015352
13.5	49.5	77.93713766496685	29.794841950648774	0.1016	0.1042	0.1208	0.1782	0.2345	0.2646	0.2684	0.2322	0.248	0.233	0.3989	0.3807	0.26414198	0.13157892
58.5	49.5	77.9412884512318	29.794841950648774	0.1025	0.115	0.1358	0.1424	0.1739	0.2197	0.2354	0.2242	0.2417	0.2584	0.2282	0.1994	0.008841751	0.22313148
59.5	49.5	77.94138069092658	29.794841950648774	0.1025	0.1238	0.142	0.1526	0.1739	0.2197	0.2354	0.2341	0.2417	0.2584	0.2282	0.1994	-0.012762266	0.21075767
60.5	49.5	77.94147293062134	29.794841950648774	0.1025	0.1166	0.1384	0.1414	0.1741	0.2306	0.2474	0.2402	0.254	0.2584	0.2461	0.2147	0.012132419	0.25890988
61.5	49.5	77.94156517031612	29.794841950648774	0.1025	0.0995	0.1318	0.127	0.1741	0.2306	0.2474	0.2566	0.254	0.2584	0.2461	0.2147	-0.020887207	0.3378519
62.5	49.5	77.9416574100109	29.794841950648774	0.1025	0.107	0.123	0.1266	0.1698	0.2499	0.2767	0.2669	0.2899	0.2584	0.2475	0.1959	-0.03771384	0.35654384
63.5	49.5	77.94174964970568	29.794841950648774	0.1025	0.106	0.125	0.133	0.1698	0.2499	0.2767	0.2712	0.2899	0.2584	0.2475	0.1959	-0.045691147	0.34190995
12.5	50.5	77.93704542527207	29.794749710953997	0.1016	0.1064	0.1202	0.1738	0.1931	0.2338	0.2335	0.2382	0.2211	0.233	0.3042	0.2861	0.121681415	0.15631065
13.5	50.5	77.93713766496685	29.794749710953997	0.1016	0.1019	0.118	0.189	0.2345	0.2646	0.2684	0.2452	0.248	0.233	0.3989	0.3807	0.23862755	0.12943344
14.5	50.5	77.93722990466163	29.794749710953997	0.1016	0.1015	0.1166	0.196	0.2345	0.2646	0.2684	0.2494	0.248	0.233	0.3989	0.3807	0.23060311	0.119892254
15.5	50.5	77.93732214435641	29.794749710953997	0.1016	0.1002	0.1162	0.19	0.2245	0.2642	0.264	0.2464	0.2463	0.233	0.3916	0.3608	0.22758622	0.12923923
57.5	50.5	77.94119621153702	29.794749710953997	0.1017	0.101	0.119	0.1228	0.1538	0.2092	0.2278	0.2036	0.2474	0.2731	0.228	0.1713	0.056533817	0.24754903
58.5	50.5	77.9412884512318	29.794749710953997	0.1025	0.0944	0.1204	0.1166	0.1678	0.228	0.2537	0.2392	0.2608	0.2584	0.2368	0.1861	-0.005042008	0.3445756
59.5	50.5	77.94138069092658	29.794749710953997	0.1025	0.1196	0.1428	0.1478	0.1678	0.228	0.2537	0.2402	0.2608	0.2584	0.2368	0.1861	-0.0071278783	0.23814434
60.5	50.5	77.94147293062134	29.794749710953997	0.1025	0.1364	0.1578	0.1684	0.178	0.2328	0.2489	0.2344	0.2627	0.2584	0.2465	0.2019	0.025161147	0.16385302
61.5	50.5	77.94156517031612	29.794749710953997	0.1025	0.1058	0.1264	0.1278	0.178	0.2328	0.2489	0.2465	0.2627	0.2584	0.2465	0.2019	0.0	0.3171253
62.5	50.5	77.9416574100109	29.794749710953997	0.1025	0.0872	0.109	0.101	0.1495	0.2282	0.2503	0.2633	0.2681	0.2584	0.2215	0.1669	-0.086221136	0.44551194
63.5	50.5	77.94174964970568	29.794749710953997	0.1025	0.0999	0.1234	0.1226	0.1495	0.2282	0.2503	0.2541	0.2681	0.2584	0.2215	0.1669	-0.068545	0.34908417
10.5	51.5	77.93686094588253	29.79465747125922	0.0994	0.1304	0.146	0.2092	0.2263	0.2583	0.2564	0.2679	0.2353	0.1859	0.3601	0.3499	0.1468153	0.123035
11.5	51.5	77.93695318557731	29.79465747125922	0.1016	0.1138	0.1378	0.2014	0.2408	0.2783	0.273	0.2587	0.2584	0.233	0.4246	0.4086	0.24279231	0.124538176
12.5	51.5	77.93704542527207	29.79465747125922	0.1016	0.103	0.1204	0.1978	0.2408	0.2783	0.273	0.2563	0.2584	0.233	0.4246	0.4086	0.24717286	0.12882626
13.5	51.5	77.93713766496685	29.79465747125922	0.1016	0.1026	0.118	0.1996	0.2438	0.2761	0.2714	0.2564	0.2538	0.233	0.4417	0.4231	0.26543477	0.12456139
14.5	51.5	77.93722990466163	29.79465747125922	0.1016	0.103	0.1172	0.1976	0.2438	0.2761	0.2714	0.2564	0.2538	0.233	0.4417	0.4231	0.26543477	0.12951538
15.5	51.5	77.93732214435641	29.79465747125922	0.1016	0.1019	0.1152	0.1994	0.2446	0.2748	0.2712	0.2536	0.2562	0.233	0.446	0.4265	0.2750143	0.11964682
16.5	51.5	77.93741438405118	29.79465747125922	0.1016	0.1004	0.114	0.1942	0.2446	0.2748	0.2712	0.2542	0.2562	0.233	0.446	0.4265	0.27392173	0.13380913
17.5	51.5	77.93750662374596	29.79465747125922	0.1178	0.1004	0.1182	0.1938	0.2314	0.2635	0.2605	0.2494	0.2511	0.2354	0.4076	0.3791	0.24079145	0.12545127
57.5	51.5	77.94119621153702	29.79465747125922	0.1017	0.0946	0.1088	0.1082	0.1538	0.2092	0.2278	0.2303	0.2474	0.2731	0.228	0.1713	-0.005018534	0.360709
58.5	51.5	77.9412884512318	29.79465747125922	0.1025	0.0894	0.1094	0.1016	0.1678	0.228	0.2537	0.2788	0.2608	0.2584	0.2368	0.1861	-0.08145852	0.46582547
59.5	51.5	77.94138069092658	29.79465747125922	0.1025	0.0998	0.1218	0.119	0.1678	0.228	0.2537	0.2668	0.2608	0.2584	0.2368	0.1861	-0.05957106	0.38310003
60.5	51.5	77.94147293062134	29.79465747125922	0.1025	0.1256	0.1544	0.158	0.178	0.2328	0.2489	0.2408	0.2627	0.2584	0.2465	0.2019	0.011697121	0.20762283
61.5	51.5	77.94156517031612	29.79465747125922	0.1025	0.113	0.1344	0.1338	0.178	0.2328	0.2489	0.2391	0.2627	0.2584	0.2465	0.2019	0.015238892	0.28238133
62.5	51.5	77.9416574100109	29.79465747125922	0.1025	0.0882	0.1056	0.0984	0.1495	0.2282	0.2503	0.2563	0.2681	0.2584	0.2215	0.1669	-0.072833836	0.44516495
9.5	52.5	77.93676870618775	29.794565231564444	0.1009	0.107	0.1234	0.2176	0.2747	0.3138	0.3053	0.2798	0.2834	0.2465	0.5053	0.5137	0.28722456	0.12505025
10.5	52.5	77.93686094588253	29.794565231564444	0.1009	0.1128	0.1354	0.2156	0.2747	0.3138	0.3053	0.2785	0.2834	0.2465	0.5053	0.5137	0.28935954	0.12730215
11.5	52.5	77.93695318557731	29.794565231564444	0.1055	0.1184	0.1378	0.2216	0.267	0.2917	0.2901	0.2787	0.2738	0.2738	0.497	0.4925	0.28142324	0.11413152
