Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDBI	NDWI
112.5	59.5	78.09569770028763	29.901102079031276	0.0661	0.0954	0.113	0.1218	0.1357	0.1845	0.2084	0.1964	0.2181	0.2361	0.222	0.1767	0.23444375	0.06118547	-0.269554
113.5	59.5	78.0957899399824	29.901102079031276	0.0661	0.0934	0.115	0.1196	0.1357	0.1845	0.2084	0.2208	0.2181	0.2361	0.222	0.1767	0.2972973	0.0027100393	-0.31506848
114.5	59.5	78.09588217967718	29.901102079031276	0.0661	0.0934	0.115	0.1196	0.1357	0.1845	0.2084	0.2208	0.2181	0.2361	0.222	0.1767	0.2972973	0.0027100393	-0.31506848
3.5	67.5	78.085643573557	29.900364161473064	0.0534	0.0794	0.1044	0.125	0.149	0.1953	0.2037	0.1979	0.2339	0.2765	0.2466	0.1976	0.22576648	0.10956132	-0.3092954
4.5	67.5	78.08573581325176	29.900364161473064	0.0534	0.0776	0.1078	0.1256	0.1508	0.1981	0.2194	0.1998	0.2293	0.2765	0.2482	0.2036	0.22802706	0.10803571	-0.29908973
5.5	67.5	78.08582805294654	29.900364161473064	0.0534	0.0791	0.1102	0.131	0.1508	0.1981	0.2194	0.2042	0.2293	0.2765	0.2482	0.2036	0.2183771	0.09725906	-0.29898217
4.5	68.5	78.08573581325176	29.900271921778288	0.054	0.0759	0.1086	0.1248	0.1518	0.1802	0.1951	0.1998	0.2059	0.2765	0.2498	0.2046	0.23105362	0.11120996	-0.29571986
5.5	68.5	78.08582805294654	29.900271921778288	0.054	0.0776	0.1072	0.1292	0.1518	0.1802	0.1951	0.2016	0.2059	0.2765	0.2498	0.2046	0.21886337	0.106778905	-0.3056995
6.5	68.5	78.08592029264132	29.900271921778288	0.054	0.0776	0.1108	0.1268	0.1546	0.2181	0.2409	0.223	0.2651	0.2952	0.256	0.1866	0.2750143	0.068893544	-0.33612943
5.5	69.5	78.08582805294654	29.90017968208351	0.054	0.0796	0.1118	0.1302	0.1518	0.1802	0.1951	0.2061	0.2059	0.2765	0.2498	0.2046	0.22569136	0.09585434	-0.29663417
6.5	69.5	78.08592029264132	29.90017968208351	0.054	0.0768	0.1132	0.1252	0.1546	0.2181	0.2409	0.2302	0.2651	0.2952	0.256	0.1866	0.29544172	0.053064622	-0.34071052
7.5	69.5	78.0860125323361	29.90017968208351	0.054	0.0768	0.1132	0.1252	0.1546	0.2181	0.2409	0.2302	0.2651	0.2952	0.256	0.1866	0.29544172	0.053064622	-0.34071052
6.5	70.5	78.08592029264132	29.900087442388735	0.0546	0.0736	0.1066	0.1206	0.1664	0.2232	0.25	0.2419	0.2695	0.2952	0.275	0.1924	0.33462068	0.06403562	-0.38823527
7.5	70.5	78.0860125323361	29.900087442388735	0.0546	0.0736	0.1066	0.1206	0.1664	0.2232	0.25	0.2419	0.2695	0.2952	0.275	0.1924	0.33462068	0.06403562	-0.38823527
8.5	70.5	78.08610477203086	29.900087442388735	0.0546	0.0711	0.103	0.1192	0.1664	0.2232	0.25	0.2728	0.2695	0.2952	0.275	0.1924	0.39183673	0.0040160776	-0.45183608
7.5	71.5	78.0860125323361	29.899995202693958	0.0546	0.073	0.1064	0.1208	0.1664	0.2232	0.25	0.2532	0.2695	0.2952	0.275	0.1924	0.35401067	0.041272268	-0.40823138
8.5	71.5	78.08610477203086	29.899995202693958	0.0546	0.0728	0.1058	0.1202	0.1664	0.2232	0.25	0.2615	0.2695	0.2952	0.275	0.1924	0.370186	0.025163103	-0.42390415
7.5	72.5	78.0860125323361	29.89990296299918	0.0543	0.0687	0.1028	0.114	0.1591	0.2395	0.269	0.2614	0.3017	0.3014	0.2642	0.173	0.39264786	0.0053272215	-0.43547505
8.5	72.5	78.08610477203086	29.89990296299918	0.0543	0.0687	0.1028	0.114	0.1591	0.2395	0.269	0.2614	0.3017	0.3014	0.2642	0.173	0.39264786	0.0053272215	-0.43547505
