Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDBI	NDWI
66.5	92.5	78.0914546743279	29.898058169103653	0.0553	0.0598	0.0711	0.0579	0.0817	0.152	0.1512	0.1734	0.188	0.2123	0.1141	0.0635	0.4993515	-0.20626086	-0.41840494
67.5	92.5	78.09154691402269	29.898058169103653	0.0553	0.0584	0.0727	0.059	0.0817	0.152	0.1512	0.1729	0.188	0.2123	0.1141	0.0635	0.49116	-0.20487806	-0.40798047
68.5	92.5	78.09163915371745	29.898058169103653	0.0553	0.0584	0.0727	0.059	0.0817	0.152	0.1512	0.1729	0.188	0.2123	0.1141	0.0635	0.49116	-0.20487806	-0.40798047
69.5	92.5	78.09173139341223	29.898058169103653	0.0553	0.0593	0.0698	0.0586	0.0795	0.1428	0.1666	0.1726	0.169	0.2123	0.1114	0.0617	0.49307957	-0.21549296	-0.42409244
70.5	92.5	78.09182363310701	29.898058169103653	0.0553	0.0607	0.0739	0.0596	0.0795	0.1428	0.1666	0.1974	0.169	0.2123	0.1114	0.0617	0.53618675	-0.27849743	-0.45521563
71.5	92.5	78.09191587280179	29.898058169103653	0.0553	0.062	0.0753	0.0596	0.0857	0.1734	0.194	0.2292	0.2092	0.2123	0.1185	0.0642	0.5872576	-0.3183779	-0.5054187
65.5	93.5	78.09136243463313	29.897965929408876	0.0571	0.0548	0.0657	0.055	0.0889	0.194	0.231	0.1516	0.2219	0.202	0.1176	0.0635	0.4675702	-0.12630016	-0.39530602
66.5	93.5	78.0914546743279	29.897965929408876	0.0553	0.0606	0.0694	0.0581	0.085	0.1591	0.1747	0.1786	0.2074	0.2123	0.1218	0.0655	0.5090832	-0.18908122	-0.44032258
67.5	93.5	78.09154691402269	29.897965929408876	0.0553	0.0598	0.0668	0.0575	0.085	0.1591	0.1747	0.1895	0.2074	0.2123	0.1218	0.0655	0.534413	-0.21747512	-0.47873586
68.5	93.5	78.09163915371745	29.897965929408876	0.0553	0.0598	0.0668	0.0575	0.085	0.1591	0.1747	0.1895	0.2074	0.2123	0.1218	0.0655	0.534413	-0.21747512	-0.47873586
69.5	93.5	78.09173139341223	29.897965929408876	0.0553	0.062	0.0702	0.0591	0.0899	0.1734	0.2005	0.1982	0.2135	0.2123	0.1242	0.0681	0.54061407	-0.22952853	-0.47690013
70.5	93.5	78.09182363310701	29.897965929408876	0.0553	0.0593	0.0717	0.0609	0.0899	0.1734	0.2005	0.1986	0.2135	0.2123	0.1242	0.0681	0.53063583	-0.23048325	-0.46947834
71.5	93.5	78.09191587280179	29.897965929408876	0.0553	0.0589	0.0702	0.0581	0.0865	0.1743	0.1919	0.1968	0.2181	0.2123	0.1238	0.0651	0.5441349	-0.22769804	-0.47415727
65.5	94.5	78.09136243463313	29.8978736897141	0.0571	0.055	0.0678	0.0566	0.0889	0.194	0.231	0.1816	0.2219	0.202	0.1176	0.0635	0.5247691	-0.21390375	-0.4562951
66.5	94.5	78.0914546743279	29.8978736897141	0.0553	0.0633	0.0749	0.0626	0.085	0.1591	0.1747	0.2292	0.2074	0.2123	0.1218	0.0655	0.570939	-0.30598292	-0.5073989
67.5	94.5	78.09154691402269	29.8978736897141	0.0553	0.0642	0.0714	0.0607	0.085	0.1591	0.1747	0.2212	0.2074	0.2123	0.1218	0.0655	0.56935084	-0.28979594	-0.5119617
68.5	94.5	78.09163915371745	29.8978736897141	0.0553	0.0642	0.0714	0.0607	0.085	0.1591	0.1747	0.2212	0.2074	0.2123	0.1218	0.0655	0.56935084	-0.28979594	-0.5119617
69.5	94.5	78.09173139341223	29.8978736897141	0.0553	0.062	0.0784	0.0616	0.0899	0.1734	0.2005	0.2348	0.2135	0.2123	0.1242	0.0681	0.58434546	-0.308078	-0.49936143
70.5	94.5	78.09182363310701	29.8978736897141	0.0553	0.0607	0.0717	0.0589	0.0899	0.1734	0.2005	0.2171	0.2135	0.2123	0.1242	0.0681	0.5731884	-0.27219453	-0.5034626
71.5	94.5	78.09191587280179	29.8978736897141	0.0553	0.063	0.0747	0.0586	0.0865	0.1743	0.1919	0.211	0.2181	0.2123	0.1238	0.0651	0.56528187	-0.260454	-0.47707385
65.5	95.5	78.09136243463313	29.897781450019323	0.0571	0.0642	0.0755	0.0636	0.0913	0.1904	0.1972	0.2025	0.2295	0.202	0.1304	0.0726	0.5219842	-0.21658155	-0.45683455
66.5	95.5	78.0914546743279	29.897781450019323	0.0553	0.0625	0.078	0.0639	0.0953	0.1833	0.2107	0.2521	0.2219	0.2123	0.1321	0.0699	0.5955696	-0.3123373	-0.52741593
67.5	95.5	78.09154691402269	29.897781450019323	0.0553	0.0619	0.0755	0.063	0.0953	0.1833	0.2107	0.2385	0.2219	0.2123	0.1321	0.0699	0.58208954	-0.28710198	-0.5191083
68.5	95.5	78.09163915371745	29.897781450019323	0.0553	0.0619	0.0755	0.063	0.0953	0.1833	0.2107	0.2385	0.2219	0.2123	0.1321	0.0699	0.58208954	-0.28710198	-0.5191083
69.5	95.5	78.09173139341223	29.897781450019323	0.0553	0.062	0.0755	0.0625	0.0895	0.1746	0.1946	0.2379	0.2183	0.2123	0.13	0.0709	0.5838882	-0.29328623	-0.51818764
70.5	95.5	78.09182363310701	29.897781450019323	0.0553	0.062	0.0745	0.0579	0.0895	0.1746	0.1946	0.2079	0.2183	0.2123	0.13	0.0709	0.5643341	-0.2305416	-0.4723796
71.5	95.5	78.09191587280179	29.897781450019323	0.0553	0.062	0.076	0.0623	0.0917	0.1757	0.2045	0.2165	0.2166	0.2123	0.1347	0.0701	0.5530847	-0.23291571	-0.48034188
65.5	96.5	78.09136243463313	29.897689210324547	0.0571	0.0633	0.0715	0.0615	0.0913	0.1904	0.1972	0.198	0.2295	0.202	0.1304	0.0726	0.5260115	-0.20584652	-0.46938774
66.5	96.5	78.0914546743279	29.897689210324547	0.0553	0.0625	0.0752	0.0618	0.0953	0.1833	0.2107	0.2314	0.2219	0.2123	0.1321	0.0699	0.5784447	-0.27317744	-0.5094586
67.5	96.5	78.09154691402269	29.897689210324547	0.0553	0.0598	0.0807	0.0626	0.0953	0.1833	0.2107	0.2327	0.2219	0.2123	0.1321	0.0699	0.57602435	-0.27576756	-0.48500317
68.5	96.5	78.09163915371745	29.897689210324547	0.0553	0.0611	0.0753	0.0612	0.0895	0.1746	0.1946	0.2073	0.2183	0.2123	0.13	0.0709	0.5441341	-0.22917287	-0.4670913
69.5	96.5	78.09173139341223	29.897689210324547	0.0553	0.0611	0.0753	0.0612	0.0895	0.1746	0.1946	0.2073	0.2183	0.2123	0.13	0.0709	0.5441341	-0.22917287	-0.4670913
70.5	96.5	78.09182363310701	29.897689210324547	0.0553	0.0589	0.0717	0.0584	0.0895	0.1746	0.1946	0.1886	0.2183	0.2123	0.13	0.0709	0.5271255	-0.18392973	-0.44909722
71.5	96.5	78.09191587280179	29.897689210324547	0.0553	0.0584	0.0766	0.0642	0.0917	0.1757	0.2045	0.2302	0.2166	0.2123	0.1347	0.0701	0.5638587	-0.26171553	-0.5006519
65.5	97.5	78.09136243463313	29.89759697062977	0.0565	0.0562	0.0694	0.0547	0.0843	0.1494	0.1535	0.162	0.1887	0.1892	0.1279	0.074	0.4951546	-0.11762675	-0.4001729
66.5	97.5	78.0914546743279	29.89759697062977	0.0585	0.0616	0.0728	0.0611	0.093	0.1715	0.2031	0.2129	0.2113	0.212	0.1257	0.0664	0.5540146	-0.25753102	-0.4903745
67.5	97.5	78.09154691402269	29.89759697062977	0.0585	0.063	0.0752	0.0601	0.093	0.1715	0.2031	0.2208	0.2113	0.212	0.1257	0.0664	0.57208973	-0.2744589	-0.4918919
68.5	97.5	78.09163915371745	29.89759697062977	0.0585	0.0593	0.0717	0.0586	0.0933	0.1836	0.2068	0.1921	0.2188	0.212	0.1322	0.0693	0.53250897	-0.18470553	-0.45640638
69.5	97.5	78.09173139341223	29.89759697062977	0.0585	0.0593	0.0717	0.0586	0.0933	0.1836	0.2068	0.1921	0.2188	0.212	0.1322	0.0693	0.53250897	-0.18470553	-0.45640638
70.5	97.5	78.09182363310701	29.89759697062977	0.0585	0.0599	0.0717	0.0605	0.0933	0.1836	0.2068	0.1903	0.2188	0.212	0.1322	0.0693	0.51754385	-0.18015504	-0.45267177
71.5	97.5	78.09191587280179	29.89759697062977	0.0585	0.0634	0.0794	0.0629	0.0941	0.189	0.2081	0.2172	0.2285	0.212	0.1368	0.0727	0.5508747	-0.22711861	-0.46459877
65.5	98.5	78.09136243463313	29.897504730934994	0.0565	0.0558	0.0718	0.0573	0.0843	0.1494	0.1535	0.1756	0.1887	0.1892	0.1279	0.074	0.50794333	-0.15716639	-0.41956347
66.5	98.5	78.0914546743279	29.897504730934994	0.0585	0.0633	0.0777	0.0644	0.093	0.1715	0.2031	0.2301	0.2113	0.212	0.1257	0.0664	0.56264853	-0.2934233	-0.49512672
67.5	98.5	78.09154691402269	29.897504730934994	0.0585	0.0634	0.0775	0.0638	0.093	0.1715	0.2031	0.2285	0.2113	0.212	0.1257	0.0664	0.5634622	-0.2902315	-0.49346405
68.5	98.5	78.09163915371745	29.897504730934994	0.0585	0.0637	0.0786	0.0633	0.0933	0.1836	0.2068	0.2428	0.2188	0.212	0.1322	0.0693	0.5864097	-0.29493332	-0.5108899
69.5	98.5	78.09173139341223	29.897504730934994	0.0585	0.0637	0.0786	0.0633	0.0933	0.1836	0.2068	0.2428	0.2188	0.212	0.1322	0.0693	0.5864097	-0.29493332	-0.5108899
70.5	98.5	78.09182363310701	29.897504730934994	0.0585	0.0637	0.0786	0.0635	0.0933	0.1836	0.2068	0.2366	0.2188	0.212	0.1322	0.0693	0.57680774	-0.28308025	-0.50126904
71.5	98.5	78.09191587280179	29.897504730934994	0.0585	0.0625	0.0731	0.0614	0.0941	0.189	0.2081	0.2096	0.2285	0.212	0.1368	0.0727	0.5468635	-0.21016164	-0.482844
113.5	113.5	78.0957899399824	29.896121135513347	0.0566	0.0632	0.0918	0.0629	0.1135	0.3518	0.4439	0.4604	0.4587	0.4537	0.1895	0.0934	0.75960255	-0.41683334	-0.66751176
112.5	114.5	78.09569770028763	29.89602889581857	0.0603	0.0622	0.0918	0.0631	0.1123	0.3279	0.4245	0.4497	0.4321	0.3554	0.1814	0.0934	0.7539002	-0.42513072	-0.66094184
113.5	114.5	78.0957899399824	29.89602889581857	0.0566	0.0644	0.0913	0.0615	0.1138	0.3452	0.4444	0.4616	0.4563	0.4537	0.1864	0.0909	0.7648633	-0.42469138	-0.66974133
111.5	115.5	78.09560546059285	29.895936656123794	0.0603	0.0639	0.094	0.0625	0.1123	0.3279	0.4245	0.4519	0.4321	0.3554	0.1814	0.0934	0.7569984	-0.42712775	-0.6556146
112.5	115.5	78.09569770028763	29.895936656123794	0.0603	0.0635	0.0936	0.0621	0.1123	0.3279	0.4245	0.4543	0.4321	0.3554	0.1814	0.0934	0.75948876	-0.42929053	-0.6583318
113.5	115.5	78.0957899399824	29.895936656123794	0.0566	0.0622	0.0928	0.0615	0.1138	0.3452	0.4444	0.4596	0.4563	0.4537	0.1864	0.0909	0.76396084	-0.4229102	-0.6640116
114.5	115.5	78.09588217967718	29.895936656123794	0.0566	0.0628	0.0928	0.0586	0.1138	0.3452	0.4444	0.4676	0.4563	0.4537	0.1864	0.0909	0.777271	-0.42996943	-0.668808
110.5	116.5	78.09551322089807	29.895844416429018	0.0574	0.0618	0.091	0.0604	0.1108	0.3437	0.4388	0.4584	0.4616	0.3245	0.1799	0.0885	0.767155	-0.4363152	-0.66872954
111.5	116.5	78.09560546059285	29.895844416429018	0.0574	0.0618	0.091	0.0604	0.1108	0.3437	0.4388	0.4584	0.4616	0.3245	0.1799	0.0885	0.767155	-0.4363152	-0.66872954
112.5	116.5	78.09569770028763	29.895844416429018	0.0574	0.0639	0.0933	0.0604	0.1108	0.3437	0.4388	0.4568	0.4616	0.3245	0.1799	0.0885	0.76643467	-0.4348987	-0.66078895
113.5	116.5	78.0957899399824	29.895844416429018	0.0542	0.0581	0.0914	0.0612	0.1097	0.3369	0.4313	0.4596	0.452	0.4352	0.179	0.0867	0.764977	-0.43939868	-0.6682396
114.5	116.5	78.09588217967718	29.895844416429018	0.0542	0.0599	0.0931	0.0618	0.1097	0.3369	0.4313	0.466	0.452	0.4352	0.179	0.0867	0.7658204	-0.44496122	-0.66696477
109.5	117.5	78.09542098120329	29.89575217673424	0.0574	0.0603	0.0857	0.0615	0.1064	0.3213	0.3988	0.4472	0.4183	0.3245	0.1666	0.0831	0.7582072	-0.45715216	-0.6783637
110.5	117.5	78.09551322089807	29.89575217673424	0.0574	0.0616	0.0896	0.0604	0.1108	0.3437	0.4388	0.462	0.4616	0.3245	0.1799	0.0885	0.76875955	-0.43947655	-0.6751269
111.5	117.5	78.09560546059285	29.89575217673424	0.0574	0.0616	0.0896	0.0604	0.1108	0.3437	0.4388	0.462	0.4616	0.3245	0.1799	0.0885	0.76875955	-0.43947655	-0.6751269
112.5	117.5	78.09569770028763	29.89575217673424	0.0574	0.0626	0.0885	0.0602	0.1108	0.3437	0.4388	0.4595	0.4616	0.3245	0.1799	0.0885	0.7683279	-0.43728495	-0.6770073
113.5	117.5	78.0957899399824	29.89575217673424	0.0542	0.0605	0.0897	0.0601	0.1097	0.3369	0.4313	0.4596	0.452	0.4352	0.179	0.0867	0.7687127	-0.43939868	-0.6734025
109.5	118.5	78.09542098120329	29.895659937039465	0.0574	0.0587	0.0825	0.0582	0.0988	0.2349	0.3033	0.3984	0.306	0.3245	0.1544	0.0814	0.74507225	-0.4413893	-0.6568933
110.5	118.5	78.09551322089807	29.895659937039465	0.0574	0.0623	0.0879	0.0594	0.108	0.3032	0.3976	0.4474	0.391	0.3245	0.1667	0.0875	0.765588	-0.45709166	-0.67158604
111.5	118.5	78.09560546059285	29.895659937039465	0.0574	0.0623	0.0879	0.0594	0.108	0.3032	0.3976	0.4474	0.391	0.3245	0.1667	0.0875	0.765588	-0.45709166	-0.67158604
112.5	118.5	78.09569770028763	29.895659937039465	0.0574	0.0605	0.0863	0.0597	0.108	0.3032	0.3976	0.4513	0.391	0.3245	0.1667	0.0875	0.7663405	-0.4605178	-0.67894346
113.5	118.5	78.0957899399824	29.895659937039465	0.0542	0.0626	0.0874	0.0589	0.1066	0.3344	0.4323	0.4544	0.4361	0.4352	0.1744	0.0847	0.7705046	-0.44529262	-0.67737174
